fip,age,race,year,sex,totcase,totpop,rate,totrate,id,ir,crack,alcohol,income,ur,poverty,black,perc1519,perc,repeal,aids,aidscapita,ac,acc,trend,tsq,blk,wht,male,female,lnr,t,younger,fa,pi,wm15,wf15,bm15,bf15
25.0,15.0,2.0,1992.0,2,286.0,22577,1481.6,1266.8,518.0,308.39304,4.617449,2.38,24538.0,8.841667,10.3,4.902459,5.860774,5.860774040222168,0.0,917.0,15.210553,2940.0,48.821117,8.0,64.0,1.0,0.0,0.0,1.0,7.300878,8.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1993.0,2,248.0,23020,1345.6,1077.3,518.0,314.0107,5.026711,2.38,25176.0,7.325,10.7,5.0098925,5.8060555,5.806055545806885,0.0,1043.0,17.209606,3413.0,56.555206,9.0,81.0,1.0,0.0,0.0,1.0,7.204595,9.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1994.0,2,265.0,23865,1552.7,1110.4,518.0,319.62842,6.110833,2.38,26303.0,6.2333336,9.7,5.087133,5.8560276,5.856027603149414,0.0,1207.0,19.802334,3985.0,65.81399,10.0,100.0,1.0,0.0,0.0,1.0,7.3477507,10.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1995.0,2,242.0,24879,1409.6,972.7,518.0,325.2461,5.642361,2.35,27457.0,5.475,11.0,5.1454177,5.948258,5.948257923126221,0.0,1157.0,18.839214,4324.0,71.06171,11.0,121.0,1.0,0.0,0.0,1.0,7.2510614,11.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1996.0,2,253.0,25995,1557.5,973.3,518.0,330.8638,5.48076,2.35,28933.0,4.5833335,10.1,5.2245107,6.083363,6.083363056182861,0.0,767.0,12.411493,4174.0,68.26265,12.0,144.0,1.0,0.0,0.0,1.0,7.350837,12.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1997.0,2,227.0,27279,1197.9,832.1,518.0,336.4815,5.672508,2.39,30498.0,4.0833335,12.2,5.3592014,6.225769,6.22576904296875,0.0,383.0,6.151565,3514.0,57.204605,13.0,169.0,1.0,0.0,0.0,1.0,7.0883255,13.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1998.0,2,218.0,28648,1234.1,761.0,518.0,342.09918,6.005205,2.39,32524.0,3.4,8.7,5.484182,6.3749094,6.374909400939941,0.0,318.0,5.070284,2625.0,42.472557,14.0,196.0,1.0,0.0,0.0,1.0,7.1180973,14.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1999.0,2,258.0,29596,1287.2,871.7,518.0,347.71692,5.438181,2.39,34227.0,3.2583332,11.8,5.6086855,6.464852,6.4648518562316895,0.0,318.0,5.03376,1786.0,28.667103,15.0,225.0,1.0,0.0,0.0,1.0,7.1602244,15.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,2000.0,2,278.0,30361,1438.6,915.6,518.0,353.3346,3.314717,2.55,37756.0,2.7583332,9.8,5.699037,6.47936,6.479360103607178,0.0,304.0,4.7785788,1323.0,21.034187,16.0,256.0,1.0,0.0,0.0,1.0,7.2714257,16.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1986.0,2,7350.0,133003,6114.6,5526.2,542.0,344.7981,0.9245673,2.56,15607.0,8.858334,13.9,13.933761,8.243592,8.243592262268066,0.0,100.0,1.0954154,183.0,2.0103896,2.0,4.0,1.0,0.0,0.0,1.0,8.718434,2.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1987.0,2,7407.0,131852,5774.3,5617.7,542.0,375.19357,1.16663,2.5,16053.0,8.333333,12.2,13.909197,8.119239,8.11923885345459,0.0,173.0,1.882736,352.0,3.8489184,3.0,9.0,1.0,0.0,0.0,1.0,8.661172,3.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1988.0,2,7649.0,129550,5671.0,5904.3,542.0,405.58905,1.411927,2.47,17028.0,7.6083336,12.1,13.886404,7.9510546,7.951054573059082,0.0,256.0,2.7767515,591.0,6.437832,4.0,16.0,1.0,0.0,0.0,1.0,8.643121,4.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1989.0,2,6709.0,126101,4491.4,5320.3,542.0,435.98453,1.319779,2.38,18225.0,7.1833334,13.2,13.864991,7.7110615,7.711061477661133,0.0,373.0,4.0309415,902.0,9.785845,5.0,25.0,1.0,0.0,0.0,1.0,8.40992,5.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1990.0,2,6788.0,122962,5166.4,5520.4,542.0,466.37997,1.060384,2.42,18922.0,7.741667,14.3,13.843065,7.44888,7.448880195617676,0.0,435.0,4.6717334,1237.0,13.362163,6.0,36.0,1.0,0.0,0.0,1.0,8.549932,6.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1991.0,2,6523.0,118002,5422.4,5527.9,542.0,475.94595,1.360242,2.26,19324.0,9.3,14.1,13.948498,7.135119,7.1351189613342285,0.0,523.0,5.5635657,1587.0,17.042992,7.0,49.0,1.0,0.0,0.0,1.0,8.598294,7.0,1.0,45.0,1.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1992.0,2,5738.0,114486,5115.5,5012.0,542.0,485.51187,1.245561,2.21,20338.0,9.141666,13.6,14.0385895,6.9833364,6.983336448669434,0.0,641.0,6.7622705,1972.0,21.028511,8.0,64.0,1.0,0.0,0.0,1.0,8.5400305,8.0,1.0,45.0,1.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1993.0,2,3245.0,112156,3007.3,2893.3,542.0,495.0778,1.186137,2.18,21129.0,7.4,15.4,14.150701,6.945462,6.945462226867676,0.0,781.0,8.186485,2380.0,25.184055,9.0,81.0,1.0,0.0,0.0,1.0,8.008798,9.0,1.0,45.0,1.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1994.0,2,2500.0,111731,2091.6,2237.5,542.0,504.64377,1.56048,2.1,22694.0,6.1666665,14.1,14.250484,6.990783,6.990783214569092,0.0,849.0,8.845836,2794.0,29.358158,10.0,100.0,1.0,0.0,0.0,1.0,7.6456847,10.0,1.0,45.0,1.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1995.0,2,2242.0,113304,2068.3,1978.7,542.0,514.2097,1.363623,2.06,23508.0,5.358333,12.2,14.324047,7.0922594,7.092259407043457,0.0,868.0,8.970453,3139.0,32.765045,11.0,121.0,1.0,0.0,0.0,1.0,7.6344824,11.0,1.0,45.0,1.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1996.0,2,2281.0,113853,2379.8,2003.5,542.0,523.7757,1.495543,2.08,24306.0,4.9333334,11.2,14.347289,7.193591,7.193591117858887,0.0,602.0,6.168889,3100.0,32.17166,12.0,144.0,1.0,0.0,0.0,1.0,7.7747717,12.0,1.0,45.0,1.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1997.0,2,2506.0,113959,2510.3,2199.0,542.0,533.3416,1.322559,2.06,25367.0,4.3166666,10.3,14.388996,7.2625885,7.2625885009765625,0.0,425.0,4.332733,2744.0,28.317911,13.0,169.0,1.0,0.0,0.0,1.0,7.8281574,13.0,1.0,45.0,1.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1998.0,2,2283.0,114020,2240.3,2002.3,542.0,542.9076,1.722948,2.12,26919.0,3.975,11.0,14.458442,7.3055873,7.305587291717529,0.0,349.0,3.5438876,2244.0,23.015963,14.0,196.0,1.0,0.0,0.0,1.0,7.714365,14.0,1.0,45.0,1.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,1999.0,2,1972.0,113736,1923.6,1733.8,542.0,552.4736,1.946582,2.11,28095.0,3.775,9.7,14.516249,7.270552,7.270552158355713,0.0,321.0,3.243369,1697.0,17.28888,15.0,225.0,1.0,0.0,0.0,1.0,7.5619535,15.0,1.0,45.0,1.0,0.0,0.0,0.0,1.0
26.0,15.0,2.0,2000.0,2,2076.0,113562,2158.4,1828.1,542.0,562.0395,1.491731,2.12,29552.0,3.7166667,9.9,14.5378895,7.2188396,7.218839645385742,0.0,327.0,3.2844136,1422.0,14.404404,16.0,256.0,1.0,0.0,0.0,1.0,7.6771226,16.0,1.0,45.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1985.0,2,702.0,9147,8861.3,7674.6,566.0,298.00504,1.594677,2.68,15166.0,6.0,12.6,2.1625452,7.90532,7.905320167541504,0.0,26.0,0.62121505,32.0,0.76551056,1.0,1.0,1.0,0.0,0.0,1.0,9.089449,1.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1986.0,2,678.0,9074,8848.7,7471.9,566.0,290.46378,1.560838,2.56,15957.0,5.5666666,12.5,2.1588378,7.803511,7.803511142730713,0.0,61.0,1.4504005,93.0,2.215911,2.0,4.0,1.0,0.0,0.0,1.0,9.088026,2.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1987.0,2,544.0,8908,7038.3,6106.9,566.0,282.92252,1.706824,2.56,16886.0,5.15,11.3,2.153386,7.607216,7.607215881347656,0.0,78.0,1.8414494,171.0,4.05736,3.0,9.0,1.0,0.0,0.0,1.0,8.859122,3.0,1.0,47.0,0.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1988.0,2,616.0,8755,7766.3,7036.0,566.0,275.3813,1.646952,2.49,17511.0,4.3,11.6,2.148796,7.369246,7.369246006011963,0.0,86.0,2.0014565,251.0,5.914521,4.0,16.0,1.0,0.0,0.0,1.0,8.957549,4.0,1.0,47.0,0.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1989.0,2,802.0,8481,9389.0,9456.4,566.0,267.84003,1.212826,2.43,18923.0,4.358333,11.2,2.1445382,7.0708003,7.070800304412842,0.0,107.0,2.4664965,332.0,7.759803,5.0,25.0,1.0,0.0,0.0,1.0,9.147294,5.0,1.0,47.0,0.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1990.0,2,791.0,8292,9673.3,9539.3,566.0,260.29877,0.4685989,2.55,19891.0,4.7833333,12.0,2.1433957,6.795734,6.79573392868042,0.0,167.0,3.8042243,438.0,10.1136265,6.0,36.0,1.0,0.0,0.0,1.0,9.177125,6.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1991.0,2,605.0,8255,6854.9,7328.9,566.0,293.46375,0.4088766,2.35,20278.0,5.2083335,12.9,2.244093,6.5833883,6.583388328552246,0.0,198.0,4.4585967,558.0,12.730774,7.0,49.0,1.0,0.0,0.0,1.0,8.832719,7.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1992.0,2,618.0,8909,7101.7,6936.8,566.0,326.6287,0.0545188,2.35,21443.0,5.116667,13.0,2.4018078,6.5892396,6.589239597320557,0.0,189.0,4.204137,661.0,14.9334545,8.0,64.0,1.0,0.0,0.0,1.0,8.86809,8.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1993.0,2,584.0,9640,6243.1,6058.1,566.0,359.79367,0.5623958,2.33,21636.0,4.9416666,11.6,2.5548546,6.6997385,6.699738502502441,0.0,210.0,4.609353,764.0,17.076311,9.0,81.0,1.0,0.0,0.0,1.0,8.739232,9.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1994.0,2,722.0,10700,7236.2,6747.7,566.0,392.95862,0.7914601,2.35,22985.0,4.0916667,11.7,2.723673,6.8873005,6.887300491333008,0.0,276.0,5.9865236,873.0,19.25861,10.0,100.0,1.0,0.0,0.0,1.0,8.886851,10.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1995.0,2,539.0,11788,5374.5,4572.4,566.0,426.12357,0.8338057,2.32,24078.0,3.7166667,9.2,2.8831503,7.0928593,7.092859268188477,0.0,254.0,5.4504333,929.0,20.250446,11.0,121.0,1.0,0.0,0.0,1.0,8.589421,11.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1996.0,2,467.0,12841,4525.8,3636.8,566.0,459.28854,0.6078984,2.34,25716.0,3.9166667,9.8,3.0374975,7.304066,7.304066181182861,0.0,185.0,3.925457,925.0,19.971767,12.0,144.0,1.0,0.0,0.0,1.0,8.417549,12.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1997.0,2,436.0,13753,4045.6,3170.2,566.0,492.4535,1.077319,2.33,26953.0,3.2916667,9.6,3.2111375,7.4856143,7.48561429977417,0.0,80.0,1.6794761,795.0,17.04189,13.0,169.0,1.0,0.0,0.0,1.0,8.305386,13.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1998.0,2,555.0,15019,4977.6,3695.3,566.0,525.61847,1.009895,2.27,28993.0,2.7416668,10.3,3.4198403,7.615118,7.615118026733398,0.0,70.0,1.4542699,589.0,12.509636,14.0,196.0,1.0,0.0,0.0,1.0,8.512703,14.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,1999.0,2,517.0,16113,4297.8,3208.6,566.0,558.7834,1.450106,2.36,30106.0,2.7916667,7.3,3.642612,7.626417,7.62641716003418,0.0,69.0,1.4158257,404.0,8.475029,15.0,225.0,1.0,0.0,0.0,1.0,8.365858,15.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
27.0,15.0,2.0,2000.0,2,487.0,17228,3809.3,2826.8,566.0,591.94836,1.040936,2.37,32017.0,3.1083333,5.7,3.8632836,7.5886946,7.5886945724487305,0.0,72.0,1.4591889,291.0,6.0087605,16.0,256.0,1.0,0.0,0.0,1.0,8.245201,16.0,1.0,47.0,1.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1985.0,2,3796.0,102487,4722.4,3703.9,590.0,79.5068,0.0186328,2.04,9892.0,10.783333,25.1,35.812973,9.101981,9.101981163024902,0.0,10.0,0.3862828,10.0,0.3862828,1.0,1.0,1.0,0.0,0.0,1.0,8.4600725,1.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1986.0,2,4114.0,102979,4203.5,3995.0,590.0,85.69507,0.2565772,2.04,10194.0,12.083333,26.6,35.7615,9.127462,9.127462387084961,0.0,30.0,1.1565217,40.0,1.5428045,2.0,4.0,1.0,0.0,0.0,1.0,8.343673,2.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1987.0,2,4166.0,102153,4653.4,4078.2,590.0,91.88334,0.4377046,2.01,10802.0,10.433333,25.0,35.700245,9.072102,9.072101593017578,0.0,55.0,2.124442,95.0,3.6672466,3.0,9.0,1.0,0.0,0.0,1.0,8.4453535,3.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1988.0,2,4142.0,100712,4606.9,4112.7,590.0,98.0716,0.3788098,2.03,11561.0,8.725,27.2,35.65135,8.972238,8.972237586975098,0.0,92.0,3.5648248,187.0,7.2320714,4.0,16.0,1.0,0.0,0.0,1.0,8.43531,4.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1989.0,2,4397.0,98417,5504.7,4467.7,590.0,104.25987,0.6602089,2.0,12495.0,8.041667,22.0,35.60435,8.789863,8.789862632751465,0.0,128.0,4.972235,305.0,11.818024,5.0,25.0,1.0,0.0,0.0,1.0,8.613358,5.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1990.0,2,4247.0,96128,5416.9,4418.1,590.0,110.44814,0.4554846,2.08,13089.0,7.6833334,25.7,35.477417,8.575604,8.575604438781738,0.0,146.0,5.661335,421.0,16.322838,6.0,36.0,1.0,0.0,0.0,1.0,8.597279,6.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1991.0,2,4436.0,95568,5387.1,4641.7,590.0,138.40366,0.59768,2.05,13702.0,8.9,23.7,35.70744,8.286192,8.286191940307617,0.0,152.0,5.8490043,518.0,20.0474,7.0,49.0,1.0,0.0,0.0,1.0,8.591763,7.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1992.0,2,3536.0,95926,4512.6,3686.2,590.0,166.35916,0.8008943,2.08,14559.0,8.333333,24.6,35.95109,8.156124,8.156124114990234,0.0,173.0,6.593656,599.0,23.076231,8.0,64.0,1.0,0.0,0.0,1.0,8.414629,8.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1993.0,2,3087.0,97664,3796.8,3160.8,590.0,194.31468,0.628005,2.11,15290.0,6.9666667,24.7,36.10847,8.171556,8.17155647277832,0.0,206.0,7.758653,677.0,25.862648,9.0,81.0,1.0,0.0,0.0,1.0,8.241914,9.0,1.0,49.0,1.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1994.0,2,3274.0,100128,3862.9,3269.8,590.0,222.27017,0.7767975,2.0,16291.0,6.65,19.9,36.214947,8.245209,8.245208740234375,0.0,285.0,10.598767,816.0,30.800081,10.0,100.0,1.0,0.0,0.0,1.0,8.259173,10.0,1.0,49.0,1.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1995.0,2,3141.0,103273,3458.9,3041.5,590.0,250.2257,1.082927,2.06,16885.0,6.5416665,23.5,36.32464,8.3585205,8.3585205078125,0.0,262.0,9.622946,926.0,34.57402,11.0,121.0,1.0,0.0,0.0,1.0,8.1487055,11.0,1.0,49.0,1.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1996.0,2,1823.0,105653,2159.8,1725.5,590.0,278.1812,0.9520473,2.08,17702.0,6.2833333,20.6,36.41634,8.459673,8.459672927856445,0.0,255.0,9.279189,1008.0,37.259556,12.0,144.0,1.0,0.0,0.0,1.0,7.677771,12.0,1.0,49.0,1.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1997.0,2,2004.0,106709,2322.8,1878.0,590.0,306.13672,1.018598,2.07,18550.0,6.0416665,16.7,36.45587,8.483999,8.483999252319336,0.0,172.0,6.193725,974.0,35.694626,13.0,169.0,1.0,0.0,0.0,1.0,7.750529,13.0,1.0,49.0,1.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1998.0,2,2425.0,106850,2957.9,2269.5,590.0,334.09222,1.638651,2.08,19545.0,5.4416666,17.6,36.51054,8.457292,8.457291603088379,0.0,157.0,5.5974793,846.0,30.69334,14.0,196.0,1.0,0.0,0.0,1.0,7.9922347,14.0,1.0,49.0,1.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,1999.0,2,2639.0,105697,3427.7,2496.8,590.0,362.04773,1.455969,2.15,20053.0,5.2666664,16.2,36.552578,8.336633,8.33663272857666,0.0,146.0,5.1619143,730.0,26.232307,15.0,225.0,1.0,0.0,0.0,1.0,8.139645,15.0,1.0,49.0,1.0,0.0,0.0,0.0,1.0
28.0,15.0,2.0,2000.0,2,2317.0,102410,3179.4,2262.5,590.0,390.00327,0.6162859,2.13,21005.0,5.633333,14.9,36.380913,8.104278,8.104277610778809,0.0,159.0,5.5812407,634.0,22.534359,16.0,256.0,1.0,0.0,0.0,1.0,8.064447,16.0,1.0,49.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1985.0,2,3651.0,53788,7935.6,6787.8,614.0,280.33432,0.8860039,2.36,13962.0,6.4,13.7,10.75338,7.885065,7.885065078735352,0.0,49.0,0.97969747,68.0,1.3615408,1.0,1.0,1.0,0.0,0.0,1.0,8.979115,1.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1986.0,2,3631.0,53726,7745.4,6758.4,614.0,320.5397,1.296937,2.36,14595.0,6.225,14.4,10.740826,7.8411636,7.841163635253906,0.0,100.0,1.9905422,168.0,3.352083,2.0,4.0,1.0,0.0,0.0,1.0,8.954854,2.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1987.0,2,3312.0,53159,7214.0,6230.4,614.0,360.7451,1.106779,2.35,15239.0,6.1666665,14.0,10.724252,7.706623,7.706623077392578,0.0,146.0,2.8868127,314.0,6.2388954,3.0,9.0,1.0,0.0,0.0,1.0,8.883779,3.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1988.0,2,3447.0,52211,7068.5,6602.1,614.0,400.95047,1.297188,2.28,16006.0,5.5833335,12.7,10.711232,7.531875,7.531875133514404,0.0,215.0,4.230119,510.0,10.087172,4.0,16.0,1.0,0.0,0.0,1.0,8.863403,4.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1989.0,2,4860.0,50682,8984.7,9589.2,614.0,441.15585,1.452906,2.24,16988.0,5.4583335,12.6,10.698383,7.2920823,7.2920823097229,0.0,319.0,6.2598877,780.0,15.367362,5.0,25.0,1.0,0.0,0.0,1.0,9.103278,5.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1990.0,2,4961.0,49282,9795.5,10066.6,614.0,481.36124,0.849844,2.3,17627.0,5.775,13.4,10.687811,7.050974,7.050973892211914,0.0,350.0,6.824102,1030.0,20.200922,6.0,36.0,1.0,0.0,0.0,1.0,9.189678,6.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1991.0,2,4336.0,47663,8151.6,9097.2,614.0,494.01056,1.290332,2.2,18353.0,6.5333333,14.8,10.772202,6.806471,6.80647087097168,0.0,418.0,8.083856,1302.0,25.397964,7.0,49.0,1.0,0.0,0.0,1.0,9.005969,7.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1992.0,2,3796.0,47218,7494.2,8039.3,614.0,506.6598,1.783787,2.24,19349.0,6.0,15.7,10.869312,6.7402377,6.740237712860107,0.0,545.0,10.446415,1632.0,31.61426,8.0,64.0,1.0,0.0,0.0,1.0,8.921885,8.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1993.0,2,3266.0,47516,6343.7,6873.5,614.0,519.3091,1.671113,2.2,19862.0,6.1416664,16.1,10.973834,6.8047447,6.804744720458984,0.0,532.0,10.092627,1845.0,35.447,9.0,81.0,1.0,0.0,0.0,1.0,8.755218,9.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1994.0,2,3205.0,48960,6427.6,6546.2,614.0,531.9584,2.077378,2.21,20848.0,4.9416666,15.6,11.07006,6.9314904,6.931490421295166,0.0,557.0,10.461082,2052.0,39.08398,10.0,100.0,1.0,0.0,0.0,1.0,8.768356,10.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1995.0,2,2595.0,50743,5241.2,5114.0,614.0,544.60767,1.12311,2.14,21559.0,4.6916666,9.4,11.134892,7.094579,7.094579219818115,0.0,594.0,11.044491,2228.0,42.044617,11.0,121.0,1.0,0.0,0.0,1.0,8.564306,11.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1996.0,2,1958.0,52555,4314.7,3725.6,614.0,557.25696,1.634225,2.09,22548.0,4.6916666,9.5,11.213183,7.2623796,7.2623796463012695,0.0,417.0,7.6773624,2100.0,39.275562,12.0,144.0,1.0,0.0,0.0,1.0,8.369783,12.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1997.0,2,1670.0,54086,3771.6,3087.7,614.0,569.90625,1.218378,2.15,23716.0,4.258333,11.8,11.309855,7.3739057,7.373905658721924,0.0,219.0,3.9954805,1787.0,33.178417,13.0,169.0,1.0,0.0,0.0,1.0,8.235254,13.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1998.0,2,1834.0,55379,4076.2,3311.7,614.0,582.55554,1.582521,2.18,24923.0,3.9833333,9.8,11.390199,7.456076,7.456076145172119,0.0,208.0,3.7669115,1438.0,26.484245,14.0,196.0,1.0,0.0,0.0,1.0,8.312921,14.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,1999.0,2,1801.0,55625,4148.6,3237.8,614.0,595.2048,2.051847,2.23,25697.0,3.1333334,11.7,11.452426,7.4337087,7.433708667755127,0.0,178.0,3.2003176,1022.0,18.640072,15.0,225.0,1.0,0.0,0.0,1.0,8.330526,15.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
29.0,15.0,2.0,2000.0,2,1986.0,55570,4544.8,3573.9,614.0,607.85406,1.352309,2.25,27241.0,3.2833333,9.2,11.508302,7.353061,7.353061199188232,0.0,178.0,3.175698,783.0,14.138408,16.0,256.0,1.0,0.0,0.0,1.0,8.421739,16.0,1.0,51.0,1.0,0.0,0.0,0.0,1.0
30.0,15.0,2.0,1985.0,2,6.0,217,2381.0,2765.0,638.0,0.0,0.0663494,2.81,11909.0,7.8333335,16.0,0.2752416,7.945535,7.945535182952881,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.7752757,1.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0
30.0,15.0,2.0,1988.0,2,1.0,202,1282.1,495.0,638.0,0.0,2.13922,2.66,13296.0,6.5333333,14.6,0.26587737,7.5822525,7.582252502441406,0.0,4.0,0.49976948,8.0,0.9965306,4.0,16.0,1.0,0.0,0.0,1.0,7.156255,4.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0
30.0,15.0,2.0,1990.0,2,2.0,191,3076.9,1047.1,638.0,0.0,-0.8620344,2.67,15448.0,6.0333333,16.3,0.2596838,7.1541758,7.154175758361816,0.0,5.0,0.6248407,23.0,2.8719373,6.0,36.0,1.0,0.0,0.0,1.0,8.031678,6.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0
30.0,15.0,2.0,1992.0,2,4.0,194,2985.1,2061.9,638.0,0.0,-0.2874706,2.61,16867.0,6.4666667,13.8,0.26314834,7.343086,7.343085765838623,0.0,15.0,1.8164865,52.0,6.4090157,8.0,64.0,1.0,0.0,0.0,1.0,8.001389,8.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0
30.0,15.0,2.0,1994.0,2,4.0,260,1923.1,1538.5,638.0,0.0,-0.0193874,2.51,17861.0,5.4833336,11.5,0.2907213,7.639561,7.639561176300049,0.0,16.0,1.8576441,72.0,8.64041,10.0,100.0,1.0,0.0,0.0,1.0,7.5616937,10.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0
30.0,15.0,2.0,2000.0,2,1.0,394,591.7,253.8,638.0,0.0,-0.1322336,2.53,22929.0,4.758333,14.1,0.42095777,7.8888354,7.888835430145264,0.0,0.0,0.0,19.0,2.1290786,16.0,256.0,1.0,0.0,0.0,1.0,6.383,16.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1987.0,2,396.0,5518,8342.9,7176.5,662.0,514.2564,0.0918434,2.27,15032.0,4.383333,11.9,3.6009016,7.771116,7.771115779876709,0.0,16.0,1.0211884,29.0,1.8467886,3.0,9.0,1.0,0.0,0.0,1.0,9.029166,3.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1988.0,2,265.0,5413,6179.6,4895.6,662.0,557.81433,0.2255138,2.23,15969.0,3.4666667,10.3,3.5937607,7.5989804,7.59898042678833,0.0,30.0,1.908732,59.0,3.7555206,4.0,16.0,1.0,0.0,0.0,1.0,8.729009,4.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0
