"vtr_gen01","vtr_gen03","vtr_gen05","treated","four_weeks","two_weeks","three_days","control","democrat","republican","unenrolled","other_party","age","age_squared","contacted_4weeks","contacted_2weeks","contacted_3days","vote_prop","use","id"
0,0,1,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.436241388320923,0,11937
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,13037
0,1,0,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.254888504743576,0,331
1,1,1,1,0,0,1,0,0,1,0,0,,,0,0,1,0.951756477355957,0,19561
1,1,1,1,1,0,0,0,0,1,0,0,,,1,0,0,0.951756477355957,0,5385
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,3665
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,3077
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,4215
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,8610
0,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.835838913917542,0,6986
0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.108324803411961,0,3171
1,1,1,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,13601
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,17682
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,4465
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.877676427364349,0,7191
1,1,0,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.877676427364349,0,13840
0,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.835838913917542,0,5763
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,9888
0,0,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.683966279029846,0,17827
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,5521
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,11825
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,9846
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,10808
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,8134
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,10106
1,1,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,5582
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,13102
0,1,1,0,0,0,0,1,0,0,0,1,,,0,0,0,0.835838913917542,0,12612
1,0,1,1,0,0,1,0,1,0,0,0,,,0,0,1,0.951756477355957,0,4930
0,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.683966279029846,0,8133
0,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.835838913917542,0,4694
1,1,1,0,0,0,0,1,0,0,1,0,,,0,0,0,0.951756477355957,0,952
0,1,0,0,0,0,1,0,0,1,0,0,,,0,0,0,0.835838913917542,0,5627
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.877676427364349,0,4998
1,1,0,1,1,0,0,0,1,0,0,0,,,1,0,0,0.951756477355957,0,19577
1,1,0,0,0,0,1,0,1,0,0,0,,,0,0,0,0.877676427364349,0,3662
0,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.683966279029846,0,5654
1,0,0,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,9863
1,1,1,1,1,0,0,0,0,1,0,0,,,1,0,0,0.951756477355957,0,12650
1,1,1,0,0,0,1,0,0,0,1,0,,,0,0,0,0.951756477355957,0,13985
0,0,0,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.108324803411961,0,24038
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,19522
1,1,1,0,0,0,0,1,0,0,1,0,,,0,0,0,0.951756477355957,0,13551
0,1,1,1,0,1,0,0,0,0,1,0,205.100692749023,42066.28125,0,1,0,0.835838913917542,0,11065
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,18152
1,0,0,0,0,0,1,0,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,4342
1,1,1,0,0,0,1,0,0,0,0,1,,,0,0,0,0.951756477355957,0,10948
0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.683966279029846,0,19893
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,5827
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.877676427364349,0,10380
0,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.254888504743576,0,15888
0,1,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0.835838913917542,0,14479
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,2585
1,1,1,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,10279
1,1,1,1,0,1,0,0,0,0,1,0,,,0,1,0,0.951756477355957,0,8985
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,7309
1,1,1,0,0,0,0,1,0,0,1,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,11448
1,1,1,1,0,1,0,0,1,0,0,0,,,0,1,0,0.951756477355957,0,10861
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,17388
0,1,0,0,0,1,0,0,1,0,0,0,,,0,0,0,0.683966279029846,0,2814
1,1,1,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,11590
1,1,1,1,1,0,0,0,0,1,0,0,,,1,0,0,0.951756477355957,0,7997
1,1,0,1,0,0,1,0,0,1,0,0,,,0,0,1,0.877676427364349,0,2888
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,10372
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,16864
1,1,0,1,0,0,1,0,1,0,0,0,,,0,0,1,0.951756477355957,0,6183
1,1,1,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,19240
1,1,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.951756477355957,0,9851
0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.108324803411961,0,17796
0,1,1,0,0,1,0,0,1,0,0,0,,,0,0,0,0.683966279029846,0,3381
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,4942
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,3820
1,1,1,1,0,0,1,0,0,1,0,0,,,0,0,1,0.951756477355957,0,8002
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.699904203414917,0,12992
1,0,0,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.699904203414917,0,8116
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,6158
1,1,1,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,1567
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,19035
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,7832
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,3901
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,17245
0,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.683966279029846,0,19028
0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.683966279029846,0,8586
1,1,1,1,1,0,0,0,1,0,0,0,,,1,0,0,0.877676427364349,0,2922
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,1182
1,1,1,1,1,0,0,0,0,1,0,0,,,1,0,0,0.951756477355957,0,2961
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,19067
1,0,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,1250
1,1,0,1,1,0,0,0,0,1,0,0,,,1,0,0,0.510150074958801,0,16878
0,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.436241388320923,0,6329
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,18038
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,4220
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,17639
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,8541
1,1,0,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.877676427364349,0,6780
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,5907
0,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.683966279029846,0,19005
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,9886
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,17804
0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.254888504743576,0,19720
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,18736
1,1,1,0,0,0,0,1,0,0,1,0,,,0,0,0,0.951756477355957,0,13923
1,0,0,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.510150074958801,0,7174
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,1348
0,0,0,0,0,0,0,1,0,0,1,0,,,0,0,0,0.108324803411961,0,16157
1,1,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,19583
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,13911
1,1,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.951756477355957,0,10572
1,1,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0.877676427364349,0,7282
1,1,1,0,0,0,0,1,0,0,0,1,,,0,0,0,0.951756477355957,0,16835
1,1,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.951756477355957,0,4205
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,11323
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,4327
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,17741
1,1,1,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.877676427364349,0,6723
1,1,0,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,24723
0,0,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0.108324803411961,0,13356
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.877676427364349,0,676
0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.108324803411961,0,15628
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,17537
1,1,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.699904203414917,0,16639
1,1,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.951756477355957,0,8175
1,0,0,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.479194313287735,0,4104
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,14636
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.877676427364349,0,5313
0,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.835838913917542,0,4680
1,1,1,0,0,0,0,1,0,0,1,0,,,0,0,0,0.877676427364349,0,5887
1,1,1,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.877676427364349,0,18421
1,1,0,1,0,0,1,0,0,1,0,0,,,0,0,1,0.951756477355957,0,17653
0,1,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0.683966279029846,0,4841
0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.461171895265579,0,7625
1,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,5410
1,1,0,1,0,0,1,0,0,1,0,0,205.100692749023,42066.28125,0,0,1,0.951756477355957,0,6313
1,1,1,1,1,0,0,0,0,1,0,0,,,1,0,0,0.951756477355957,0,19588
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,19012
1,1,1,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.510150074958801,0,6302
1,1,1,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,14551
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,9785
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,18313
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,19520
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,5901
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,4808
0,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.835838913917542,0,2812
0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.108324803411961,0,18406
1,1,0,1,1,0,0,0,0,1,0,0,,,1,0,0,0.951756477355957,0,2893
0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.683966279029846,0,1270
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,13099
1,1,1,1,0,0,1,0,1,0,0,0,,,0,0,1,0.951756477355957,0,16666
1,0,0,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.877676427364349,0,10703
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,4816
1,1,1,0,0,0,1,0,0,1,0,0,,,0,0,0,0.951756477355957,0,7134
0,1,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0.683966279029846,0,5790
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,13902
0,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.683966279029846,0,10883
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,19901
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,6782
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,16243
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,5709
0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,0,0.230619996786118,0,14072
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,3627
1,1,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.951756477355957,0,3863
0,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.835838913917542,0,18644
1,1,1,0,0,0,0,1,0,0,1,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,10381
1,1,1,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,20901
1,1,1,0,0,0,0,1,0,0,1,0,,,0,0,0,0.951756477355957,0,16255
1,1,1,1,0,0,1,0,0,1,0,0,,,0,0,1,0.861222505569458,0,17937
0,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.835838913917542,0,6296
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,4427
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,17875
0,1,0,0,0,0,1,0,0,1,0,0,,,0,0,0,0.683966279029846,0,19275
1,1,1,1,1,0,0,0,0,1,0,0,,,1,0,0,0.877676427364349,0,1124
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,9452
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,17882
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,9917
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,11435
1,1,1,0,0,0,0,1,0,0,1,0,,,0,0,0,0.951756477355957,0,7623
0,0,0,1,0,0,1,0,0,1,0,0,205.100692749023,42066.28125,0,0,1,0.436241388320923,0,10942
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,5399
1,1,1,1,0,0,1,0,0,1,0,0,,,0,0,1,0.951756477355957,0,17536
1,1,1,1,0,0,1,0,0,1,0,0,,,0,0,1,0.951756477355957,0,8606
1,1,1,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,10135
1,1,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.951756477355957,0,16965
0,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.835838913917542,0,17814
0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.835838913917542,0,1298
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,17380
1,1,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,10163
0,0,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.683966279029846,0,14178
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,7644
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,17641
1,1,1,1,1,0,0,0,0,1,0,0,105.100700378418,11046.150390625,1,0,0,0.951756477355957,0,1882
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,14036
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,17611
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,12652
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,13493
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,8333
1,1,1,0,1,0,0,0,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,5212
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.699904203414917,0,3437
1,1,0,1,0,1,0,0,0,1,0,0,,,0,1,0,0.951756477355957,0,3241
0,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.835838913917542,0,2605
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,5526
1,1,1,0,0,0,0,1,0,0,1,0,,,0,0,0,0.951756477355957,0,11614
1,1,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.951756477355957,0,14571
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,5271
0,0,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0.108324803411961,0,16238
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,17395
1,1,1,1,0,1,0,0,0,0,1,0,,,0,1,0,0.951756477355957,0,19568
0,0,0,1,0,1,0,0,0,0,1,0,,,0,1,0,0.254888504743576,0,10632
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,14475
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,1371
1,1,1,0,0,0,0,1,0,0,0,1,,,0,0,0,0.951756477355957,0,7975
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,16254
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,11112
0,1,1,1,0,0,1,0,1,0,0,0,,,0,0,1,0.835838913917542,0,4400
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,4922
1,1,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.951756477355957,0,8036
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,2674
1,1,1,0,0,0,0,1,0,0,1,0,,,0,0,0,0.951756477355957,0,1277
1,1,1,1,0,1,0,0,1,0,0,0,,,0,1,0,0.951756477355957,0,4565
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,16939
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,13605
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,14629
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,7922
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,12025
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,14559
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,15115
1,1,0,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.877676427364349,0,17849
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,18678
1,1,1,1,1,0,0,0,1,0,0,0,,,1,0,0,0.699904203414917,0,16983
1,1,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.877676427364349,0,8815
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,16957
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,7586
0,0,0,1,0,1,0,0,0,1,0,0,,,0,1,0,0.108324803411961,0,4403
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,12621
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,8171
0,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.835838913917542,0,16875
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.877676427364349,0,2659
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,16849
1,1,0,1,0,0,1,0,0,1,0,0,,,0,0,1,0.510150074958801,0,14262
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,3617
0,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.835838913917542,0,6303
0,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.683966279029846,0,13999
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,17640
0,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.108324803411961,0,16763
1,1,1,0,0,0,0,1,0,0,1,0,,,0,0,0,0.951756477355957,0,10149
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,10512
1,1,0,1,1,0,0,0,0,1,0,0,,,1,0,0,0.699904203414917,0,9565
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,11634
0,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.835838913917542,0,16256
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,17359
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,16665
1,1,1,0,0,1,0,0,1,0,0,0,,,0,0,0,0.877676427364349,0,4946
1,1,1,1,0,0,1,0,0,1,0,0,,,0,0,1,0.951756477355957,0,8037
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,8289
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,16617
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,8712
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,8722
0,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.683966279029846,0,8723
1,1,1,1,0,1,0,0,0,1,0,0,,,0,1,0,0.951756477355957,0,2672
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,3948
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,8729
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,8731
0,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.835838913917542,0,10351
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,3622
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.699904203414917,0,13962
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,16005
0,0,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.683966279029846,0,5322
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,19594
1,1,0,1,1,0,0,0,0,1,0,0,,,1,0,0,0.951756477355957,0,8996
0,0,0,0,0,1,0,0,0,1,0,0,,,0,0,0,0.108324803411961,0,3396
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.877676427364349,0,2550
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,2170
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,5898
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,10281
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,5421
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,8485
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,7710
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.877676427364349,0,2569
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,17406
1,1,1,1,0,1,0,0,0,0,1,0,,,0,1,0,0.951756477355957,0,1037
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,18282
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,17634
0,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.835838913917542,0,12094
1,1,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,8398
1,1,0,0,0,0,0,1,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.877676427364349,0,10489
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.877676427364349,0,2729
1,1,1,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,13988
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.877676427364349,0,4931
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,8185
1,1,0,0,1,0,0,0,1,0,0,0,,,0,0,0,0.951756477355957,0,3290
1,1,1,0,0,0,0,1,0,1,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,17915
1,1,0,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,9299
1,0,0,1,0,1,0,0,0,1,0,0,,,0,1,0,0.699904203414917,0,18308
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,12577
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,9493
1,1,1,1,0,0,1,0,0,1,0,0,,,0,0,1,0.951756477355957,0,2567
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.951756477355957,0,3701
1,1,0,0,0,1,0,0,1,0,0,0,205.100692749023,42066.28125,0,0,0,0.951756477355957,0,18016
0,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.835838913917542,0,8817
1,1,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0.877676427364349,0,2547
1,1,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0.951756477355957,0,5605
