state,year,tot_acc_all,DUI_1620,tot_acc_nt,tot_acc_dt,tot_acc_we,tot_acc_wd,nonDUI_1620,ur1620_r,mw2,mwdef,bac,pc_perinc,lpc_perinc,beertax,realbeertax,cpi,cpi2006,pop,pop1620,lpop
31.0,2008.0,43,14.0,20,19,14,25,29.0,10.768028,6.2,5.7913547,1,40626,10.612164,0.31,0.28956774,211.05258,197.142,1796378.0,132613.0,14.401283
31.0,2009.0,44,12.7,23,18,19,22,31.3,10.408676,6.9,6.488966,1,39226,10.577095,0.31,0.29153326,209.62967,197.142,1812683.0,131544.0,14.410318
31.0,2010.0,30,9.9,15,14,10,19,20.1,13.046519,7.25,6.6799116,1,40023,10.59721,0.31,0.28562382,213.96683,197.142,1829838.0,131586.0,14.419738
31.0,2011.0,25,4.6,12,13,11,14,20.4,12.581274,7.25,6.450545,1,43820,10.687845,0.31,0.2758164,221.575,197.142,1841749.0,133139.0,14.426227
31.0,2012.0,34,11.7,22,10,19,13,22.3,14.766563,7.25,6.317844,1,45578,10.7271805,0.31,0.2701423,226.229,197.142,1855350.0,133701.0,14.433584
31.0,2013.0,35,6.3,19,14,16,17,28.7,11.595529,7.25,6.232577,1,46254,10.741903,0.31,0.2664964,229.324,197.142,1868516.0,131942.0,14.440655
32.0,1991.0,39,10.5,25,14,20,19,28.5,14.02989,4.14,6.0794625,0,21206,9.962039,0.09,0.13216223,134.25,197.142,1296171.0,79417.0,14.074925
32.0,1992.0,27,8.3,18,9,10,17,18.7,13.98956,4.25,6.0644436,0,22572,10.024466,0.09,0.12842351,138.15834,197.142,1351367.0,79928.0,14.116628
32.0,1993.0,35,8.15,18,17,14,21,26.85,18.4444,4.25,5.897954,0,23357,10.058652,0.09,0.124897845,142.05833,197.142,1411215.0,82297.0,14.159962
32.0,1994.0,34,7.6,17,17,9,25,26.4,20.737694,4.25,5.752842,0,24357,10.1005745,0.09,0.12182489,145.64166,197.142,1499298.0,86995.0,14.220508
32.0,1995.0,49,9.2,24,25,18,31,39.8,15.42335,4.25,5.5947037,0,25346,10.140376,0.09,0.11847608,149.75833,197.142,1581578.0,92663.0,14.273933
32.0,1996.0,44,14.1,25,19,25,19,29.9,17.65927,4.38,5.601873,0,26611,10.18908,0.09,0.11510697,154.14166,197.142,1666320.0,99219.0,14.326128
32.0,1997.0,59,11.0,36,23,28,31,48.0,8.773679,4.88,6.1060114,0,27500,10.221941,0.09,0.11261086,157.55833,197.142,1764104.0,107469.0,14.383154
32.0,1998.0,58,16.9,32,26,27,31,41.1,11.100543,5.15,6.359087,0,28589,10.260777,0.09,0.11112968,159.65834,197.142,1853191.0,114983.0,14.43242
32.0,1999.0,48,10.25,21,27,20,28,37.75,12.309834,5.15,6.2198157,0,29726,10.299777,0.09,0.10869581,163.23334,197.142,1934718.0,121830.0,14.475472
32.0,2000.0,44,9.4,27,17,28,16,34.6,8.953565,5.15,6.0114355,0,31230,10.349134,0.09,0.10505421,168.89166,197.142,2018741.0,128039.0,14.517984
32.0,2001.0,40,11.6,21,19,21,19,28.4,10.773281,5.15,5.8512034,0,31789,10.366876,0.09,0.10225404,173.51666,197.142,2098399.0,130521.0,14.556685
32.0,2002.0,58,13.8,35,23,23,35,44.2,14.879826,5.15,5.7727437,0,31882,10.369797,0.09,0.100882895,175.875,197.142,2173791.0,133284.0,14.591983
32.0,2003.0,62,13.8,37,25,34,28,48.2,13.764557,5.15,5.6464643,1,33347,10.414723,0.09,0.09867607,179.80833,197.142,2248850.0,138143.0,14.62593
32.0,2004.0,52,12.4,26,26,24,28,39.6,12.558179,5.15,5.503377,1,35744,10.484138,0.16,0.1709787,184.48334,197.142,2346222.0,145434.0,14.668317
32.0,2005.0,60,16.2,32,28,26,34,43.8,13.705113,5.15,5.3163047,1,38683,10.563155,0.16,0.16516674,190.975,197.142,2432143.0,152792.0,14.704284
32.0,2006.0,66,15.4,34,32,22,44,50.6,11.705019,5.32,5.320009,1,39915,10.594507,0.16,0.16000028,197.14166,197.142,2522658.0,162271.0,14.740824
32.0,2007.0,65,19.0,42,23,29,36,46.0,11.308937,6.24,6.06689,1,40939,10.619839,0.16,0.15556128,202.76717,197.142,2601072.0,169260.0,14.771434
32.0,2008.0,48,10.2,34,14,22,26,37.8,12.926857,6.59,6.1556497,1,40243,10.602692,0.16,0.14945433,211.05258,197.142,2653630.0,175142.0,14.791439
32.0,2009.0,35,6.6,23,12,15,20,28.4,24.250599,7.38,6.9403725,1,36931,10.516807,0.16,0.15046878,209.62967,197.142,2684665.0,178991.0,14.803066
32.0,2010.0,21,4.5,13,8,10,11,16.5,23.940292,7.55,6.9563217,1,36918,10.516455,0.16,0.14741874,213.96683,197.142,2703230.0,180178.0,14.8099575
32.0,2011.0,24,6.05,8,16,7,17,17.95,26.314882,8.25,7.3402753,1,37745,10.538609,0.16,0.14235686,221.575,197.142,2717951.0,175415.0,14.815389
32.0,2012.0,34,4.85,16,18,14,20,29.15,22.035965,8.25,7.1892705,1,39436,10.582435,0.16,0.13942827,226.229,197.142,2754354.0,174211.0,14.828693
32.0,2013.0,26,8.2,15,11,12,14,17.8,24.732048,8.25,7.0922427,1,39223,10.577019,0.16,0.13754652,229.324,197.142,2790136.0,172903.0,14.841601
33.0,1991.0,29,6.1,13,16,12,17,22.9,20.068653,4.15,6.0941477,0,21433,9.972687,0.3,0.4405408,134.25,197.142,1109929.0,74935.0,13.9198065
33.0,1992.0,13,1.0,6,7,4,9,12.0,20.54208,4.25,6.0644436,0,22320,10.013238,0.3,0.42807838,138.15834,197.142,1117784.0,70434.0,13.926859
33.0,1993.0,24,5.0,11,13,12,12,19.0,13.502436,4.25,5.897954,0,22832,10.035918,0.3,0.41632617,142.05833,197.142,1129458.0,68962.0,13.937248
33.0,1994.0,14,7.3,10,4,6,8,6.7,12.018286,4.25,5.752842,1,24133,10.091335,0.3,0.406083,145.64166,197.142,1142560.0,69830.0,13.948782
33.0,1995.0,21,4.0,12,9,8,13,17.0,12.093288,4.25,5.5947037,1,25312,10.139034,0.3,0.39492026,149.75833,197.142,1157561.0,71811.0,13.961825
33.0,1996.0,19,6.0,11,8,9,10,13.0,14.956064,4.38,5.601873,1,26417,10.181763,0.3,0.3836899,154.14166,197.142,1174719.0,74497.0,13.97654
33.0,1997.0,25,7.2,11,13,13,11,17.8,10.216834,4.88,6.1060114,1,28027,10.240924,0.3,0.37536955,157.55833,197.142,1189425.0,77701.0,13.98898
33.0,1998.0,21,4.3,14,7,10,11,16.7,12.004726,5.15,6.359087,1,29996,10.30882,0.3,0.37043226,159.65834,197.142,1205940.0,80675.0,14.002769
33.0,1999.0,19,5.8,12,7,7,12,13.2,12.06681,5.15,6.2198157,1,31215,10.348654,0.3,0.36231938,163.23334,197.142,1222014.0,83371.0,14.016011
33.0,2000.0,21,7.3,11,8,6,13,13.7,7.7548623,5.15,6.0114355,1,34293,10.442697,0.3,0.3501807,168.89166,197.142,1239882.0,85131.0,14.030527
33.0,2001.0,22,6.05,8,14,10,12,15.95,9.998408,5.15,5.8512034,1,35147,10.467295,0.3,0.3408468,173.51666,197.142,1255517.0,88176.0,14.043058
33.0,2002.0,16,1.4,8,8,7,9,14.6,10.327272,5.15,5.7727437,1,35515,10.477711,0.3,0.33627632,175.875,197.142,1269089.0,90680.0,14.05381
33.0,2003.0,21,4.2,8,13,9,12,16.8,11.752178,5.15,5.6464643,1,36199,10.496787,0.3,0.32892025,179.80833,197.142,1279840.0,92082.0,14.062245
33.0,2004.0,39,7.0,20,18,22,16,32.0,13.954962,5.15,5.503377,1,38390,10.5555525,0.3,0.32058504,184.48334,197.142,1290121.0,92953.0,14.070247
33.0,2005.0,23,6.8,14,9,10,13,16.2,9.432014,5.15,5.3163047,1,39609,10.586812,0.3,0.30968764,190.975,197.142,1298492.0,94558.0,14.0767145
33.0,2006.0,19,8.7,12,6,9,9,10.3,10.216251,5.15,5.1500087,1,42112,10.648088,0.3,0.30000052,197.14166,197.142,1308389.0,95913.0,14.084307
33.0,2007.0,21,2.4,11,10,12,9,18.6,11.747501,5.72,5.5613155,1,43638,10.683683,0.3,0.2916774,202.76717,197.142,1312540.0,96620.0,14.087475
33.0,2008.0,22,5.9,10,12,12,10,16.1,12.060811,6.76,6.314445,1,44876,10.7116585,0.3,0.28022686,211.05258,197.142,1315906.0,96599.0,14.090036
33.0,2009.0,16,5.4,8,8,5,11,10.6,14.959436,7.25,6.818116,1,43936,10.69049,0.3,0.28212896,209.62967,197.142,1316102.0,95436.0,14.090185
33.0,2010.0,17,4.3,11,6,8,9,12.7,19.054823,7.25,6.6799116,1,45308,10.721239,0.3,0.27641013,213.96683,197.142,1316614.0,94644.0,14.090574
33.0,2011.0,9,1.0,2,7,4,5,8.0,18.881952,7.25,6.450545,1,48005,10.77906,0.3,0.2669191,221.575,197.142,1318075.0,95726.0,14.091682
33.0,2012.0,14,1.8,8,6,8,6,12.2,17.072535,7.25,6.317844,1,50546,10.830639,0.3,0.26142803,226.229,197.142,1321617.0,95728.0,14.094366
33.0,2013.0,17,4.0,10,7,9,8,13.0,16.104155,7.25,6.232577,1,50535,10.830421,0.3,0.25789973,229.324,197.142,1323459.0,94150.0,14.095759
34.0,1991.0,108,22.25,67,41,46,62,85.75,17.00385,4.14,6.0794625,0,25081,10.129866,0.1,0.14684692,134.25,197.142,7814676.0,508687.0,15.871514
34.0,1992.0,125,19.65,66,59,53,72,105.35,17.000086,4.85,6.9206004,0,26742,10.193991,0.12,0.17123136,138.15834,197.142,7880508.0,493779.0,15.879903
34.0,1993.0,125,24.55,72,53,54,71,100.45,18.672934,5.05,7.0081573,0,27328,10.215667,0.12,0.16653046,142.05833,197.142,7948915.0,489404.0,15.888546
34.0,1994.0,112,24.45,61,51,44,68,87.55,15.809384,5.05,6.8357306,0,28071,10.242493,0.12,0.16243319,145.64166,197.142,8014306.0,487086.0,15.896739
34.0,1995.0,108,17.45,59,49,48,60,90.55,17.91331,5.05,6.647825,0,29609,10.295834,0.12,0.1579681,149.75833,197.142,8083242.0,489992.0,15.905304
34.0,1996.0,113,28.65,70,43,43,70,84.35,15.205826,5.05,6.4587803,0,31074,10.344127,0.12,0.15347596,154.14166,197.142,8149596.0,495394.0,15.913479
34.0,1997.0,96,16.4,57,39,41,55,79.6,13.86236,5.08,6.3562574,0,32830,10.399098,0.12,0.15014781,157.55833,197.142,8218808.0,501553.0,15.921936
34.0,1998.0,106,19.65,64,42,47,59,86.35,13.382514,5.15,6.359087,0,34644,10.45288,0.12,0.1481729,159.65834,197.142,8287418.0,506220.0,15.930249
34.0,1999.0,100,21.95,57,43,50,50,78.05,14.333359,5.15,6.2198157,0,35921,10.489078,0.12,0.14492774,163.23334,197.142,8359592.0,511007.0,15.93892
34.0,2000.0,112,26.0,65,47,52,60,86.0,11.941538,5.15,6.0114355,0,39165,10.575539,0.12,0.14007227,168.89166,197.142,8430621.0,513090.0,15.947381
34.0,2001.0,123,28.65,71,52,55,68,94.35,12.896861,5.15,5.8512034,0,40227,10.602294,0.12,0.13633873,173.51666,197.142,8492671.0,519020.0,15.954714
34.0,2002.0,117,22.55,66,51,53,64,94.45,10.179765,5.15,5.7727437,0,40964,10.620449,0.12,0.13451053,175.875,197.142,8552643.0,527700.0,15.961751
34.0,2003.0,118,26.8,63,55,45,73,91.2,13.127215,5.15,5.6464643,0,41861,10.64211,0.12,0.13156809,179.80833,197.142,8601402.0,536305.0,15.967436
34.0,2004.0,99,27.55,66,33,57,42,71.45,14.498082,5.15,5.503377,1,43686,10.684783,0.12,0.12823401,184.48334,197.142,8634561.0,544364.0,15.971283
34.0,2005.0,95,20.25,57,38,43,52,74.75,14.90455,5.4,5.5743775,1,45341,10.721967,0.12,0.12387506,190.975,197.142,8651974.0,556845.0,15.973298
34.0,2006.0,116,29.8,80,36,56,60,86.2,12.398097,6.4,6.400011,1,48444,10.788164,0.12,0.120000206,197.14166,197.142,8661679.0,569682.0,15.97442
34.0,2007.0,99,20.216665,64,35,49,50,78.78333,12.281495,7.15,6.951645,1,50685,10.833385,0.12,0.11667096,202.76717,197.142,8677885.0,577976.0,15.976289
34.0,2008.0,94,13.8,61,33,41,53,80.2,15.005297,7.15,6.67874,1,52256,10.86391,0.12,0.11209074,211.05258,197.142,8711090.0,583875.0,15.980107
34.0,2009.0,77,14.8,46,31,37,40,62.2,19.529226,7.2,6.771095,1,50300,10.82576,0.12,0.11285158,209.62967,197.142,8755602.0,584924.0,15.985205
34.0,2010.0,64,15.75,41,23,31,33,48.25,17.67768,7.25,6.6799116,1,51202,10.8435335,0.12,0.11056405,213.96683,197.142,8802707.0,586274.0,15.99057
34.0,2011.0,79,20.2,46,33,31,48,58.8,19.411753,7.25,6.450545,1,53556,10.888483,0.12,0.10676764,221.575,197.142,8836639.0,587416.0,15.994417
34.0,2012.0,64,15.3,37,27,30,34,48.7,21.407635,7.25,6.317844,1,55142,10.917667,0.12,0.10457121,226.229,197.142,8867749.0,583487.0,15.9979315
34.0,2013.0,46,6.6,23,23,21,25,39.4,21.866007,7.25,6.232577,1,55194,10.91861,0.12,0.10315989,229.324,197.142,8899339.0,578440.0,16.001488
35.0,1991.0,78,31.6,46,32,40,38,46.4,18.846115,4.14,6.0794625,0,15865,9.67187,0.35,0.51396424,134.25,197.142,1555305.0,116110.0,14.257182
35.0,1992.0,57,18.8,37,20,34,23,38.2,19.132595,4.25,6.0644436,0,16627,9.718783,0.35,0.4994248,138.15834,197.142,1595442.0,118256.0,14.282661
35.0,1993.0,78,31.1,44,33,38,39,46.9,20.44267,4.25,5.897954,0,17430,9.765948,0.35,0.48571384,142.05833,197.142,1636453.0,121788.0,14.308042
35.0,1994.0,82,30.0,55,26,43,38,52.0,21.03725,4.25,5.752842,1,18111,9.804275,0.41,0.55498004,145.64166,197.142,1682398.0,125843.0,14.335731
35.0,1995.0,94,25.4,56,38,35,59,68.6,23.061531,4.25,5.5947037,1,19035,9.854034,0.41,0.53972435,149.75833,197.142,1720394.0,130107.0,14.358064
35.0,1996.0,75,24.75,48,27,43,32,50.25,24.017096,4.38,5.601873,1,19637,9.885171,0.41,0.5243762,154.14166,197.142,1752326.0,134634.0,14.376454
35.0,1997.0,72,31.5,45,26,37,34,40.5,21.797497,4.88,6.1060114,1,20356,9.921131,0.41,0.513005,157.55833,197.142,1774839.0,138013.0,14.38922
35.0,1998.0,65,23.1,41,24,32,33,41.9,21.287426,5.15,6.359087,1,21295,9.966228,0.41,0.5062574,159.65834,197.142,1793484.0,140582.0,14.399671
35.0,1999.0,78,23.65,37,40,40,37,54.35,19.230562,5.15,6.2198157,1,21768,9.988196,0.41,0.4951698,163.23334,197.142,1808082.0,142472.0,14.407777
35.0,2000.0,77,27.6,44,33,35,42,49.4,14.437201,5.15,6.0114355,1,23438,10.062114,0.41,0.47858027,168.89166,197.142,1821204.0,142858.0,14.415009
35.0,2001.0,73,20.9,46,27,32,41,52.1,14.84016,5.15,5.8512034,1,25264,10.1371355,0.41,0.46582395,173.51666,197.142,1831690.0,145118.0,14.42075
35.0,2002.0,88,37.1,51,36,35,52,50.9,13.7473345,5.15,5.7727437,1,25777,10.157238,0.41,0.45957765,175.875,197.142,1855309.0,146636.0,14.433562
35.0,2003.0,73,26.6,44,29,34,39,46.4,17.29024,5.15,5.6464643,1,26250,10.175422,0.41,0.4495243,179.80833,197.142,1877574.0,148208.0,14.445491
35.0,2004.0,70,30.1,47,23,32,38,39.9,14.560793,5.15,5.503377,1,27435,10.219575,0.41,0.4381329,184.48334,197.142,1903808.0,148948.0,14.459367
35.0,2005.0,70,19.15,43,27,34,36,50.85,15.965584,5.15,5.3163047,1,29005,10.275224,0.41,0.42323977,190.975,197.142,1932274.0,149407.0,14.474208
35.0,2006.0,64,20.75,38,26,32,32,43.25,11.69024,5.15,5.1500087,1,30497,10.325383,0.41,0.4100007,197.14166,197.142,1962137.0,149850.0,14.489545
35.0,2007.0,59,15.6,32,27,27,32,43.4,8.366008,5.5,5.347419,1,31832,10.368227,0.41,0.3986258,202.76717,197.142,1990070.0,150631.0,14.50368
35.0,2008.0,54,12.15,24,30,22,32,41.85,17.774067,6.53,6.0996046,1,33374,10.415532,0.41,0.38297668,211.05258,197.142,2010662.0,150167.0,14.513974
35.0,2009.0,53,19.4,31,22,34,19,33.6,16.900879,7.5,7.053224,1,32293,10.382606,0.41,0.38557625,209.62967,197.142,2036802.0,150915.0,14.526892
35.0,2010.0,46,10.0,27,19,23,23,36.0,21.50485,7.5,6.9102535,1,33019,10.404839,0.41,0.37776053,213.96683,197.142,2064982.0,151141.0,14.540632
35.0,2011.0,36,4.6,19,17,13,23,31.4,15.333512,7.5,6.6729774,1,34556,10.450336,0.41,0.36478943,221.575,197.142,2077919.0,149437.0,14.546878
35.0,2012.0,43,12.3,21,22,18,25,30.7,13.209945,7.5,6.5357003,1,35585,10.479679,0.41,0.35728496,226.229,197.142,2083540.0,146513.0,14.549579
35.0,2013.0,36,11.2,17,19,16,20,24.8,9.869606,7.5,6.447493,1,35254,10.470334,0.41,0.35246298,229.324,197.142,2085287.0,142494.0,14.550417
36.0,1991.0,300,56.8,181,116,141,156,243.2,18.377073,4.14,6.0794625,0,23872,10.0804615,0.21,0.30837855,134.25,197.142,18122510.0,1244260.0,16.712666
36.0,1992.0,280,61.95,172,107,132,147,218.05,19.901878,4.25,6.0644436,0,25068,10.129348,0.21,0.29965487,138.15834,197.142,18246653.0,1192388.0,16.719492
36.0,1993.0,253,51.65,140,113,107,146,201.35,20.717962,4.25,5.897954,0,25566,10.149018,0.21,0.2914283,142.05833,197.142,18374954.0,1182216.0,16.7265
36.0,1994.0,275,46.65,152,123,125,150,228.35,19.981174,4.25,5.752842,0,26264,10.175955,0.21,0.28425807,145.64166,197.142,18459470.0,1187115.0,16.731089
36.0,1995.0,273,39.6,141,132,115,158,233.4,18.519918,4.25,5.5947037,0,27620,10.226295,0.21,0.2764442,149.75833,197.142,18524104.0,1201435.0,16.734583
36.0,1996.0,226,36.45,136,89,86,139,189.55,17.473936,4.38,5.601873,0,28953,10.273429,0.16,0.20463462,154.14166,197.142,18588460.0,1220840.0,16.738052
36.0,1997.0,240,42.6,133,105,88,150,197.4,21.623213,4.88,6.1060114,0,30462,10.324235,0.16,0.20019709,157.55833,197.142,18656546.0,1241404.0,16.741707
36.0,1998.0,229,35.6,114,114,94,134,193.4,16.764536,5.15,6.359087,0,31813,10.36763,0.16,0.19756387,159.65834,197.142,18755906.0,1261066.0,16.747019
36.0,1999.0,270,47.7,135,134,114,155,222.3,14.787981,5.15,6.2198157,0,33262,10.41217,0.135,0.16304372,163.23334,197.142,18882725.0,1282358.0,16.753757
36.0,2000.0,254,44.4,128,124,94,158,209.6,12.523598,5.15,6.0114355,0,35328,10.472431,0.135,0.15758131,168.89166,197.142,19001780.0,1292371.0,16.760044
36.0,2001.0,265,50.183334,126,138,111,153,214.81667,14.540611,5.15,5.8512034,0,36308,10.499793,0.125,0.1420195,173.51666,197.142,19082838.0,1299814.0,16.7643
36.0,2002.0,256,38.93333,149,106,116,139,217.06667,15.958855,5.15,5.7727437,0,36282,10.499077,0.125,0.14011514,175.875,197.142,19137800.0,1306651.0,16.767176
36.0,2003.0,228,53.9,120,107,100,127,174.1,16.322153,5.15,5.6464643,1,37199,10.524037,0.11,0.12060408,179.80833,197.142,19175939.0,1321671.0,16.769167
36.0,2004.0,242,57.15,139,102,103,138,184.85,16.433706,5.15,5.503377,1,39342,10.580048,0.11,0.11754785,184.48334,197.142,19171567.0,1331175.0,16.768938
36.0,2005.0,206,62.35,124,81,98,107,143.65,13.325076,6.0,6.193753,1,41381,10.630577,0.11,0.11355214,190.975,197.142,19132610.0,1348963.0,16.766905
36.0,2006.0,213,47.5,112,101,95,118,165.5,14.811404,6.75,6.7500114,1,44472,10.702615,0.11,0.110000186,197.14166,197.142,19104631.0,1372564.0,16.765442
36.0,2007.0,208,48.5,112,96,85,123,159.5,16.042072,7.15,6.951645,1,47780,10.774363,0.11,0.106948376,202.76717,197.142,19132335.0,1388844.0,16.76689
36.0,2008.0,168,39.8,93,75,72,96,128.2,18.135662,7.15,6.67874,1,49032,10.800228,0.11,0.10274985,211.05258,197.142,19212436.0,1402278.0,16.771069
36.0,2009.0,171,31.85,98,73,77,94,139.15,25.634151,7.2,6.771095,1,47655,10.771743,0.14,0.13166018,209.62967,197.142,19307066.0,1405667.0,16.775982
36.0,2010.0,138,39.15,73,65,67,71,98.85,20.879393,7.25,6.6799116,1,49283,10.805334,0.14,0.1289914,213.96683,197.142,19398228.0,1397560.0,16.780693
36.0,2011.0,122,35.0,61,61,47,75,87.0,20.695105,7.25,6.450545,1,51598,10.851238,0.14,0.12456225,221.575,197.142,19502728.0,1372563.0,16.786064
36.0,2012.0,135,30.15,77,58,53,82,104.85,24.456205,7.25,6.317844,1,53571,10.888763,0.14,0.12199974,226.229,197.142,19576125.0,1341335.0,16.789822
36.0,2013.0,122,32.85,70,52,53,69,89.15,17.17984,7.25,6.232577,1,53606,10.889417,0.14,0.12035321,229.324,197.142,19651127.0,1317609.0,16.793646
37.0,1991.0,257,52.6,136,121,105,152,204.4,17.136768,4.14,6.0794625,0,17826,9.788413,0.53376,0.78381014,134.25,197.142,6784280.0,511962.0,15.730119
37.0,1992.0,210,52.35,122,88,101,109,157.65,16.883547,4.25,6.0644436,0,19113,9.858124,0.53376,0.7616371,138.15834,197.142,6897214.0,488255.0,15.746628
37.0,1993.0,260,52.25,126,134,109,151,207.75,16.875189,4.25,5.897954,1,19967,9.901836,0.53376,0.7407275,142.05833,197.142,7042818.0,483414.0,15.767519
37.0,1994.0,295,50.95,138,155,121,172,244.05,14.115253,4.25,5.752842,1,20833,9.944294,0.53376,0.7225028,145.64166,197.142,7187398.0,488534.0,15.78784
37.0,1995.0,263,35.45,124,139,99,164,227.55,13.30905,4.25,5.5947037,1,21857,9.992276,0.53376,0.70264214,149.75833,197.142,7344674.0,499151.0,15.809486
37.0,1996.0,296,47.55,147,149,105,191,248.45,14.506377,4.38,5.601873,1,22923,10.039896,0.53376,0.68266106,154.14166,197.142,7500670.0,511630.0,15.8305025
37.0,1997.0,264,56.05,146,117,116,147,207.95,10.02352,4.88,6.1060114,1,24138,10.091542,0.53376,0.66785747,157.55833,197.142,7656825.0,527224.0,15.851108
37.0,1998.0,310,50.85,157,153,132,178,259.15,11.113394,5.15,6.359087,1,25472,10.145335,0.53376,0.65907305,159.65834,197.142,7809121.0,540087.0,15.870803
37.0,1999.0,273,47.1,124,149,101,172,225.9,13.73671,5.15,6.2198157,1,26464,10.18354,0.53,0.64009756,163.23334,197.142,7949361.0,551255.0,15.888602
37.0,2000.0,251,62.6,142,109,102,149,188.4,11.630294,5.15,6.0114355,1,27876,10.235521,0.53,0.6186526,168.89166,197.142,8081614.0,559950.0,15.905102
37.0,2001.0,236,47.583332,121,114,92,143,188.41667,15.807335,5.15,5.8512034,1,28484,10.257098,0.53,0.60216266,173.51666,197.142,8210122.0,569728.0,15.920878
37.0,2002.0,258,42.2,132,126,103,155,215.8,17.11648,5.15,5.7727437,1,28507,10.257905,0.53,0.5940882,175.875,197.142,8326201.0,582592.0,15.934917
37.0,2003.0,272,59.05,128,144,120,152,212.95,15.901772,5.15,5.6464643,1,29081,10.277841,0.53,0.5810924,179.80833,197.142,8422501.0,586262.0,15.946418
37.0,2004.0,302,47.2,142,160,130,172,254.8,17.042034,5.15,5.503377,1,30785,10.334783,0.53,0.5663669,184.48334,197.142,8553152.0,598112.0,15.96181
37.0,2005.0,268,48.3,151,117,110,158,219.7,19.10937,5.15,5.3163047,1,32245,10.381118,0.53,0.54711485,190.975,197.142,8705407.0,613391.0,15.979455
37.0,2006.0,255,46.85,140,115,112,143,208.15,15.903221,5.15,5.1500087,1,33775,10.427476,0.53,0.5300009,197.14166,197.142,8917270.0,632963.0,16.0035
37.0,2007.0,255,52.65,134,121,116,139,202.35,11.864705,6.15,5.979387,1,35096,10.465842,0.53,0.51529676,202.76717,197.142,9118037.0,649525.0,16.025764
37.0,2008.0,215,39.6,131,83,98,116,175.4,20.510435,6.35,5.931468,1,35917,10.488966,0.53177,0.49672076,211.05258,197.142,9309449.0,663676.0,16.046541
37.0,2009.0,193,32.1,107,86,85,108,160.9,24.050596,6.9,6.488966,1,34944,10.461502,0.53177,0.5000924,209.62967,197.142,9449566.0,673857.0,16.06148
37.0,2010.0,188,37.75,88,99,88,99,150.25,26.277145,7.25,6.6799116,1,35569,10.47923,0.62,0.57124764,213.96683,197.142,9559533.0,675920.0,16.07305
37.0,2011.0,168,45.8,92,76,77,91,122.2,33.78706,7.25,6.450545,1,36622,10.508405,0.62,0.5516328,221.575,197.142,9651377.0,672207.0,16.082611
37.0,2012.0,158,29.55,84,74,65,93,128.45,20.752796,7.25,6.317844,1,38655,10.562431,0.62,0.5402846,226.229,197.142,9748364.0,668708.0,16.09261
37.0,2013.0,142,28.4,74,68,63,79,113.6,19.188742,7.25,6.232577,1,37774,10.539376,0.62,0.5329928,229.324,197.142,9848060.0,667436.0,16.102785
38.0,1991.0,21,10.2,12,9,8,13,10.8,11.195876,4.14,6.0794625,0,16374,9.70345,0.16,0.23495509,134.25,197.142,635753.0,46990.0,13.362565
38.0,1992.0,18,6.8,13,5,13,5,11.2,12.07152,4.25,6.0644436,0,17880,9.791438,0.16,0.22830847,138.15834,197.142,638223.0,46331.0,13.366443
38.0,1993.0,21,10.4,15,6,14,7,10.6,14.470789,4.25,5.897954,0,18033,9.799958,0.16,0.22204061,142.05833,197.142,641216.0,47234.0,13.371121
38.0,1994.0,14,7.9,10,4,11,3,6.1,8.68127,4.25,5.752842,0,19456,9.875911,0.16,0.21657759,145.64166,197.142,644804.0,48732.0,13.376701
38.0,1995.0,17,5.1,10,7,11,6,11.9,9.518571,4.25,5.5947037,0,19417,9.873904,0.16,0.21062414,149.75833,197.142,647832.0,50421.0,13.381387
38.0,1996.0,17,10.4,11,6,7,10,6.6000004,6.327624,4.38,5.601873,0,21635,9.982068,0.16,0.20463462,154.14166,197.142,650382.0,52298.0,13.385315
38.0,1997.0,22,12.1,14,8,9,13,9.9,7.5470543,4.88,6.1060114,0,21253,9.964253,0.16,0.20019709,157.55833,197.142,649716.0,53619.0,13.384291
38.0,1998.0,21,7.6,9,12,10,11,13.4,6.783299,5.15,6.359087,0,23372,10.059294,0.16,0.19756387,159.65834,197.142,647532.0,54555.0,13.380923
38.0,1999.0,23,9.6,13,10,13,10,13.4,6.4455733,5.15,6.2198157,0,23701,10.073273,0.16,0.19323699,163.23334,197.142,644259.0,55171.0,13.375856
38.0,2000.0,20,11.5,17,3,9,11,8.5,8.386171,5.15,6.0114355,0,25870,10.160839,0.16,0.18676303,168.89166,197.142,642023.0,55212.0,13.372379
38.0,2001.0,18,9.1,9,9,8,10,8.9,5.7797766,5.15,5.8512034,0,26540,10.186408,0.16,0.18178496,173.51666,197.142,639062.0,57099.0,13.367757
38.0,2002.0,16,7.85,8,8,8,8,8.15,10.076787,5.15,5.7727437,0,27158,10.209427,0.16,0.17934738,175.875,197.142,638168.0,58551.0,13.366357
38.0,2003.0,25,12.4,10,15,12,13,12.6,12.410189,5.15,5.6464643,1,29496,10.29201,0.16,0.17542413,179.80833,197.142,638817.0,57651.0,13.367373
38.0,2004.0,11,3.3,6,5,5,6,7.7,7.829334,5.15,5.503377,1,29717,10.299475,0.16,0.1709787,184.48334,197.142,644705.0,57036.0,13.376548
38.0,2005.0,18,7.4,12,6,6,12,10.6,9.389256,5.15,5.3163047,1,31429,10.355486,0.16,0.16516674,190.975,197.142,646089.0,55643.0,13.378693
38.0,2006.0,22,9.2,9,12,6,15,12.8,7.5306997,5.15,5.1500087,1,32826,10.398976,0.16,0.16000028,197.14166,197.142,649422.0,54787.0,13.383838
