"","ward_code","count","trnt","full","loc","year","treat","ward"
"330","E05000097",5,0.38,"Brent preston","Brent",2018,0,NA
"331","E05000097",5,0.595,"Brent preston","Brent",2010,0,"preston"
"332","E05000097",5,0.37,"Brent preston","Brent",2006,0,"preston"
"333","E05000097",5,0.339,"Brent preston","Brent",2002,0,"preston"
"334","E05000098",5,0.3402,"Brent queenspark","Brent",2014,0,NA
"335","E05000098",5,0.39,"Brent queenspark","Brent",2018,0,NA
"336","E05000098",5,0.643,"Brent queenspark","Brent",2010,0,"queenspark"
"337","E05000098",5,0.384,"Brent queenspark","Brent",2006,0,"queenspark"
"338","E05000098",5,0.25,"Brent queenspark","Brent",2002,0,"queenspark"
"339","E05000099",5,0.4052,"Brent queensbury","Brent",2014,0,NA
"340","E05000099",5,0.4,"Brent queensbury","Brent",2018,0,NA
"341","E05000099",5,0.638,"Brent queensbury","Brent",2010,0,"queensbury"
"342","E05000099",5,0.447,"Brent queensbury","Brent",2006,0,"queensbury"
"343","E05000099",5,0.361,"Brent queensbury","Brent",2002,0,"queensbury"
"344","E05000100",5,0.3257,"Brent stonebridge","Brent",2014,0,NA
"345","E05000100",5,0.31,"Brent stonebridge","Brent",2018,0,NA
"346","E05000100",5,0.572,"Brent stonebridge","Brent",2010,0,"stonebridge"
"347","E05000100",5,0.282,"Brent stonebridge","Brent",2006,0,"stonebridge"
"348","E05000100",5,0.238,"Brent stonebridge","Brent",2002,0,"stonebridge"
"349","E05000101",5,0.4152,"Brent sudbury","Brent",2014,0,NA
"350","E05000101",5,0.44,"Brent sudbury","Brent",2018,0,NA
"351","E05000101",5,0.592,"Brent sudbury","Brent",2010,0,"sudbury"
"352","E05000101",5,0.395,"Brent sudbury","Brent",2006,0,"sudbury"
"353","E05000101",5,0.378,"Brent sudbury","Brent",2002,0,"sudbury"
"354","E05000102",5,0.3237,"Brent tokyngton","Brent",2014,0,NA
"355","E05000102",5,0.3,"Brent tokyngton","Brent",2018,0,NA
"356","E05000102",5,0.603,"Brent tokyngton","Brent",2010,0,"tokyngton"
"357","E05000102",5,0.474,"Brent tokyngton","Brent",2006,0,"tokyngton"
"358","E05000102",5,0.344,"Brent tokyngton","Brent",2002,0,"tokyngton"
"359","E05000103",5,0.348,"Brent welshharp","Brent",2014,0,NA
"360","E05000103",5,0.34,"Brent welshharp","Brent",2018,0,NA
"361","E05000103",5,0.587,"Brent welshharp","Brent",2010,0,"welshharp"
"362","E05000103",5,0.397,"Brent welshharp","Brent",2006,0,"welshharp"
"363","E05000103",5,0.336,"Brent welshharp","Brent",2002,0,"welshharp"
"364","E05000104",5,0.3882,"Brent wembleycentral","Brent",2014,0,NA
"365","E05000104",5,0.43,"Brent wembleycentral","Brent",2018,0,NA
"366","E05000104",5,0.623,"Brent wembleycentral","Brent",2010,0,"wembleycentral"
"367","E05000104",5,0.455,"Brent wembleycentral","Brent",2006,0,"wembleycentral"
"368","E05000104",5,0.399,"Brent wembleycentral","Brent",2002,0,"wembleycentral"
"369","E05000105",4,0.3409,"Brent willesdengreen","Brent",2014,0,NA
"370","E05000105",4,0.541,"Brent willesdengreen","Brent",2010,0,"willesdengreen"
"371","E05000105",4,0.328,"Brent willesdengreen","Brent",2006,0,"willesdengreen"
"372","E05000105",4,0.222,"Brent willesdengreen","Brent",2002,0,"willesdengreen"
"373","E05000106",5,0.418,"Bromley bickley","Bromley",2014,0,NA
"374","E05000106",5,0.43,"Bromley bickley","Bromley",2018,1,NA
"375","E05000106",5,0.71,"Bromley bickley","Bromley",2010,0,"bickley"
"376","E05000106",5,0.429,"Bromley bickley","Bromley",2006,0,"bickley"
"377","E05000106",5,0.365,"Bromley bickley","Bromley",2002,0,"bickley"
"378","E05000107",5,0.4142,"Bromley bigginhill","Bromley",2014,0,NA
"379","E05000107",5,0.4,"Bromley bigginhill","Bromley",2018,1,NA
"380","E05000107",5,0.706,"Bromley bigginhill","Bromley",2010,0,"bigginhill"
"381","E05000107",5,0.432,"Bromley bigginhill","Bromley",2006,0,"bigginhill"
"382","E05000107",5,0.361,"Bromley bigginhill","Bromley",2002,0,"bigginhill"
"383","E05000108",5,0.399,"Bromley bromleycommonandkeston","Bromley",2014,0,NA
"384","E05000108",5,0.36,"Bromley bromleycommonkeston","Bromley",2018,1,NA
"385","E05000108",5,0.676,"Bromley bromleycommonkeston","Bromley",2010,0,"bromleycommonkeston"
"386","E05000108",5,0.401,"Bromley bromleycommonkeston","Bromley",2006,0,"bromleycommonkeston"
"387","E05000108",5,0.388,"Bromley bromleycommonandkeston","Bromley",2002,0,"bromleycommonandkeston"
"388","E05000109",5,0.3748,"Bromley bromleytown","Bromley",2014,0,NA
"389","E05000109",5,0.41,"Bromley bromleytown","Bromley",2018,1,NA
"390","E05000109",5,0.667,"Bromley bromleytown","Bromley",2010,0,"bromleytown"
"391","E05000109",5,0.39,"Bromley bromleytown","Bromley",2006,0,"bromleytown"
"392","E05000109",5,0.354,"Bromley bromleytown","Bromley",2002,0,"bromleytown"
"393","E05000110",5,0.4747,"Bromley chelsfieldandprattsbottom","Bromley",2014,0,NA
"394","E05000110",5,0.42,"Bromley chelsfieldprattsbottom","Bromley",2018,1,NA
"395","E05000110",5,0.724,"Bromley chelsfieldprattsbottom","Bromley",2010,0,"chelsfieldprattsbottom"
"396","E05000110",5,0.49,"Bromley chelsfieldprattsbottom","Bromley",2006,0,"chelsfieldprattsbottom"
"397","E05000110",5,0.42,"Bromley chelsfieldandprattsbottom","Bromley",2002,0,"chelsfieldandprattsbottom"
"398","E05000111",5,0.3867,"Bromley chislehurst","Bromley",2014,0,NA
"399","E05000111",5,0.39,"Bromley chislehurst","Bromley",2018,1,NA
"400","E05000111",5,0.711,"Bromley chislehurst","Bromley",2010,0,"chislehurst"
"401","E05000111",5,0.406,"Bromley chislehurst","Bromley",2006,0,"chislehurst"
"402","E05000111",5,0.346,"Bromley chislehurst","Bromley",2002,0,"chislehurst"
"403","E05000112",5,0.4236,"Bromley clockhouse","Bromley",2014,0,NA
"404","E05000112",5,0.46,"Bromley clockhouse","Bromley",2018,1,NA
"405","E05000112",5,0.691,"Bromley clockhouse","Bromley",2010,0,"clockhouse"
"406","E05000112",5,0.404,"Bromley clockhouse","Bromley",2006,0,"clockhouse"
"407","E05000112",5,0.362,"Bromley clockhouse","Bromley",2002,0,"clockhouse"
"408","E05000113",5,0.3864,"Bromley coperscope","Bromley",2014,0,NA
"409","E05000113",5,0.45,"Bromley coperscope","Bromley",2018,1,NA
"410","E05000113",5,0.674,"Bromley coperscope","Bromley",2010,0,"coperscope"
"411","E05000113",5,0.388,"Bromley coperscope","Bromley",2006,0,"coperscope"
"412","E05000113",5,0.327,"Bromley coperscope","Bromley",2002,0,"coperscope"
"413","E05000114",5,0.3558,"Bromley crayvalleyeast","Bromley",2014,0,NA
"414","E05000114",5,0.32,"Bromley crayvalleyeast","Bromley",2018,1,NA
"415","E05000114",5,0.59,"Bromley crayvalleyeast","Bromley",2010,0,"crayvalleyeast"
"416","E05000114",5,0.325,"Bromley crayvalleyeast","Bromley",2006,0,"crayvalleyeast"
"417","E05000114",5,0.272,"Bromley crayvalleyeast","Bromley",2002,0,"crayvalleyeast"
"418","E05000115",5,0.3485,"Bromley crayvalleywest","Bromley",2014,0,NA
"419","E05000115",5,0.29,"Bromley crayvalleywest","Bromley",2018,1,NA
"420","E05000115",5,0.589,"Bromley crayvalleywest","Bromley",2010,0,"crayvalleywest"
"421","E05000115",5,0.359,"Bromley crayvalleywest","Bromley",2006,0,"crayvalleywest"
"422","E05000115",5,0.284,"Bromley crayvalleywest","Bromley",2002,0,"crayvalleywest"
"423","E05000116",5,0.3706,"Bromley crystalpalace","Bromley",2014,0,NA
"424","E05000116",5,0.35,"Bromley crystalpalace","Bromley",2018,1,NA
"425","E05000116",5,0.591,"Bromley crystalpalace","Bromley",2010,0,"crystalpalace"
"426","E05000116",5,0.332,"Bromley crystalpalace","Bromley",2006,0,"crystalpalace"
"427","E05000116",5,0.28,"Bromley crystalpalace","Bromley",2002,0,"crystalpalace"
"428","E05000117",5,0.4814,"Bromley darwin","Bromley",2014,0,NA
"429","E05000117",5,0.41,"Bromley darwin","Bromley",2018,1,NA
"430","E05000117",5,0.739,"Bromley darwin","Bromley",2010,0,"darwin"
"431","E05000117",5,0.467,"Bromley darwin","Bromley",2006,0,"darwin"
"432","E05000117",5,0.425,"Bromley darwin","Bromley",2002,0,"darwin"
"433","E05000118",5,0.4496,"Bromley farnboroughandcrofton","Bromley",2014,0,NA
"434","E05000118",5,0.44,"Bromley farnboroughcrofton","Bromley",2018,1,NA
"435","E05000118",5,0.755,"Bromley farnboroughcrofton","Bromley",2010,0,"farnboroughcrofton"
"436","E05000118",5,0.481,"Bromley farnboroughcrofton","Bromley",2006,0,"farnboroughcrofton"
"437","E05000118",5,0.458,"Bromley farnboroughandcrofton","Bromley",2002,0,"farnboroughandcrofton"
"438","E05000119",5,0.421,"Bromley hayesandconeyhall","Bromley",2014,0,NA
"439","E05000119",5,0.41,"Bromley hayesconeyhall","Bromley",2018,1,NA
"440","E05000119",5,0.727,"Bromley hayesconeyhall","Bromley",2010,0,"hayesconeyhall"
"441","E05000119",5,0.432,"Bromley hayesconeyhall","Bromley",2006,0,"hayesconeyhall"
"442","E05000119",5,0.372,"Bromley hayesandconeyhall","Bromley",2002,0,"hayesandconeyhall"
"443","E05000120",5,0.4166,"Bromley kelseyandedenpark","Bromley",2014,0,NA
"444","E05000120",5,0.42,"Bromley kelseyandedenpark","Bromley",2018,1,NA
"445","E05000120",5,0.717,"Bromley kelseyandedenpark","Bromley",2010,0,"kelseyandedenpark"
"446","E05000120",5,0.436,"Bromley kelseyandedenpark","Bromley",2006,0,"kelseyandedenpark"
"447","E05000120",5,0.424,"Bromley kelseyandedenpark","Bromley",2002,0,"kelseyandedenpark"
"448","E05000121",5,0.3626,"Bromley mottinghamandchislehurstnorth","Bromley",2014,0,NA
"449","E05000121",5,0.34,"Bromley mottinghamchislehurstnorth","Bromley",2018,1,NA
"450","E05000121",5,0.611,"Bromley mottinghamchislehurstnorth","Bromley",2010,0,"mottinghamchislehurstnorth"
"451","E05000121",5,0.367,"Bromley mottinghamchislehurstnorth","Bromley",2006,0,"mottinghamchislehurstnorth"
"452","E05000121",5,0.338,"Bromley mottinghamandchislehurstnorth","Bromley",2002,0,"mottinghamandchislehurstnorth"
"453","E05000122",5,0.4251,"Bromley orpington","Bromley",2014,0,NA
"454","E05000122",5,0.38,"Bromley orpington","Bromley",2018,1,NA
"455","E05000122",5,0.692,"Bromley orpington","Bromley",2010,0,"orpington"
"456","E05000122",5,0.471,"Bromley orpington","Bromley",2006,0,"orpington"
"457","E05000122",5,0.418,"Bromley orpington","Bromley",2002,0,"orpington"
"458","E05000123",5,0.3967,"Bromley pengeandcator","Bromley",2014,0,NA
"459","E05000123",5,0.4,"Bromley pengeandcator","Bromley",2018,1,NA
"460","E05000123",5,0.654,"Bromley pengeandcator","Bromley",2010,0,"pengeandcator"
"461","E05000123",5,0.394,"Bromley pengeandcator","Bromley",2006,0,"pengeandcator"
"462","E05000123",5,0.357,"Bromley pengeandcator","Bromley",2002,0,"pengeandcator"
"463","E05000124",5,0.4645,"Bromley pettswoodandknoll","Bromley",2014,0,NA
"464","E05000124",5,0.47,"Bromley pettswoodknoll","Bromley",2018,1,NA
"465","E05000124",5,0.781,"Bromley pettswoodknoll","Bromley",2010,0,"pettswoodknoll"
"466","E05000124",5,0.491,"Bromley pettswoodknoll","Bromley",2006,0,"pettswoodknoll"
"467","E05000124",5,0.423,"Bromley pettswoodandknoll","Bromley",2002,0,"pettswoodandknoll"
"468","E05000125",5,0.3702,"Bromley plaistowandsundridge","Bromley",2014,0,NA
"469","E05000125",5,0.4,"Bromley plaistowsundridge","Bromley",2018,1,NA
"470","E05000125",5,0.677,"Bromley plaistowsundridge","Bromley",2010,0,"plaistowsundridge"
"471","E05000125",5,0.429,"Bromley plaistowsundridge","Bromley",2006,0,"plaistowsundridge"
"472","E05000125",5,0.329,"Bromley plaistowandsundridge","Bromley",2002,0,"plaistowandsundridge"
"473","E05000126",5,0.4378,"Bromley shortlands","Bromley",2014,0,NA
"474","E05000126",5,0.43,"Bromley shortlands","Bromley",2018,1,NA
"475","E05000126",5,0.734,"Bromley shortlands","Bromley",2010,0,"shortlands"
"476","E05000126",5,0.457,"Bromley shortlands","Bromley",2006,0,"shortlands"
"477","E05000126",5,0.393,"Bromley shortlands","Bromley",2002,0,"shortlands"
"478","E05000127",5,0.4438,"Bromley westwickham","Bromley",2014,0,NA
"479","E05000127",5,0.43,"Bromley westwickham","Bromley",2018,1,NA
"480","E05000127",5,0.755,"Bromley westwickham","Bromley",2010,0,"westwickham"
"481","E05000127",5,0.465,"Bromley westwickham","Bromley",2006,0,"westwickham"
"482","E05000127",5,0.406,"Bromley westwickham","Bromley",2002,0,"westwickham"
"483","E05000128",5,0.3826,"Camden belsize","Camden",2014,0,NA
"484","E05000128",5,0.43,"Camden belsize","Camden",2018,0,NA
"485","E05000128",5,0.623,"Camden belsize","Camden",2010,0,"belsize"
"486","E05000128",5,0.383,"Camden belsize","Camden",2006,0,"belsize"
"487","E05000128",5,0.318,"Camden belsize","Camden",2002,0,"belsize"
"488","E05000129",4,0.3311,"Camden bloomsbury","Camden",2014,0,NA
"489","E05000129",4,0.32,"Camden bloomsbury","Camden",2018,0,NA
"490","E05000129",4,0.538,"Camden bloomsbury","Camden",2010,0,"bloomsbury"
"491","E05000129",4,0.342,"Camden bloomsbury","Camden",2006,0,"bloomsbury"
"492","E05000130",4,0.3809,"Camden camdentownwithprimrosehill","Camden",2014,0,NA
"493","E05000130",4,0.35,"Camden camdentownwithprimrosehill","Camden",2018,0,NA
"494","E05000130",4,0.633,"Camden camdentownwithprimrosehill","Camden",2010,0,"camdentownwithprimrosehill"
"495","E05000130",4,0.42,"Camden camdentownwithprimrosehill","Camden",2006,0,"camdentownwithprimrosehill"
"496","E05000131",5,0.406,"Camden cantelowes","Camden",2014,0,NA
"497","E05000131",5,0.37,"Camden cantelowes","Camden",2018,0,NA
"498","E05000131",5,0.608,"Camden cantelowes","Camden",2010,0,"cantelowes"
"499","E05000131",5,0.353,"Camden cantelowes","Camden",2006,0,"cantelowes"
"500","E05000131",5,0.255,"Camden cantelowes","Camden",2002,0,"cantelowes"
"501","E05000132",5,0.3925,"Camden fortunegreen","Camden",2014,0,NA
"502","E05000132",5,0.42,"Camden fortunegreen","Camden",2018,0,NA
"503","E05000132",5,0.631,"Camden fortunegreen","Camden",2010,0,"fortunegreen"
"504","E05000132",5,0.347,"Camden fortunegreen","Camden",2006,0,"fortunegreen"
"505","E05000132",5,0.285,"Camden fortunegreen","Camden",2002,0,"fortunegreen"
"506","E05000133",5,0.3376,"Camden frognalandfitzjohns","Camden",2014,0,NA
"507","E05000133",5,0.42,"Camden frognalfitzjohns","Camden",2018,0,NA
"508","E05000133",5,0.587,"Camden frognalandfitzjohns","Camden",2010,0,"frognalandfitzjohns"
"509","E05000133",5,0.322,"Camden frognalandfitzjohns","Camden",2006,0,"frognalandfitzjohns"
"510","E05000133",5,0.25,"Camden frognalandfitzjohns","Camden",2002,0,"frognalandfitzjohns"
"511","E05000134",5,0.4072,"Camden gospeloak","Camden",2014,0,NA
"512","E05000134",5,0.37,"Camden gospeloak","Camden",2018,0,NA
"513","E05000134",5,0.633,"Camden gospeloak","Camden",2010,0,"gospeloak"
"514","E05000134",5,0.459,"Camden gospeloak","Camden",2006,0,"gospeloak"
"515","E05000134",5,0.293,"Camden gospeloak","Camden",2002,0,"gospeloak"
"516","E05000135",5,0.4368,"Camden hampsteadtown","Camden",2014,0,NA
"517","E05000135",5,0.47,"Camden hampstead","Camden",2018,0,NA
"518","E05000135",5,0.694,"Camden hampsteadtown","Camden",2010,0,"hampsteadtown"
"519","E05000135",5,0.491,"Camden hampsteadtown","Camden",2006,0,"hampsteadtown"
"520","E05000135",5,0.388,"Camden hampsteadtown","Camden",2002,0,"hampsteadtown"
"521","E05000136",5,0.4248,"Camden haverstock","Camden",2014,0,NA
"522","E05000136",5,0.34,"Camden haverstock","Camden",2018,0,NA
"523","E05000136",5,0.362,"Camden haverstock","Camden",2010,0,"haverstock"
"524","E05000136",5,0.383,"Camden haverstock","Camden",2006,0,"haverstock"
"525","E05000136",5,0.247,"Camden haverstock","Camden",2002,0,"haverstock"
"526","E05000137",5,0.4997,"Camden highgate","Camden",2014,0,NA
"527","E05000137",5,0.51,"Camden highgate","Camden",2018,0,NA
"528","E05000137",5,0.699,"Camden highgate","Camden",2010,0,"highgate"
"529","E05000137",5,0.474,"Camden highgate","Camden",2006,0,"highgate"
"530","E05000137",5,0.38,"Camden highgate","Camden",2002,0,"highgate"
"531","E05000138",5,0.355,"Camden holbornandcoventgarden","Camden",2014,0,NA
"532","E05000138",5,0.33,"Camden holborncoventgarden","Camden",2018,0,NA
"533","E05000138",5,0.582,"Camden holbornandcoventgarden","Camden",2010,0,"holbornandcoventgarden"
"534","E05000138",5,0.317,"Camden holbornandcoventgarden","Camden",2006,0,"holbornandcoventgarden"
"535","E05000138",5,0.245,"Camden holbornandcoventgarden","Camden",2002,0,"holbornandcoventgarden"
"536","E05000139",5,0.4075,"Camden kentishtown","Camden",2014,0,NA
"537","E05000139",5,0.38,"Camden kentishtown","Camden",2018,0,NA
"538","E05000139",5,0.641,"Camden kentishtown","Camden",2010,0,"kentishtown"
"539","E05000139",5,0.418,"Camden kentishtown","Camden",2006,0,"kentishtown"
"540","E05000139",5,0.293,"Camden kentishtown","Camden",2002,0,"kentishtown"
"541","E05000140",5,0.3831,"Camden kilburn","Camden",2014,0,NA
"542","E05000140",5,0.33,"Camden kilburn","Camden",2018,0,NA
"543","E05000140",5,0.592,"Camden kilburn","Camden",2010,0,"kilburn"
"544","E05000140",5,0.347,"Camden kilburn","Camden",2006,0,"kilburn"
"545","E05000140",5,0.24,"Camden kilburn","Camden",2002,0,"kilburn"
"546","E05000141",5,0.3452,"Camden kingscross","Camden",2014,0,NA
"547","E05000141",5,0.3,"Camden kingscross","Camden",2018,0,NA
"548","E05000141",5,0.534,"Camden kingscross","Camden",2010,0,"kingscross"
"549","E05000141",5,0.313,"Camden kingscross","Camden",2006,0,"kingscross"
"550","E05000141",5,0.213,"Camden kingscross","Camden",2002,0,"kingscross"
"551","E05000142",5,0.3604,"Camden regentspark","Camden",2014,0,NA
"552","E05000142",5,0.32,"Camden regentspark","Camden",2018,0,NA
"553","E05000142",5,0.587,"Camden regentspark","Camden",2010,0,"regentspark"
"554","E05000142",5,0.368,"Camden regentspark","Camden",2006,0,"regentspark"
"555","E05000142",5,0.3,"Camden regentspark","Camden",2002,0,"regentspark"
"556","E05000143",5,0.3858,"Camden stpancrasandsomerstown","Camden",2014,0,NA
"557","E05000143",5,0.35,"Camden stpancrassomerstown","Camden",2018,0,NA
"558","E05000143",5,0.572,"Camden stpancrasandsomerstown","Camden",2010,0,"stpancrasandsomerstown"
"559","E05000143",5,0.39,"Camden stpancrasandsomerstown","Camden",2006,0,"stpancrasandsomerstown"
"560","E05000143",5,0.235,"Camden stpancrasandsomerstown","Camden",2002,0,"stpancrasandsomerstown"
"561","E05000144",5,0.3468,"Camden swisscottage","Camden",2014,0,NA
"562","E05000144",5,0.39,"Camden swisscottage","Camden",2018,0,NA
"563","E05000144",5,0.603,"Camden swisscottage","Camden",2010,0,"swisscottage"
"564","E05000144",5,0.32,"Camden swisscottage","Camden",2006,0,"swisscottage"
"565","E05000144",5,0.286,"Camden swisscottage","Camden",2002,0,"swisscottage"
"566","E05000145",5,0.3819,"Camden westhampstead","Camden",2014,0,NA
"567","E05000145",5,0.39,"Camden westhampstead","Camden",2018,0,NA
"568","E05000145",5,0.618,"Camden westhampstead","Camden",2010,0,"westhampstead"
"569","E05000145",5,0.312,"Camden westhampstead","Camden",2006,0,"westhampstead"
"570","E05000145",5,0.281,"Camden westhampstead","Camden",2002,0,"westhampstead"
"571","E05000146",4,0.4242,"Croydon addiscombe","Croydon",2014,0,NA
"572","E05000146",4,0.629,"Croydon addiscombe","Croydon",2010,0,"addiscombe"
"573","E05000146",4,0.4,"Croydon addiscombe","Croydon",2006,0,"addiscombe"
"574","E05000146",4,0.364,"Croydon addiscombe","Croydon",2002,0,"addiscombe"
"575","E05000147",4,0.4825,"Croydon ashburton","Croydon",2014,0,NA
"576","E05000147",4,0.666,"Croydon ashburton","Croydon",2010,0,"ashburton"
"577","E05000147",4,0.427,"Croydon ashburton","Croydon",2006,0,"ashburton"
"578","E05000147",4,0.388,"Croydon ashburton","Croydon",2002,0,"ashburton"
"579","E05000148",4,0.3147,"Croydon benshammanor","Croydon",2014,0,NA
"580","E05000148",4,0.601,"Croydon benshammanor","Croydon",2010,0,"benshammanor"
"581","E05000148",4,0.33,"Croydon benshammanor","Croydon",2006,0,"benshammanor"
"582","E05000148",4,0.288,"Croydon benshammanor","Croydon",2002,0,"benshammanor"
