duration,agree,lt_follow,ht_follow,competence,benevolence,honesty,PPP,PCP,coproduce,sex,race,age,ideology,income,education,at,gw,gwh,covid_concern,covid_job,rand,trust_DO,dv_DO,climatebelief,covid,white,black,hispanic,asian,other,trustprime
112,1,13,NA,2,1,1,18,21,0,1,white,30,5,5,6,80,1,1,1,5,lt,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,6,1,0,0,0,0,0
195,1,12,NA,1,1,1,92,94,96,1,black,25,3,2,2,80,1,1,3,3,lt,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,6,0,1,0,0,0,0
260,1,NA,15,6,5,5,82,75,66,1,black,47,3,4,5,80,1,1,5,4,ht,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,9,0,1,0,0,0,2
227,1,NA,15,5,5,5,20,91,69,1,white,50,2,1,4,80,1,1,3,3,ht,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,6,1,0,0,0,0,2
172,1,NA,16,6,6,6,90,88,85,0,white,47,5,6,5,80,-1,-1,1,1,ht,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,-1,2,1,0,0,0,0,2
312,1,NA,14,5,5,1,19,100,100,1,white,57,1,4,4,80,1,1,4,1,ht,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,1,5,1,0,0,0,0,2
228,1,NA,16,5,6,5,80,95,90,1,other,58,2,3,5,80,1,1,4,4,ht,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,8,0,0,0,0,1,2
104,1,NA,NA,2,3,3,78,89,40,1,white,22,2,1,3,80,1,1,5,4,control,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,9,1,0,0,0,0,1
144,1,12,NA,1,1,1,51,51,70,1,white,42,5,5,5,80,1,1,1,1,lt,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,2,1,0,0,0,0,0
172,1,NA,NA,6,5,5,81,67,99,1,white,35,4,2,4,80,1,1,3,3,control,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,6,1,0,0,0,0,1
213,1,12,NA,2,2,2,60,60,83,0,hispanic,44,2,3,5,80,1,1,4,3,lt,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,1,7,0,0,1,0,0,0
342,1,12,NA,1,1,1,72,100,51,0,black,54,3,2,3,80,-1,0,3,1,lt,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,-0.5,4,0,1,0,0,0,0
212,1,NA,15,6,5,4,73,83,84,1,white,50,4,7,6,80,1,0,2,4,ht,trust intro|competence|honesty|benevolence,PPP|coproduce|PCP,0.5,6,1,0,0,0,0,2
272,1,12,NA,5,3,2,80,100,100,1,white,43,3,4,1,80,1,1,5,5,lt,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,10,1,0,0,0,0,0
182,1,NA,16,4,6,6,38,68,69,0,white,44,2,7,6,80,1,1,2,2,ht,trust intro|benevolence|honesty|competence,coproduce|PPP|PCP,1,4,1,0,0,0,0,2
431,1,NA,16,5,5,5,30,92,100,1,black,58,3,4,4,80,1,1,4,2,ht,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,1,6,0,1,0,0,0,2
192,1,NA,16,6,6,7,77,91,82,1,white,25,5,4,5,80,1,1,5,4,ht,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,9,1,0,0,0,0,2
207,1,NA,16,7,6,7,92,100,93,0,white,40,3,2,6,80,1,1,5,5,ht,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,10,1,0,0,0,0,2
130,1,13,NA,5,6,6,90,100,70,0,black,33,3,6,6,80,1,1,3,1,lt,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,4,0,1,0,0,0,0
190,1,NA,15,4,5,5,82,87,51,0,white,68,4,4,4,80,1,0,3,1,ht,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,0.5,4,1,0,0,0,0,2
150,1,12,NA,2,5,2,50,100,86,1,white,46,2,2,3,80,1,1,4,4,lt,trust intro|competence|honesty|benevolence,PPP|coproduce|PCP,1,8,1,0,0,0,0,0
162,1,NA,NA,7,6,3,68,91,94,1,white,63,1,4,6,80,1,1,5,5,control,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,10,1,0,0,0,0,1
103,1,15,NA,4,5,5,62,66,78,1,white,25,4,3,6,80,1,1,3,3,lt,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,6,1,0,0,0,0,0
97,1,NA,NA,7,5,5,74,84,76,1,white,29,2,4,4,80,1,1,5,5,control,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,1,10,1,0,0,0,0,1
190,1,12,NA,3,5,3,61,73,52,1,white,43,3,1,3,80,1,1,3,4,lt,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,7,1,0,0,0,0,0
182,1,12,NA,2,2,2,50,70,60,0,white,27,3,2,2,80,1,1,2,1,lt,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,3,1,0,0,0,0,0
282,1,13,NA,5,5,3,62,70,40,1,white,35,2,4,7,80,1,1,4,2,lt,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,6,1,0,0,0,0,0
101,1,NA,NA,5,2,2,65,100,100,0,white,32,2,5,5,80,1,1,4,4,control,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,8,1,0,0,0,0,1
281,1,NA,NA,5,3,4,90,89,71,1,white,29,3,2,2,80,1,1,4,4,control,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,8,1,0,0,0,0,1
102,1,NA,NA,7,6,6,98,99,93,0,asian,29,4,5,6,80,1,1,5,4,control,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,9,0,0,0,1,0,1
236,1,NA,15,5,6,5,51,82,51,1,white,30,3,4,5,80,1,1,4,5,ht,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,1,9,1,0,0,0,0,2
109,1,NA,14,5,6,4,72,82,81,0,white,26,2,3,3,79,1,1,4,4,ht,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,8,1,0,0,0,0,2
209,1,13,NA,4,4,4,78,76,68,1,white,61,4,2,5,80,1,1,4,3,lt,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,7,1,0,0,0,0,0
397,1,NA,16,6,6,6,70,70,60,0,white,30,3,6,5,80,1,1,3,2,ht,trust intro|competence|benevolence|honesty,PCP|PPP|coproduce,1,5,1,0,0,0,0,2
202,1,13,NA,5,5,5,51,69,30,1,white,41,3,7,6,80,1,1,3,2,lt,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,5,1,0,0,0,0,0
204,1,NA,15,7,5,5,80,100,100,1,black,38,1,5,6,80,1,1,5,4,ht,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,9,0,1,0,0,0,2
169,1,12,NA,2,1,1,20,10,30,0,white,37,4,6,4,80,-1,-1,2,2,lt,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,-1,4,1,0,0,0,0,0
168,1,NA,NA,6,7,6,98,98,100,1,white,30,4,4,6,80,1,1,5,5,control,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,10,1,0,0,0,0,1
198,1,NA,NA,2,3,3,86,85,100,0,white,36,3,4,4,80,1,0,3,2,control,trust intro|competence|honesty|benevolence,PCP|coproduce|PPP,0.5,5,1,0,0,0,0,1
250,1,NA,NA,6,7,7,100,100,100,1,white,34,5,4,5,80,1,1,5,5,control,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,10,1,0,0,0,0,1
190,1,NA,NA,6,6,5,92,92,92,1,black,48,2,6,3,80,1,1,4,2,control,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,6,0,1,0,0,0,1
134,1,12,NA,4,4,5,23,91,94,1,asian,22,1,2,3,80,1,1,5,5,lt,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,1,10,0,0,0,1,0,0
438,1,NA,NA,5,5,5,80,82,75,1,asian,37,3,7,5,80,1,1,4,4,control,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,8,0,0,0,1,0,1
170,1,NA,NA,6,6,5,92,100,91,1,black,35,4,4,5,80,0,1,2,1,control,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,0.5,3,0,1,0,0,0,1
137,1,NA,NA,6,6,7,85,72,75,0,white,42,2,1,3,82,0,0,4,4,control,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,0,8,1,0,0,0,0,1
262,1,NA,NA,5,5,2,81,81,80,1,hispanic,33,3,7,5,82,1,1,3,2,control,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,1,5,0,0,1,0,0,1
101,1,NA,16,7,6,6,83,85,91,0,white,42,2,1,3,80,0,1,4,5,ht,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,0.5,9,1,0,0,0,0,2
370,1,12,NA,7,6,6,91,93,78,1,white,37,5,4,2,80,0,0,1,1,lt,trust intro|competence|honesty|benevolence,PCP|coproduce|PPP,0,2,1,0,0,0,0,0
98,1,NA,16,6,6,6,100,100,90,1,white,30,2,6,5,80,1,1,2,1,ht,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,3,1,0,0,0,0,2
182,1,12,NA,5,2,1,100,100,100,1,black,30,1,3,3,80,-1,0,1,1,lt,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,-0.5,2,0,1,0,0,0,0
233,1,12,NA,5,4,3,41,80,70,1,asian,35,3,5,5,80,1,1,4,5,lt,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,9,0,0,0,1,0,0
79,1,NA,16,7,6,5,87,87,79,0,white,42,2,1,3,80,1,0,4,5,ht,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,0.5,9,1,0,0,0,0,2
217,1,16,NA,7,7,7,90,100,100,0,white,38,2,5,6,80,1,0,4,4,lt,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,0.5,8,1,0,0,0,0,0
170,1,NA,16,6,1,1,0,100,100,1,white,25,1,1,4,80,1,1,5,5,ht,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,10,1,0,0,0,0,2
101,1,NA,16,6,6,6,100,100,100,1,white,31,3,3,5,80,1,1,4,5,ht,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,9,1,0,0,0,0,2
226,1,NA,NA,6,7,7,100,100,93,1,white,30,1,4,6,80,1,0,5,5,control,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,0.5,10,1,0,0,0,0,1
180,1,NA,NA,6,6,5,84,74,73,1,white,33,3,3,4,80,1,1,3,2,control,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,5,1,0,0,0,0,1
477,1,14,NA,4,5,3,63,86,91,1,black,46,3,4,5,80,1,1,3,4,lt,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,1,7,0,1,0,0,0,0
96,1,12,NA,2,4,3,69,81,60,1,white,22,2,6,5,80,1,1,4,4,lt,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,8,1,0,0,0,0,0
150,1,NA,NA,6,4,2,50,100,100,1,black,26,4,4,3,80,0,0,3,5,control,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,0,8,0,1,0,0,0,1
473,1,NA,NA,6,6,5,70,70,70,1,white,48,3,6,4,90,1,1,4,2,control,trust intro|competence|honesty|benevolence,PCP|coproduce|PPP,1,6,1,0,0,0,0,1
224,1,NA,NA,5,3,5,0,100,85,0,white,21,1,1,2,80,1,1,5,4,control,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,9,1,0,0,0,0,1
275,1,NA,NA,4,2,3,79,100,71,1,white,36,3,2,1,80,1,0,3,4,control,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,0.5,7,1,0,0,0,0,1
168,1,NA,13,2,4,6,72,70,76,1,black,45,2,3,7,86,1,-1,2,4,ht,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,0,6,0,1,0,0,0,2
135,1,12,NA,3,2,4,84,15,23,0,hispanic,31,4,3,5,80,0,0,1,1,lt,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,0,2,0,0,1,0,0,0
185,1,NA,13,4,5,3,56,76,71,1,white,35,4,2,4,80,0,1,1,1,ht,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,0.5,2,1,0,0,0,0,2
382,1,NA,12,5,2,3,77,99,95,1,hispanic,46,2,2,3,80,1,1,4,5,ht,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,9,0,0,1,0,0,2
604,1,NA,15,4,3,5,80,73,53,0,white,45,3,2,1,82,1,0,3,2,ht,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,0.5,5,1,0,0,0,0,2
398,1,NA,NA,6,7,7,93,91,100,0,white,37,1,5,5,88,1,1,5,5,control,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,1,10,1,0,0,0,0,1
276,1,NA,16,5,3,4,63,100,90,1,black,31,2,5,8,80,1,1,4,2,ht,trust intro|honesty|benevolence|competence,coproduce|PPP|PCP,1,6,0,1,0,0,0,2
331,1,NA,15,5,5,5,65,86,75,1,white,43,2,1,3,80,1,1,4,5,ht,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,9,1,0,0,0,0,2
127,1,12,NA,4,3,1,17,79,43,1,asian,23,1,1,5,80,1,1,5,5,lt,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,10,0,0,0,1,0,0
137,1,NA,NA,6,2,4,85,66,74,1,white,45,4,2,6,80,1,0,2,3,control,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,0.5,5,1,0,0,0,0,1
80,1,NA,15,3,4,6,83,66,83,0,white,36,4,1,2,80,1,0,4,3,ht,trust intro|benevolence|competence|honesty,PCP|PPP|coproduce,0.5,7,1,0,0,0,0,2
122,1,15,NA,3,5,2,72,61,58,1,white,45,2,4,5,80,1,0,2,3,lt,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,0.5,5,1,0,0,0,0,0
172,1,NA,13,3,5,4,30,72,100,0,white,25,3,6,5,80,1,1,4,1,ht,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,5,1,0,0,0,0,2
164,1,12,NA,4,4,2,40,100,66,1,black,47,4,2,6,80,1,1,4,2,lt,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,6,0,1,0,0,0,0
213,1,12,NA,3,2,2,50,75,31,1,asian,32,2,1,5,80,1,1,4,4,lt,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,1,8,0,0,0,1,0,0
174,1,NA,NA,6,6,5,50,51,50,1,asian,40,4,4,5,80,-1,0,3,2,control,trust intro|benevolence|competence|honesty,PCP|PPP|coproduce,-0.5,5,0,0,0,1,0,1
166,1,16,NA,6,6,6,87,87,83,0,white,60,2,3,5,80,1,0,4,4,lt,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,0.5,8,1,0,0,0,0,0
462,1,NA,NA,6,6,5,90,85,61,0,white,67,4,6,3,80,1,1,4,1,control,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,5,1,0,0,0,0,1
379,1,NA,13,4,5,5,69,34,26,1,white,32,4,2,2,80,1,0,3,3,ht,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,0.5,6,1,0,0,0,0,2
342,1,NA,NA,2,3,2,90,100,93,1,hispanic,27,3,4,2,80,1,1,5,2,control,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,7,0,0,1,0,0,1
237,1,NA,NA,6,6,6,50,80,55,1,white,37,1,3,3,80,1,1,3,2,control,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,1,5,1,0,0,0,0,1
330,1,NA,15,5,6,6,76,69,67,1,hispanic,36,2,4,5,80,1,1,4,4,ht,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,1,8,0,0,1,0,0,2
247,1,NA,16,7,7,7,96,95,94,0,white,37,3,1,5,80,1,1,5,5,ht,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,1,10,1,0,0,0,0,2
75,1,12,NA,2,2,2,74,89,84,0,white,28,2,4,5,80,1,1,3,2,lt,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,5,1,0,0,0,0,0
373,1,12,NA,1,2,2,60,80,10,1,white,48,3,1,5,80,1,1,2,1,lt,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,3,1,0,0,0,0,0
255,1,15,NA,4,5,5,62,51,59,1,white,68,3,3,5,80,1,1,3,3,lt,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,1,6,1,0,0,0,0,0
1277,1,NA,14,3,5,6,65,90,70,0,white,28,2,5,5,80,1,1,2,1,ht,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,3,1,0,0,0,0,2
194,1,NA,15,2,3,1,99,90,57,1,white,50,3,5,5,80,1,1,4,5,ht,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,9,1,0,0,0,0,2
172,1,NA,16,4,6,5,60,91,96,0,white,58,3,7,3,80,1,1,4,4,ht,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,8,1,0,0,0,0,2
151,1,NA,NA,5,3,2,65,91,70,0,white,60,3,3,4,80,1,1,1,3,control,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,4,1,0,0,0,0,1
229,1,NA,NA,5,5,5,63,72,83,1,white,57,3,4,5,80,-1,-1,2,3,control,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,-1,5,1,0,0,0,0,1
292,1,13,NA,5,5,5,61,62,77,1,white,38,2,2,3,80,1,1,2,4,lt,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,6,1,0,0,0,0,0
129,1,15,NA,5,5,6,69,85,72,0,white,41,4,3,5,80,1,1,5,4,lt,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,1,9,1,0,0,0,0,0
204,1,NA,15,3,4,3,91,97,83,1,white,34,3,1,4,80,1,0,4,1,ht,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,0.5,5,1,0,0,0,0,2
149,1,12,NA,4,5,3,37,77,68,0,white,21,2,4,5,80,1,1,3,4,lt,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,7,1,0,0,0,0,0
150,1,NA,NA,6,6,6,71,85,65,0,asian,41,4,4,6,79,0,1,2,1,control,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,0.5,3,0,0,0,1,0,1
148,1,12,NA,5,5,5,76,96,100,0,white,47,4,6,6,80,1,0,1,2,lt,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,0.5,3,1,0,0,0,0,0
156,1,NA,NA,5,5,5,50,99,70,1,white,29,3,2,2,80,0,1,1,1,control,trust intro|competence|honesty|benevolence,PPP|coproduce|PCP,0.5,2,1,0,0,0,0,1
262,1,13,NA,4,6,5,75,70,100,0,white,47,3,7,5,80,1,0,2,1,lt,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,0.5,3,1,0,0,0,0,0
311,1,NA,NA,6,5,3,60,75,80,0,black,22,2,1,5,80,1,1,4,4,control,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,8,0,1,0,0,0,1
1720,1,NA,NA,5,5,3,40,85,80,0,hispanic,29,2,3,5,80,1,1,4,5,control,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,9,0,0,1,0,0,1
132,1,NA,16,5,5,5,58,90,53,0,asian,34,2,4,5,80,1,1,4,3,ht,trust intro|honesty|benevolence|competence,coproduce|PPP|PCP,1,7,0,0,0,1,0,2
144,1,NA,NA,4,4,4,55,52,55,1,white,29,2,1,6,80,1,0,4,3,control,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,0.5,7,1,0,0,0,0,1
192,1,NA,16,5,5,5,82,68,28,1,white,68,3,3,3,80,1,1,3,2,ht,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,5,1,0,0,0,0,2
171,1,NA,16,5,5,5,88,90,75,0,hispanic,31,3,4,5,80,-1,-1,1,4,ht,trust intro|competence|benevolence|honesty,PCP|PPP|coproduce,-1,5,0,0,1,0,0,2
148,1,12,NA,3,2,3,25,100,75,0,white,34,1,3,5,80,1,1,2,5,lt,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,7,1,0,0,0,0,0
248,1,12,NA,3,3,2,52,57,51,1,white,43,4,1,4,80,1,1,3,5,lt,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,1,8,1,0,0,0,0,0
244,1,NA,NA,5,5,5,72,75,69,0,white,31,4,1,5,80,1,1,3,4,control,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,7,1,0,0,0,0,1
150,1,NA,15,6,5,5,65,100,100,1,hispanic,40,4,5,3,80,0,0,1,4,ht,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,0,5,0,0,1,0,0,2
132,1,NA,NA,4,4,5,60,60,53,1,white,43,2,2,2,80,1,0,4,3,control,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,0.5,7,1,0,0,0,0,1
364,1,15,NA,6,6,6,100,100,100,0,black,31,3,5,3,80,1,1,3,4,lt,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,7,0,1,0,0,0,0
151,1,NA,16,4,3,2,51,91,73,1,asian,30,3,5,6,80,1,1,5,2,ht,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,7,0,0,0,1,0,2
103,1,NA,14,3,4,2,75,60,66,1,white,45,4,2,6,80,1,0,2,4,ht,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,0.5,6,1,0,0,0,0,2
222,1,NA,NA,4,4,2,40,81,52,1,hispanic,22,3,2,2,80,0,1,3,3,control,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,0.5,6,0,0,1,0,0,1
136,1,12,NA,5,4,4,20,70,90,0,white,45,2,4,5,80,1,1,3,4,lt,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,7,1,0,0,0,0,0
225,1,NA,NA,5,3,6,65,90,75,0,white,53,1,4,3,80,1,0,1,4,control,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,0.5,5,1,0,0,0,0,1
244,1,NA,15,3,3,3,80,80,60,1,other,56,3,1,3,80,1,1,5,4,ht,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,1,9,0,0,0,0,1,2
123,1,NA,NA,5,5,5,81,78,79,0,white,39,2,4,5,80,1,1,3,1,control,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,1,4,1,0,0,0,0,1
111,1,15,NA,6,6,5,88,80,88,0,white,44,2,4,5,80,1,1,4,4,lt,trust intro|competence|honesty|benevolence,PCP|coproduce|PPP,1,8,1,0,0,0,0,0
346,1,13,NA,6,5,5,79,78,82,0,black,73,2,5,2,80,1,1,4,1,lt,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,5,0,1,0,0,0,0
551,1,NA,NA,6,6,5,93,100,66,1,white,38,2,4,4,80,1,1,4,5,control,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,9,1,0,0,0,0,1
344,1,NA,NA,6,6,6,81,83,71,1,white,38,1,1,3,71,1,1,4,4,control,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,8,1,0,0,0,0,1
92,1,NA,NA,6,5,6,74,81,63,0,white,40,4,4,5,80,1,0,4,4,control,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,0.5,8,1,0,0,0,0,1
286,1,NA,16,3,2,2,77,92,75,0,white,40,2,4,4,80,1,1,3,5,ht,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,8,1,0,0,0,0,2
223,1,12,NA,4,3,3,40,80,80,1,white,32,4,3,4,80,1,1,2,3,lt,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,5,1,0,0,0,0,0
181,1,NA,16,7,5,6,0,75,70,0,white,45,1,3,3,80,1,1,4,1,ht,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,5,1,0,0,0,0,2
153,1,12,NA,6,2,2,25,86,81,1,white,24,2,7,2,80,1,1,3,3,lt,trust intro|competence|benevolence|honesty,PCP|PPP|coproduce,1,6,1,0,0,0,0,0
146,1,NA,13,5,5,3,39,85,76,0,white,23,5,4,5,80,-1,-1,1,1,ht,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,-1,2,1,0,0,0,0,2
350,1,13,NA,5,6,4,31,78,85,1,white,26,3,1,8,80,1,1,4,3,lt,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,7,1,0,0,0,0,0
235,1,NA,13,2,3,3,71,82,91,1,black,48,3,4,4,80,1,1,4,4,ht,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,8,0,1,0,0,0,2
166,1,NA,16,1,1,1,0,0,0,1,black,35,2,3,5,80,1,1,2,5,ht,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,7,0,1,0,0,0,2
140,1,12,NA,6,5,5,90,90,90,1,white,32,4,2,4,80,0,0,1,1,lt,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,0,2,1,0,0,0,0,0
148,1,15,NA,6,6,5,91,91,93,1,hispanic,42,1,4,5,80,1,1,4,5,lt,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,1,9,0,0,1,0,0,0
319,1,NA,13,3,5,4,71,72,38,0,white,45,2,6,3,68,1,1,4,4,ht,trust intro|benevolence|competence|honesty,PCP|PPP|coproduce,1,8,1,0,0,0,0,2
221,1,NA,15,6,5,5,71,69,81,1,hispanic,43,4,4,5,80,1,1,4,4,ht,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,8,0,0,1,0,0,2
90,1,NA,NA,4,5,4,59,88,13,1,white,49,3,7,5,80,1,1,1,1,control,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,1,2,1,0,0,0,0,1
217,1,12,NA,3,3,2,10,90,70,0,white,56,3,2,3,80,1,1,5,5,lt,trust intro|benevolence|honesty|competence,coproduce|PPP|PCP,1,10,1,0,0,0,0,0
150,1,NA,NA,6,5,6,65,76,76,0,asian,50,3,6,6,80,1,1,3,2,control,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,5,0,0,0,1,0,1
148,1,12,NA,4,5,5,60,80,70,0,white,39,3,5,4,80,1,1,2,2,lt,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,1,4,1,0,0,0,0,0
212,1,NA,NA,6,5,5,80,100,100,0,black,33,3,5,3,80,1,1,2,1,control,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,3,0,1,0,0,0,1
112,1,NA,16,6,6,5,63,59,31,1,white,51,3,3,2,80,1,1,3,1,ht,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,1,4,1,0,0,0,0,2
124,1,NA,NA,5,6,5,76,92,83,0,hispanic,38,3,4,3,80,-1,0,4,4,control,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,-0.5,8,0,0,1,0,0,1
339,1,NA,16,6,6,6,80,80,90,1,white,55,1,1,3,80,1,1,5,3,ht,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,8,1,0,0,0,0,2
191,1,NA,NA,5,5,2,40,100,100,1,white,52,3,1,3,80,1,1,5,2,control,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,1,7,1,0,0,0,0,1
154,1,NA,16,5,4,2,60,100,81,0,white,43,2,1,4,80,1,1,3,5,ht,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,8,1,0,0,0,0,2
190,1,NA,NA,3,2,2,60,71,71,1,white,48,3,3,5,80,1,1,3,3,control,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,6,1,0,0,0,0,1
