codi,year,spp,postp,treatment_postp,intensity_postp,yrrate,pop_thou,urate
431589,2004.0,1.2345679,1.0,0.0,0.0,,,
431592,2000.0,9.589041,0.0,0.0,0.0,,,
431592,2004.0,3.0612245,1.0,0.0,0.0,,,
431606,2000.0,10.447762,0.0,0.0,0.0,,,
431606,2004.0,16.978922,1.0,0.0,0.0,,,
431613,2000.0,17.58789,0.0,0.0,0.0,11.36099,20.791,3.18407
431613,2004.0,12.519611,1.0,0.0,0.0,7.087888,23.645,2.5629096
431628,2000.0,22.301554,0.0,0.0,0.0,,,
431628,2004.0,16.713781,1.0,0.0,0.0,,5.277,2.4445708
431634,2000.0,22.733149,0.0,0.0,0.0,14.01655,24.379,2.7400632
431634,2004.0,19.287312,1.0,0.0,0.0,10.67439,32.601,2.5796754
431649,2000.0,24.576271,0.0,0.0,0.0,,,
431649,2004.0,28.395061,1.0,0.0,0.0,,,
431652,2000.0,18.644068,0.0,0.0,0.0,,,
431652,2004.0,7.8066916,1.0,0.0,0.0,,,
431665,2000.0,29.535866,0.0,0.0,0.0,,,
431665,2004.0,19.881657,1.0,0.0,0.0,,,
431671,2000.0,27.586206,0.0,0.0,0.0,,,
431671,2004.0,16.233767,1.0,0.0,0.0,,,
431687,2000.0,11.538462,0.0,0.0,0.0,,,
431687,2004.0,16.346153,1.0,0.0,0.0,,,
431690,2000.0,14.369501,0.0,0.0,0.0,,,
431690,2004.0,7.0904646,1.0,0.0,0.0,,,
431704,2000.0,18.782608,0.0,0.0,0.0,,,
431704,2004.0,9.667674,1.0,0.0,0.0,,,
431711,2000.0,25.774902,0.0,0.0,0.0,6.027914,13.69,2.5639153
431711,2004.0,19.695658,1.0,0.0,0.0,6.782609,17.977,2.9704623
431726,2000.0,8.225108,0.0,0.0,0.0,,,
431726,2004.0,4.7138047,1.0,0.0,0.0,,,
431732,2000.0,12.987013,0.0,0.0,0.0,,,
431732,2004.0,3.3707864,1.0,0.0,0.0,,,
431747,2000.0,4.9504952,0.0,0.0,0.0,,,
431747,2004.0,1.7699115,1.0,0.0,0.0,,,
431750,2000.0,29.386892,0.0,0.0,0.0,,,
431750,2004.0,19.769674,1.0,0.0,0.0,,,
431763,2000.0,16.25387,0.0,0.0,0.0,,,
431763,2004.0,9.749304,1.0,0.0,0.0,,,
431779,2000.0,11.660777,0.0,0.0,0.0,,,
431779,2004.0,7.166124,1.0,0.0,0.0,,,
431785,2000.0,24.486572,0.0,0.0,0.0,,,
431785,2004.0,19.22141,1.0,0.0,0.0,,,
439018,2000.0,33.13028,0.0,0.0,0.0,2.61959,10.453,3.6161869
439018,2004.0,13.476501,1.0,0.0,0.0,9.123867,10.955,2.7293472
439023,2000.0,27.997858,0.0,0.0,0.0,,,
439023,2004.0,10.805595,1.0,0.0,0.0,,,
439039,2000.0,25.930765,0.0,0.0,0.0,,,
439039,2004.0,12.2273245,1.0,0.0,0.0,,,
439044,2000.0,35.5884,0.0,0.0,0.0,,,
439044,2004.0,14.966635,1.0,0.0,0.0,,,
439057,2000.0,38.72133,0.0,0.0,0.0,-0.7025194,14.643,3.1346035
439057,2004.0,30.990112,1.0,0.0,0.0,12.52322,22.806,3.2579145
439060,2000.0,21.42171,0.0,0.0,0.0,,,
439060,2004.0,13.962559,1.0,0.0,0.0,,,
