czone,statefip,city,yr,t2,timepwt48,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_popcount,l_no_workers_totcbp,l_shind_manuf_cbp,l_sh_popedu_c,l_sh_popfborn,l_sh_empl_f,l_sh_routine33,l_task_outsource,l_sh_empl,l_sh_empl_mfg,l_sh_empl_mfg_m,l_sh_empl_mfg_f,l_sh_empl_mfg_edu_nc,l_sh_empl_mfg_edu_c,l_sh_empl_mfg_age1634,l_sh_empl_mfg_age3549,l_sh_empl_mfg_age5064,l_sh_empl_nmfg,l_sh_empl_nmfg_m,l_sh_empl_nmfg_f,l_sh_empl_nmfg_edu_nc,l_sh_empl_nmfg_edu_c,l_sh_empl_nmfg_age1634,l_sh_empl_nmfg_age3549,l_sh_empl_nmfg_age5064,l_sh_unempl,l_sh_unempl_m,l_sh_unempl_f,l_sh_unempl_edu_nc,l_sh_unempl_edu_c,l_sh_unempl_age1634,l_sh_unempl_age3549,l_sh_unempl_age5064,l_sh_nilf,l_sh_nilf_m,l_sh_nilf_f,l_sh_nilf_edu_nc,l_sh_nilf_edu_c,l_sh_nilf_age1634,l_sh_nilf_age3549,l_sh_nilf_age5064,l_sh_ssadiswkrs,l_avg_lnwkwage_mfg,l_avg_lnwkwage_nmfg,l_trans_totindiv_pc,l_trans_totmed_pc,l_trans_fedinc_pc,l_trans_othinc_pc,l_trans_unemp_pc,l_trans_taaimp_pc,l_trans_totedu_pc,l_trans_ssaret_pc,l_trans_ssadis_pc,l_avg_hhincsum_pc_pw,l_avg_hhincwage_pc_pw,l_tradeusch_pw,l_tradeotch_pw,d_tradeusch_pw,d_tradeotch_pw_lag,lnchg_popworkage,lnchg_popworkage_edu_c,lnchg_popworkage_edu_nc,lnchg_popworkage_age1634,lnchg_popworkage_age3549,lnchg_popworkage_age5064,d_popcount,d_sh_empl,d_sh_empl_mfg,d_sh_empl_nmfg,d_sh_empl_mfg_m,d_sh_empl_nmfg_m,d_sh_empl_mfg_f,d_sh_empl_nmfg_f,d_sh_empl_mfg_edu_nc,d_sh_empl_nmfg_edu_nc,d_sh_empl_mfg_edu_c,d_sh_empl_nmfg_edu_c,d_sh_empl_mfg_age1634,d_sh_empl_nmfg_age1634,d_sh_empl_mfg_age3549,d_sh_empl_nmfg_age3549,d_sh_empl_mfg_age5064,d_sh_empl_nmfg_age5064,d_sh_empl_edu_c,d_sh_empl_edu_nc,d_sh_unempl,d_sh_unempl_m,d_sh_unempl_f,d_sh_unempl_edu_nc,d_sh_unempl_edu_c,d_sh_unempl_age1634,d_sh_unempl_age3549,d_sh_unempl_age5064,d_sh_nilf,d_sh_nilf_m,d_sh_nilf_f,d_sh_nilf_edu_nc,d_sh_nilf_edu_c,d_sh_nilf_age1634,d_sh_nilf_age3549,d_sh_nilf_age5064,d_sh_ssadiswkrs,d_avg_lnwkwage,d_avg_lnwkwage_c,d_avg_lnwkwage_nc,d_avg_lnwkwage_m,d_avg_lnwkwage_f,d_avg_lnwkwage_c_m,d_avg_lnwkwage_c_f,d_avg_lnwkwage_nc_m,d_avg_lnwkwage_nc_f,d_avg_lnwkwage_mfg,d_avg_lnwkwage_mfg_c,d_avg_lnwkwage_mfg_nc,d_avg_lnwkwage_nmfg,d_avg_lnwkwage_nmfg_c,d_avg_lnwkwage_nmfg_nc,lnchg_no_empl,lnchg_no_empl_mfg,lnchg_no_empl_nmfg,lnchg_no_empl_mfg_edu_nc,lnchg_no_empl_nmfg_edu_nc,lnchg_no_empl_mfg_edu_c,lnchg_no_empl_nmfg_edu_c,lnchg_no_unempl,lnchg_no_nilf,lnchg_no_ssadiswkrs,lnchg_trans_totindiv_pc,lnchg_trans_totmed_pc,lnchg_trans_fedinc_pc,lnchg_trans_othinc_pc,lnchg_trans_unemp_pc,lnchg_trans_taaimp_pc,lnchg_trans_totedu_pc,lnchg_trans_ssaret_pc,lnchg_trans_ssadis_pc,d_trans_totindiv_pc,d_trans_totmed_pc,d_trans_fedinc_pc,d_trans_othinc_pc,d_trans_unemp_pc,d_trans_taaimp_pc,d_trans_totedu_pc,d_trans_ssaret_pc,d_trans_ssadis_pc,relchg_avg_hhincsum_pc_pw,relchg_avg_hhincwage_pc_pw,relchg_avg_hhincbusinv_pc_pw,relchg_avg_hhinctrans_pc_pw,relchg_avg_hhincrest_pc_pw,relchg_med_hhincsum_pc_pw,relchg_med_hhincwage_pc_pw,d_avg_hhincsum_pc_pw,d_avg_hhincwage_pc_pw,d_avg_hhincbusinv_pc_pw,d_avg_hhinctrans_pc_pw,d_avg_hhincrest_pc_pw,d_med_hhincsum_pc_pw,d_med_hhincwage_pc_pw,d_tradex_usch_pw,d_tradex_otch_pw_lag,d_tradeusch_netinput_pw,d_inputotch_pw_lag,d_netimpusch_pw,d_expotch_pw_lag,d_traderes_pw_lag,d_nettradefactor_usch_io,d_tradefactor_otch_lag_io,d_expfactor_otch_lag_io,d_tradeuschlw_pw,d_tradeotchlw_pw_lag,d_tradeuschce_pw,d_tradeotchce_pw_lag,d_tradeusce_pw,d_tradeotce_pw_lag,d_tradeushi_pw,d_tradeothi_pw_lag
11301.0,51,undefined,2000,1,0.00085487735,0,0,0,1,0,0,0,0,239012.33406049013,66970.0,7.760869,53.058475,6.153981,68.43119,28.354498,0.008438379,73.41684,5.6427164,7.974422,3.3219204,6.90688,4.4759593,4.62819,6.3827543,6.0807676,67.774124,70.45151,65.10927,61.695908,73.384,64.27994,74.485916,61.744488,2.6972613,2.645159,2.74912,3.8326957,1.6493149,4.4264627,1.9526654,1.0148833,23.8859,18.928915,28.819693,27.564516,20.490728,26.665411,17.178661,31.159863,2.042673,6.649859,6.6050334,2460.9006,893.9211,97.66178,104.65696,15.6640835,0.7731737,59.589485,800.61096,167.52989,40704.184,31467.459,0.16969298704893898,0.15088597700214823,0.4822929848483325,0.6200606221540487,39.089577,49.78942,26.513607,50.57531,19.739182,50.435223,98494.92,-2.4267862,-3.1543164,0.7275343,-4.9489174,3.1554017,-1.34461,-1.5933344,-4.0286856,1.0463425,-2.2180493,-0.72739804,-2.3063235,-3.2410364,-3.416549,2.9577699,-3.8863308,7.7979736,-2.9454474,-2.982343,1.6128389,1.8203447,1.4083405,2.7568026,0.94084626,2.5609674,0.5959198,1.0581706,0.8139461,-0.026828475,1.5295957,0.22553971,2.004598,2.986397,-0.13713112,-4.969814,0.4409401,15.331404,16.133104,7.3165894,13.0066185,18.490791,14.505999,18.1442,3.9533205,11.904649,3.9960318,-8.034093,5.8357377,16.521181,18.828938,7.7127733,35.74525,-31.830072,40.159027,-48.451496,28.199589,-11.067593,48.79475,89.03928,42.45721,59.192772,43.82738,58.481808,30.714893,106.1154,106.83225,147.52261,31.946867,19.048864,33.063637,1262.2936,646.01483,33.465508,164.73434,24.892515,1.9975735,21.333529,163.14252,62.326042,14.712339,20.812698,-27.6959,-3.958761,65.39867,9.088724,12.78785,5988.538,6549.227,-1865.948,-18.79835,1324.0596,3123.4487,3700.798,0.5356139321611205,0.6880618365918119,0.3022659,0.29402891971569395,0.40996972,0.6934246063309197,0.5135233594727749,0.38541228,0.5564657044172984,0.548426369868571,0.5579768,0.679209,0.65557015,0.63730824,0.1732771714571741,0.017247606990575582,0.15510415345737272,2.350963581476435
11302.0,24,Baltimore MD,1990,0,0.009514768,0,0,0,1,0,0,0,0,2344910.0,926366.0,14.398196,49.49437,5.1771493,67.97379,31.819996,0.17930508,73.81259,9.253825,13.176189,5.5402737,9.99243,8.483466,7.7362843,10.82195,10.199919,64.55877,66.80351,62.433517,54.8229,74.71321,63.97084,71.871056,53.788734,3.7518506,4.2390804,3.2905593,5.333132,2.1025841,5.155121,2.8757792,1.9236319,22.435558,15.781214,28.73565,29.851542,14.700735,23.137754,14.431219,34.08772,1.4937239,6.70098,6.517503,3345.2642,1252.3715,303.9353,53.71121,102.56049,0.07475905,63.235603,1055.3749,113.118355,36926.06,28109.004,0.1816209324907518,0.23593821795800637,0.6467276300173105,1.0300095545776253,5.2961874,20.454615,-11.774271,-15.019796,18.692204,22.865988,168751.0,-1.5371084,-2.767516,1.2304068,-3.8648815,0.6122291,-1.6590602,1.8557012,-3.2094314,-0.4594624,-2.221346,-0.29032826,-3.1731286,-0.2541542,-2.866129,-1.1530638,-2.9739313,7.468331,-2.5116742,-3.6688938,0.09558052,-0.1998432,0.379996,0.53836966,0.2153838,0.47131664,0.3513437,0.062173046,1.4415294,3.4524992,-0.5766362,3.1305194,2.2962942,2.9559672,3.6678448,-4.5565753,0.86268085,12.312984,10.120201,7.016659,9.741211,17.449093,8.636141,14.8237705,3.9453506,11.32412,9.959459,8.585882,3.5295486,13.216209,10.647297,8.716917,3.1917498,-30.238146,7.184124,-50.51513,-12.615882,-9.905415,20.065264,7.8118377,11.523406,50.882668,27.63187,45.558064,-13.978698,113.76377,-25.061447,135.37006,37.09225,16.978146,50.28495,1064.6903,722.72955,-39.650352,113.83505,-22.735365,0.21468759,28.397263,195.29271,73.914474,18.667404,17.614656,20.117886,-0.53691554,47.695576,13.570659,12.016643,6893.1367,4951.3047,1447.4629,-3.109375,497.47925,4034.4043,3061.4297,0.6752935956274679,1.0970995568416393,0.48546377,0.21409499571688073,0.5903678,0.5233796543632424,0.8161654088993558,0.5880308,1.200660765847655,0.34272961564950183,0.76205975,1.1796575,1.498257,1.0644803,0.851529409257231,0.034470803373849564,2.2341258962759665,1.1968963951857365
11302.0,24,Baltimore MD,2000,1,0.008990632,0,0,0,1,0,0,0,0,2513661.0,1034975.0,9.851626,57.970608,8.090057,68.17043,32.406685,0.19096792,72.27548,6.4863095,9.311308,3.8812134,6.782998,6.26212,4.5631557,7.955821,7.2259874,65.78918,67.41574,64.289215,54.363434,74.42288,63.716686,70.71799,61.257065,3.847431,4.0392375,3.6705554,5.8715014,2.317968,5.6264377,3.2271228,1.9858049,23.877087,19.233713,28.159014,32.98206,16.997028,26.093721,18.099064,29.531141,2.3564048,6.800575,6.649665,4409.9546,1975.101,264.28494,167.54626,79.82513,0.28944665,91.632866,1250.6676,187.03284,43819.195,33060.31,0.5379611465756238,0.3633908058985212,1.248290634059485,1.597204823190512,8.340322,15.669698,-1.9760996,7.289277,-6.2228017,30.297596,147011.42,1.0438306,-2.3335922,3.3774204,-3.4004908,2.9558625,-1.3574588,3.7612233,-3.026115,3.307726,-1.8338865,1.9908121,-1.8702282,0.4100544,-2.4419167,5.9811645,-2.7320662,6.036392,0.15692562,0.2816109,0.7712383,1.163092,0.40815613,1.7993098,0.3385392,1.5204108,0.3258405,0.5863027,-1.8150678,-0.71846586,-2.8119173,-2.0809174,-0.49546784,-0.060234748,-3.8650866,-3.8906295,1.024055,12.082577,14.701298,0.18337795,10.911737,14.786379,14.890329,16.43685,-1.6869817,2.7102742,13.889517,13.339588,1.2471335,11.669091,14.192581,0.8655957,9.7773075,-33.108097,13.383935,-55.460667,3.9823604,-17.103216,18.319965,27.098576,0.52888346,46.28266,36.038555,51.777275,10.529556,38.876663,54.3482,113.08538,40.39325,13.087429,49.774082,1807.7244,1232.5542,28.87926,74.8612,52.789993,0.4990554,42.776455,171.41206,111.37143,4.0396695,12.83715,-35.004025,21.12861,27.888437,4.389906,2.653983,1770.1506,4244.001,-3025.1765,121.70262,429.62402,1482.1764,757.394,1.3728480201139055,1.7797817410087113,0.82358444,0.5857576896768485,1.0892899,1.333978664471452,1.3096455105172016,0.94977266,1.3885885181816497,0.7723350258540125,1.3489588,1.7104468,1.3986542,1.7046553,0.1503635749714413,0.10745044352944699,1.1313458694012217,6.489617795401809
11303.0,51,undefined,1990,0,0.00021240137,0,0,0,1,0,0,0,0,52346.21716451645,12918.0,18.31232,37.077652,2.0789227,62.010025,26.838308,-0.63417125,70.20725,12.562643,17.561747,7.8888984,13.6369705,10.685954,12.006806,15.890932,9.204219,57.64461,61.413376,54.121124,51.409107,68.5371,58.630222,63.56373,48.705658,3.7501063,3.682869,3.8129673,5.0754642,1.4349043,5.647134,3.2720354,1.5020773,26.04264,17.342005,34.17701,29.878456,19.342045,23.715836,17.273304,40.588047,2.4640794,6.463516,6.2241907,4146.328,1315.514,205.37021,60.061363,100.71656,1.2402668,55.789215,1750.0725,159.15842,27552.914,19033.26,0.11081824339748714,0.2926007435282827,0.23258400161462905,0.9565197776113843,11.953433,16.796799,9.07143,-9.511738,23.335423,24.913042,7729.436,-1.815021,-2.1940074,0.37899017,-3.9923265,-1.2572885,-0.5136825,1.9081473,-1.0926678,-0.72323084,-3.835331,1.3514638,-1.2862272,-2.9662848,-3.9380522,2.3338199,-1.1752658,2.0650654,-2.4838672,-1.8158987,0.18261448,0.61579275,-0.22247918,-0.39083546,1.2819966,1.2251124,-0.34595728,0.54872346,1.6324013,4.6338263,-1.1719853,2.2067368,1.2018666,3.0273974,1.950191,-1.4385283,1.2403693,8.903027,10.306168,6.524706,4.173517,17.905045,0.008201599,23.831081,6.0131073,10.602856,-10.119581,-19.038105,-2.384615,14.067507,16.413736,9.587669,9.334203,-7.2407827,12.608745,0.7196373,7.6546206,-27.662254,18.749485,16.708172,18.03301,52.72505,24.705912,43.506157,-14.110957,115.060196,-22.850536,115.985634,-3.411824,13.9599,49.32364,1162.0283,717.03174,-27.02792,129.73822,-20.574175,2.715533,-1.871325,262.18295,101.48062,10.766378,11.028094,7.226537,13.581146,20.658106,2.8133988,5.457993,2966.4512,2099.0059,454.5669,91.489685,321.38965,645.08203,920.5176,0.2711519139206015,0.996445716484552,0.13938458,0.15523235537239088,-0.07375551,0.5887827610533414,0.19600113050672935,0.038881402,0.9789599641034872,0.43976240696547153,0.4279194,1.0634781,1.6689144,0.9592073,1.4363304585524854,0.0026875279911061276,1.8406854187287536,1.1982101063237376
11303.0,51,undefined,2000,1,0.00021487309,0,0,0,1,0,0,0,0,60075.653080165386,13825.0,14.134143,39.092438,3.5618396,63.404488,28.738064,-0.6974893,68.392235,10.368635,13.569421,7.3752155,12.544303,6.850623,10.720579,11.95288,8.028953,58.0236,60.15609,56.029274,50.685875,69.888565,55.663937,65.897545,50.770725,3.932721,4.2986617,3.590488,4.6846285,2.716901,6.8722463,2.926078,2.0508008,27.675041,21.975832,33.005024,32.085194,20.543911,26.743233,19.223495,39.14952,3.7044487,6.3623204,6.364866,5308.3564,2032.5458,178.34227,189.79958,80.14239,3.9558,53.91789,2012.2554,260.63904,30519.365,21132.266,0.4151837485660792,0.3678668808258312,0.9539245877806074,0.7365670457988115,12.8282995,31.75479,-0.26982492,36.010403,-9.680616,11.850176,4377.879,7.0595064,-2.7774944,9.836997,-2.612393,9.511854,-3.0797086,10.056181,-4.341383,11.444935,0.25272688,4.355201,-2.1302347,10.782881,-6.559618,12.614216,0.73480713,8.294855,4.607928,7.103552,0.48001003,-0.11998096,1.0435389,1.7411511,-0.8008996,-2.2608197,0.776334,2.5469966,-7.539513,-6.7794814,-8.020005,-8.844704,-3.807023,-6.391821,-6.830933,-11.576653,0.81853753,8.881773,3.948825,8.539744,7.689067,10.269642,11.1747465,-2.1207674,1.7041478,16.06982,22.511005,29.644897,10.350295,6.8046703,0.7111686,9.835447,22.794516,-16.836626,28.84889,-39.900314,20.69403,35.397064,37.854332,24.540344,-17.398394,33.37355,42.48633,59.331875,36.051334,109.02199,40.992836,81.6832,35.834618,26.3221,35.721443,2626.571,1494.9669,73.135216,310.46625,38.051308,4.359414,21.96056,581.6051,105.778404,9.255183,15.264271,-9.93625,26.200708,3.6569488,10.083285,15.527098,2824.6233,3225.6863,-670.18134,200.47258,68.64624,2377.034,2761.6519,1.1264226148600187,0.812686319146191,0.6588039,0.337643198503851,0.8687062,0.8505587380827632,0.7728021657671645,0.8031414,0.8617879525972498,0.5619935872037923,1.0622821,1.1059829,1.1603179,0.8552696,0.20639334213614446,0.11870255808155811,-0.5679768409115533,4.761293880352631
11304.0,24,Washington DC,1990,0,0.016332384,0,0,0,1,0,0,0,0,4025108.0313184857,1788715.0,5.604736,62.556477,15.596102,73.43719,33.59104,1.0248269,77.39095,4.6163893,5.801093,3.4849536,4.515254,4.6792803,4.482363,4.8474216,4.5284095,72.77456,75.72976,69.95224,63.653175,78.44675,69.95925,80.13841,65.99313,3.0511985,3.3427806,2.7727268,4.858859,1.927094,4.1738205,2.0357716,1.981003,19.557852,15.1263685,23.79008,26.972708,14.946879,21.384563,12.978392,27.49745,0.7804096,6.7511616,6.676355,2097.0837,811.2077,145.83968,43.459072,59.755272,0.096388824,58.428036,621.2666,60.718296,45605.094,34272.457,0.04974154828408307,0.029094183926416904,0.20909497348394787,0.1706416704619061,11.969861,17.597973,2.197504,-6.584177,20.988937,36.417377,615763.94,-3.342235,-0.8399222,-2.5023103,-0.83730185,-2.5438786,-0.83323234,-2.4400532,-1.3469722,-5.682695,-0.57859194,-1.6164601,-1.4552146,-3.6717117,-0.38253516,-4.476577,-0.58024454,2.2811592,-2.1950521,-7.0296674,0.30909124,0.062647834,0.5448032,0.49108937,0.37251413,0.8889366,0.48150215,-0.22506118,3.0331419,3.3185303,2.728486,6.538582,1.8225358,4.2379913,4.377608,-1.4758527,0.5013282,12.949991,13.858414,2.8551579,9.684849,17.223072,11.624765,17.742586,-0.41508675,5.663538,19.47999,20.573235,5.7237625,12.471676,13.518524,2.4080276,7.5551963,-8.112535,8.470913,-33.229694,-7.1540318,4.399021,15.515868,21.619133,26.38731,61.585182,30.905651,42.55073,4.8370404,112.48356,-48.359417,119.35456,28.47648,26.424047,58.197857,759.4366,430.23746,7.227719,90.38229,-22.912361,0.22157441,19.249075,187.89673,47.94169,19.730278,16.7363,29.33713,17.88322,27.467886,10.774632,10.43895,8998.012,5735.9414,2777.87,51.794617,432.40576,3870.461,3191.3848,0.22156370261372707,0.19136644163171676,0.15281634,0.060600383820182714,0.15681992,0.12108857895178414,0.07403146095541627,0.13994372,0.1597046211728973,0.09419917053326687,0.21741837,0.17346618,0.41852823,0.17842297,0.20943325690709003,0.007781306350863432,0.6784392961465101,0.7318103096535437
11304.0,24,Washington DC,2000,1,0.016599044,0,0,0,1,0,0,0,0,4640871.944094963,2143570.0,5.3587627,66.42863,23.439938,70.1639,31.924465,1.0454931,74.04871,3.7764668,4.9637914,2.6517212,3.168282,4.1006885,3.0271485,4.4648867,3.9481652,70.27225,73.18588,67.512184,57.97048,76.830284,66.287544,75.661835,68.27429,3.3602898,3.4054284,3.3175302,5.3499484,2.299608,5.062757,2.517274,1.7559419,22.590994,18.444899,26.518566,33.51129,16.769415,25.622555,17.355999,26.021597,1.2817378,6.9459615,6.8010716,2856.5205,1241.4452,153.0674,133.84138,36.84291,0.31796324,77.67711,809.1633,108.65998,54603.105,40008.4,0.18298407803272293,0.11939845315642672,0.855131801014873,0.6028000230109942,13.044985,17.409117,4.4806223,4.0489583,4.395116,39.961494,633817.5,2.0782182,-1.2652408,3.3434544,-1.7162971,4.008617,-0.8433411,2.692478,-0.8080189,4.8251834,-1.5279707,1.8112745,-1.1503619,-0.07092101,-1.3879484,5.4628677,-1.3204887,5.887645,0.28330386,4.0171647,0.7109573,0.84483093,0.58328253,1.33874,0.536354,1.0120821,0.8214592,0.6631993,-2.7891695,-3.137148,-2.4324207,-5.3559117,-0.8196533,0.20919952,-4.8963766,-5.2303543,0.4323712,14.739241,18.162386,0.43398994,14.25675,15.68222,19.31347,17.89202,-0.39843148,0.55960244,12.34184,17.014708,-0.82853866,15.00375,18.262794,0.71845734,15.824321,-25.134468,17.725328,-23.612543,12.570693,-25.766066,19.74737,32.77518,0.13220602,43.32891,38.34459,51.916862,13.5739,52.015133,25.73784,119.452644,42.82382,22.310791,40.914913,1256.4039,777.2102,21.796333,83.98101,10.390478,0.593914,38.787945,195.39143,51.478573,8.658678,21.513828,-37.31699,9.296127,32.83707,10.423382,8.05713,4727.907,8607.338,-4570.0835,31.73898,658.9181,4147.718,2720.3516,0.9637202943044827,0.695269219754371,0.67614585,0.18112758144498642,0.8036934,0.19591662425072384,0.5615331600502734,0.6277123,0.46076999907343685,0.15446460554873578,0.8829989,0.6365375,0.88770175,0.61614764,0.03256994637825512,0.013347604940108362,0.12836374056031427,0.8464807198351476
11401.0,26,undefined,1990,0,0.0005099393,0,1,0,0,0,0,0,0,125674.28462171555,33186.0,15.655195,43.51149,1.8741323,58.64719,28.43506,-1.07225,63.782738,9.674941,15.45624,3.837666,11.051075,7.8353295,9.413362,11.66908,7.357931,54.107796,53.4128,54.809525,46.78158,63.90146,52.357708,64.2709,43.17809,6.560796,8.182657,4.92323,7.6626005,5.0879073,8.86151,5.2286463,3.6272554,29.656464,22.9483,36.42958,34.50474,23.1753,29.36742,18.831375,45.836723,2.392614,6.4176097,6.193098,3663.556,1036.557,271.27844,84.634224,204.74109,1.8489556,123.95652,1229.0048,179.34035,23779.672,18062.088,0.033695923460906226,0.05950923958588117,0.2375377887551967,0.18227800502504327,-1.5263299,18.919472,-20.123644,-23.411331,13.357242,15.320282,-3841.9104,4.96279,-0.32558218,5.288368,-1.2560189,3.1906486,0.61139315,7.4078264,-0.44378638,0.942719,0.37598386,6.0542164,-1.6514219,7.004988,0.11002794,3.7579715,0.8360043,4.0899515,6.4302006,0.4989326,-0.7091597,-0.65882355,-0.76083505,-0.053016096,-0.82668215,-1.4767044,0.015908107,0.8866463,-4.253626,-1.2758062,-7.2583823,-0.44591427,-5.603516,-3.876865,-3.8839042,-5.8126,1.2382302,12.542915,9.650469,11.540461,11.648607,21.24958,9.170675,16.694927,10.817671,20.298338,15.939283,8.945656,16.779041,11.910057,9.414625,9.522009,5.9665766,-4.949466,7.7988095,-24.222277,-18.128529,23.606468,27.971436,-12.965395,-17.008259,40.18155,34.62804,69.40656,-23.843685,56.369347,-21.951,-52.79559,-25.785002,25.270882,45.247585,1515.9757,1038.4619,-57.54943,64.08084,-40.351986,-0.7584243,-28.173939,353.3491,102.61853,23.590807,20.955873,27.913717,3.579253,63.021732,23.504267,18.327444,5609.8164,3785.0684,1025.1836,29.454468,770.11,4790.467,3081.6758,0.24852209268517303,0.1943480001601314,0.15798207,0.06818148660477164,0.12317094,0.31218362251348,0.046807020754500654,0.1738568,0.15472304005588927,0.20082653961868424,0.2682082,0.18966314,0.6059736,0.18293141,0.36843578764227836,0.0006534026727759527,2.1769522520737263,-0.1449940387815079
11401.0,26,undefined,2000,1,0.00043575885,0,1,0,0,0,0,0,0,121832.37420117855,38976.0,13.971416,53.337543,1.954622,66.666405,29.803333,-0.91068983,68.74553,9.349359,14.200221,4.449059,10.607288,8.211313,7.7619395,11.779108,8.193935,59.396164,56.60345,62.21735,47.7243,69.95567,59.362698,68.02887,47.26804,5.851636,7.5238338,4.1623955,7.6095843,4.261225,7.384806,5.244554,4.5139017,25.402838,21.672493,29.171198,34.058826,17.571785,25.490555,14.947471,40.024124,3.630844,6.5770025,6.3121986,5179.5317,2075.0188,213.729,148.71506,164.3891,1.0905313,95.782585,1582.3539,281.9589,29389.488,21847.156,0.1579175145530165,0.17481171351056712,1.3838524696722487,0.7068667130728823,-0.093406744,8.515426,-10.254632,5.307715,-26.963806,24.360361,-2482.1375,-1.3756752,-1.3399975,-0.035669122,-0.4984396,1.1005317,-2.1777527,-1.1880057,-1.0041999,3.4882169,-1.4062152,-4.688535,-1.1134094,-1.3004541,-0.4778462,0.39181536,-1.4003451,6.3686028,-6.0947504,2.4840171,0.25894812,-1.0894718,1.6227683,0.6335654,0.24150205,1.4386017,0.9639747,-1.890514,1.1167185,0.48737866,1.7429888,-3.1175826,5.8532467,0.97526824,-0.8779402,-3.0777454,2.4514747,1.130649,3.3343177,-3.964901,-2.7603421,6.811823,5.0890784,4.7552247,-13.2678585,4.713263,2.6384082,10.526113,-6.545884,1.4830316,2.705029,-2.2148404,-2.1086607,-15.196914,-0.15347895,-20.049976,-3.1263769,-9.726584,1.6509645,4.264669,4.2363653,55.19907,43.007008,56.11763,28.745981,22.960669,44.14164,321.86987,82.60105,27.450361,67.11462,2599.2046,1426.2993,68.05622,37.043137,85.02458,13.268792,107.117714,478.90018,241.54932,-5.249396,-5.9976344,-17.389042,35.220154,14.268896,-7.191138,-8.792949,-1542.7706,-1310.3125,-816.91473,300.2084,284.24857,-1810.1339,-1749.4642,1.458230182803066,0.8050795198705638,1.0451747,0.3256511845491263,1.117508,0.8810500379643296,0.7000735898322874,0.8862673,0.5825300285503038,0.6528922973001009,1.4395708,0.7750667,1.729911,0.7296491,0.3460585254633461,0.022782384240869803,-0.25327936986581534,4.664794851400111
11402.0,26,undefined,1990,0,0.00044627718,0,1,0,0,0,0,0,0,109984.79262512922,35870.0,38.29384,43.349728,1.8709166,63.507015,29.522015,-0.519442,69.106384,15.141047,21.742762,8.22186,17.575497,11.865434,14.672094,18.195766,11.657639,53.965336,52.70607,55.285156,47.46831,62.707233,52.736492,62.62137,43.881046,4.985678,6.387517,3.5164266,6.0019083,3.618316,6.713371,3.9082038,2.878874,25.907942,19.163654,32.976555,28.954285,21.809015,25.878044,15.274662,41.582443,2.4281428,6.4616237,6.191143,4035.3054,1112.8728,227.31625,74.500725,163.76604,1.4636071,55.65627,1696.7986,177.01564,26018.041,19596.559,0.16265964843072833,0.28151273192693776,1.1922881871237776,0.5422774857187088,7.1167073,19.60299,-3.290657,-15.115484,20.35914,26.815254,4924.7593,2.993983,0.46342462,2.530557,-0.47561675,-0.41220784,1.4011658,5.6493225,0.7218331,0.29799342,0.85713637,3.1310856,-1.4368623,2.550912,1.5782952,0.4348457,1.5340649,5.282274,3.9882221,1.0198265,-0.24255998,-0.25720224,-0.23859516,0.15156977,-0.38456693,-0.14452264,0.12079999,0.2841754,-2.7514265,1.1450261,-6.81189,-1.1713982,-3.6036491,-0.96952915,-2.1339402,-7.1005135,1.0902848,10.964823,9.724283,9.555197,7.882929,20.514011,7.714224,19.803572,6.4709187,16.472101,7.5821877,5.1783085,7.285881,12.086964,10.614109,9.744167,11.357914,10.131525,11.699317,0.7342901,-2.6648443,26.577797,24.475502,2.129241,-4.1106286,44.205456,22.818718,54.925865,-41.05652,67.07739,-17.523884,-14.12994,-6.509733,7.8546762,41.468235,1034.3313,814.58795,-76.54301,71.204094,-26.324316,-0.19286048,-3.5076663,138.65208,90.96654,16.41976,14.198682,20.274492,-4.452144,60.88647,16.716429,12.575409,4272.0996,2782.4531,940.9199,-36.48224,585.2087,3678.5586,2306.7246,1.224622922512495,0.5771185071432998,1.001483,0.17875691610788635,0.724533,0.5263996654251457,0.17890930293968482,1.006598,0.4793586694360721,0.3710322694056023,1.2742863,0.5942808,2.0159597,0.55509233,0.823671435284723,0.012814853516055614,5.849126579542359,1.1709954963751241
