year,policy_year,share_detained_sheriff,share_detained_crime0,share_detained_crime1,share_detained_crime2,share_detained_crime3,no_287g,no_detention_contract,no_ice_alerts,ice_interrogation_limits,sanctuary_2018,in_287g_2018,enforcement_scale_2018,large_county,county_id,election_id,rv,treat,rv2,rv3,rv4,rv5,treat_rv,treat_rv2,treat_rv3,all_sheriff_per1k_fb,all_sheriff_per1k_pop,log_all_sheriff,detained_sheriff_per1k_fb,detained_sheriff_per1k_pop,log_detained_sheriff,sub_per_fb,rem_per1k_fb,miss_share_detained_sheriff,pre_share_detained_sheriff,pre_all_sheriff_per1k_fb,pre_all_sheriff_per1k_pop,pre_log_all_sheriff,pre_detained_sheriff_per1k_fb,pre_detained_sheriff_per1k_pop,pre_log_detained_sheriff,pre_year
2012,2013.0,0.071428575,,,,,,,,,,,,0.0,14.0,25.0,2.1363068,1.0,4.5638065,9.749691,20.828331,44.495705,2.1363068,4.5638065,9.749691,54.054054,0.5822174,2.7080503,3.8610039,0.041586958,0.6931472,,,0.0,0.41666666,46.332047,0.4990435,2.5649493,19.30502,0.2079348,1.7917595,2012.0
2013,2014.0,0.16666667,,,,,,,,,,,,0.0,14.0,25.0,2.1363068,1.0,4.5638065,9.749691,20.828331,44.495705,2.1363068,4.5638065,9.749691,23.166023,0.24952175,1.9459101,3.8610039,0.041586958,0.6931472,2030.8881,30.888031,0.0,0.41666666,46.332047,0.4990435,2.5649493,19.30502,0.2079348,1.7917595,2012.0
2014,2015.0,0.0,,,,,1.0,1.0,0.0,0.0,,,,0.0,14.0,26.0,-4.5751305,0.0,20.931818,-95.7658,438.14102,-2004.5524,0.0,0.0,0.0,3.8610039,0.041586958,0.6931472,0.0,0.0,0.0,1756.7567,30.888031,0.0,0.16666667,23.166023,0.24952175,1.9459101,3.8610039,0.041586958,0.6931472,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,14.0,26.0,-4.5751305,0.0,20.931818,-95.7658,438.14102,-2004.5524,0.0,0.0,0.0,,,,,,,644.78766,7.7220078,,0.16666667,23.166023,0.24952175,1.9459101,3.8610039,0.041586958,0.6931472,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,14.0,27.0,-25.02925,0.0,626.4633,-15679.906,392456.28,-9822886.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,14.0,27.0,-25.02925,0.0,626.4633,-15679.906,392456.28,-9822886.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2012,2013.0,0.4074074,0.04347826,0.8,1.0,0.88461536,,,,,,,,0.0,15.0,28.0,10.24062,1.0,104.87029,1073.9368,10997.778,112624.06,10.24062,104.87029,1073.9368,50.092766,0.9860252,4.406719,20.408163,0.40171397,3.5263605,,,0.0,0.24358974,48.237476,0.94950575,4.3694477,11.7501545,0.23128986,2.9957323,2012.0
2013,2014.0,0.24,0.08108108,0.33333334,1.0,0.7777778,,,,,,,,0.0,15.0,28.0,10.24062,1.0,104.87029,1073.9368,10997.778,112624.06,10.24062,104.87029,1073.9368,30.92146,0.60865754,3.9318256,7.42115,0.14607781,2.5649493,2519.4805,63.079777,0.0,0.24358974,48.237476,0.94950575,4.3694477,11.7501545,0.23128986,2.9957323,2012.0
2014,2015.0,0.6,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,,,,0.0,15.0,29.0,21.72573,1.0,472.0074,10254.705,222790.97,4840296.5,21.72573,472.0074,10254.705,6.184292,0.12173151,2.3978953,3.710575,0.073038906,1.9459101,1967.8417,45.76376,0.0,0.24,30.92146,0.60865754,3.9318256,7.42115,0.14607781,2.5649493,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,15.0,29.0,21.72573,1.0,472.0074,10254.705,222790.97,4840296.5,21.72573,472.0074,10254.705,,,,,,,813.85284,22.26345,,0.24,30.92146,0.60865754,3.9318256,7.42115,0.14607781,2.5649493,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,15.0,30.0,23.443474,1.0,549.59644,12884.45,302056.28,7081248.5,23.443474,549.59644,12884.45,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,15.0,30.0,23.443474,1.0,549.59644,12884.45,302056.28,7081248.5,23.443474,549.59644,12884.45,,,,,,,,,,,,,,,,,2016.0
2016,2017.0,,,,,,,,,,,,,0.0,16.0,31.0,8.836678,1.0,78.08687,690.0285,6097.559,53882.164,8.836678,78.08687,690.0285,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,16.0,31.0,8.836678,1.0,78.08687,690.0285,6097.559,53882.164,8.836678,78.08687,690.0285,,,,,,,,,,,,,,,,,2016.0
2016,2017.0,,,,,,,,,,,,,0.0,17.0,32.0,7.2180023,1.0,52.099556,376.05472,2714.3638,19592.285,7.2180023,52.099556,376.05472,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.0,32.0,7.2180023,1.0,52.099556,376.05472,2714.3638,19592.285,7.2180023,52.099556,376.05472,,,,,,,,,,,,,,,,,2016.0
2012,2013.0,0.4117647,0.1,1.0,,0.75,,,,,,,,0.0,18.0,33.0,-11.010361,0.0,121.22804,-1334.7645,14696.238,-161810.89,0.0,0.0,0.0,11.904762,0.19764224,2.8903718,4.901961,0.0813821,2.0794415,,,0.0,0.4117647,23.809525,0.39528447,3.5553482,9.803922,0.1627642,2.7080503,2012.0
2013,2014.0,0.29166666,0.0,0.5,1.0,0.5555556,,,,,,,,0.0,18.0,33.0,-11.010361,0.0,121.22804,-1334.7645,14696.238,-161810.89,0.0,0.0,0.0,16.806723,0.27902433,3.218876,4.901961,0.0813821,2.0794415,2876.0505,29.411764,0.0,0.4117647,23.809525,0.39528447,3.5553482,9.803922,0.1627642,2.7080503,2012.0
2016,2017.0,,,,,,,,,,,,,0.0,18.0,34.0,-7.579624,0.0,57.450703,-435.45474,3300.5833,-25017.18,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,18.0,34.0,-7.579624,0.0,57.450703,-435.45474,3300.5833,-25017.18,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2016,2017.0,,,,,,,,,,,,,0.0,19.0,35.0,-30.966587,0.0,958.9295,-29694.773,919545.8,-28475196.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,19.0,35.0,-30.966587,0.0,958.9295,-29694.773,919545.8,-28475196.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2012,2013.0,,,,,,,,,,,,,0.0,20.0,36.0,11.954418,1.0,142.90811,1708.3833,20422.729,244141.84,11.954418,142.90811,1708.3833,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
2013,2014.0,,,,,,,,,,,,,0.0,20.0,36.0,11.954418,1.0,142.90811,1708.3833,20422.729,244141.84,11.954418,142.90811,1708.3833,0.0,0.0,0.0,0.0,0.0,0.0,1227.7441,22.039759,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
2014,2015.0,0.5,,,,,1.0,1.0,0.0,0.0,,,,0.0,21.0,37.0,-2.8002892,0.0,7.8416195,-21.958801,61.490993,-172.19257,0.0,0.0,0.0,19.704433,0.10714956,1.609438,9.852217,0.05357478,1.0986123,3137.9312,14.778325,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,21.0,37.0,-2.8002892,0.0,7.8416195,-21.958801,61.490993,-172.19257,0.0,0.0,0.0,,,,,,,1847.2906,9.852217,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,21.0,38.0,-19.50772,0.0,380.55118,-7423.686,144819.2,-2825092.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,21.0,38.0,-19.50772,0.0,380.55118,-7423.686,144819.2,-2825092.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2014,2015.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,,,,0.0,22.0,39.0,3.192402,1.0,10.19143,32.53514,103.86524,331.5796,3.192402,10.19143,32.53514,2.6385224,0.032945674,0.6931472,0.0,0.0,0.0,20469.656,137.20317,0.0,1.0,2.6385224,0.032945674,0.6931472,2.6385224,0.032945674,0.6931472,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,22.0,39.0,3.192402,1.0,10.19143,32.53514,103.86524,331.5796,3.192402,10.19143,32.53514,,,,,,,11725.594,100.263855,,1.0,2.6385224,0.032945674,0.6931472,2.6385224,0.032945674,0.6931472,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,23.0,40.0,-18.306295,0.0,335.12045,-6134.814,112305.72,-2055901.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,23.0,40.0,-18.306295,0.0,335.12045,-6134.814,112305.72,-2055901.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2012,2013.0,,,,,,,,,,,,,0.0,24.0,41.0,10.851318,1.0,117.751114,1277.7548,13865.324,150457.05,10.851318,117.751114,1277.7548,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
2013,2014.0,,,,,,,,,,,,,0.0,24.0,41.0,10.851318,1.0,117.751114,1277.7548,13865.324,150457.05,10.851318,117.751114,1277.7548,0.0,0.0,0.0,0.0,0.0,0.0,3471.1538,38.46154,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,24.0,42.0,14.467354,1.0,209.30432,3028.0798,43808.3,633790.2,14.467354,209.30432,3028.0798,0.0,0.0,0.0,0.0,0.0,0.0,4663.4614,9.615385,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,24.0,42.0,14.467354,1.0,209.30432,3028.0798,43808.3,633790.2,14.467354,209.30432,3028.0798,,,,,,,2913.4614,19.23077,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,25.0,43.0,20.693687,1.0,428.2287,8861.631,183379.81,3794804.8,20.693687,428.2287,8861.631,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,25.0,43.0,20.693687,1.0,428.2287,8861.631,183379.81,3794804.8,20.693687,428.2287,8861.631,,,,,,,,,,,,,,,,,2016.0
2016,2017.0,,,,,,,,,,,,,0.0,26.0,44.0,22.349823,1.0,499.5146,11164.0625,249514.83,5576612.0,22.349823,499.5146,11164.0625,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,26.0,44.0,22.349823,1.0,499.5146,11164.0625,249514.83,5576612.0,22.349823,499.5146,11164.0625,,,,,,,,,,,,,,,,,2016.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,27.0,45.0,17.345245,1.0,300.85754,5218.4478,90515.26,1570009.4,17.345245,300.85754,5218.4478,0.0,0.0,0.0,0.0,0.0,0.0,621.95123,0.0,1.0,0.33333334,36.585365,0.35050824,1.3862944,12.195122,0.11683608,0.6931472,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,27.0,45.0,17.345245,1.0,300.85754,5218.4478,90515.26,1570009.4,17.345245,300.85754,5218.4478,,,,,,,1134.1464,12.195122,,0.33333334,36.585365,0.35050824,1.3862944,12.195122,0.11683608,0.6931472,2014.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,28.0,46.0,0.9254761,1.0,0.856506,0.7926758,0.73360246,0.67893153,0.9254761,0.856506,0.7926758,0.0,0.0,0.0,0.0,0.0,0.0,376.0684,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,28.0,46.0,0.9254761,1.0,0.856506,0.7926758,0.73360246,0.67893153,0.9254761,0.856506,0.7926758,,,,,,,136.75214,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,28.0,47.0,-2.40477,0.0,5.7829185,-13.906588,33.442142,-80.42066,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,28.0,47.0,-2.40477,0.0,5.7829185,-13.906588,33.442142,-80.42066,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2014,2015.0,0.0,,,,,1.0,1.0,0.0,0.0,,,,0.0,29.0,48.0,-6.30122,0.0,39.70537,-250.19229,1576.5166,-9933.978,0.0,0.0,0.0,9.950249,0.088944234,1.0986123,0.0,0.0,0.0,1776.1194,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,29.0,48.0,-6.30122,0.0,39.70537,-250.19229,1576.5166,-9933.978,0.0,0.0,0.0,,,,,,,860.69653,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2012,2013.0,0.5,0.5,,,0.5,,,,,,,,0.0,30.0,49.0,-15.757099,0.0,248.28618,-3912.2698,61646.023,-971362.5,0.0,0.0,0.0,8.310249,0.11357614,1.9459101,4.1551247,0.05678807,1.3862944,,,0.0,0.13333334,20.775623,0.28394035,2.7725887,2.7700832,0.03785871,1.0986123,2012.0
2013,2014.0,0.25,0.0,,,1.0,,,,,,,,0.0,30.0,49.0,-15.757099,0.0,248.28618,-3912.2698,61646.023,-971362.5,0.0,0.0,0.0,11.080333,0.15143484,2.1972246,2.7700832,0.03785871,1.0986123,2724.3767,16.620499,0.0,0.13333334,20.775623,0.28394035,2.7725887,2.7700832,0.03785871,1.0986123,2012.0
2012,2013.0,1.0,,,,,,,,,,,,0.0,31.0,50.0,19.93264,1.0,397.31015,7919.44,157855.34,3146473.8,19.93264,397.31015,7919.44,7.9681277,0.14041986,1.0986123,7.9681277,0.14041986,1.0986123,,,0.0,0.6666667,11.952191,0.21062978,1.3862944,7.9681277,0.14041986,1.0986123,2012.0
2013,2014.0,,,,,,,,,,,,,0.0,31.0,50.0,19.93264,1.0,397.31015,7919.44,157855.34,3146473.8,19.93264,397.31015,7919.44,0.0,0.0,0.0,0.0,0.0,0.0,1131.4741,27.888447,1.0,0.6666667,11.952191,0.21062978,1.3862944,7.9681277,0.14041986,1.0986123,2012.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,31.0,51.0,15.04129,1.0,226.24042,3402.9478,51184.727,769884.3,15.04129,226.24042,3402.9478,0.0,0.0,0.0,0.0,0.0,0.0,1083.6653,31.87251,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,31.0,51.0,15.04129,1.0,226.24042,3402.9478,51184.727,769884.3,15.04129,226.24042,3402.9478,,,,,,,1043.8247,19.920319,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2014,2015.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,,,,0.0,32.0,52.0,8.929508,1.0,79.736115,712.00433,6357.848,56772.457,8.929508,79.736115,712.00433,4.385965,0.049452316,1.0986123,0.0,0.0,0.0,7991.228,89.91228,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,32.0,52.0,8.929508,1.0,79.736115,712.00433,6357.848,56772.457,8.929508,79.736115,712.00433,,,,,,,4313.5967,35.08772,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,33.0,53.0,25.279953,1.0,639.07605,16155.812,408418.16,10324792.0,25.279953,639.07605,16155.812,0.0,0.0,0.0,0.0,0.0,0.0,1862.5,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,33.0,53.0,25.279953,1.0,639.07605,16155.812,408418.16,10324792.0,25.279953,639.07605,16155.812,,,,,,,1137.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,34.0,54.0,2.746975,1.0,7.5458713,20.72832,56.940174,156.41324,2.746975,7.5458713,20.72832,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,34.0,54.0,2.746975,1.0,7.5458713,20.72832,56.940174,156.41324,2.746975,7.5458713,20.72832,,,,,,,,,,,,,,,,,2016.0
2012,2013.0,1.0,,,,1.0,,,,,,,,0.0,35.0,55.0,26.245361,1.0,688.819,18078.303,474471.6,12452679.0,26.245361,688.819,18078.303,4.524887,0.03904115,0.6931472,4.524887,0.03904115,0.6931472,,,0.0,0.5,9.049774,0.0780823,1.0986123,4.524887,0.03904115,0.6931472,2012.0
2013,2014.0,0.0,0.0,,,,,,,,,,,0.0,35.0,55.0,26.245361,1.0,688.819,18078.303,474471.6,12452679.0,26.245361,688.819,18078.303,4.524887,0.03904115,0.6931472,0.0,0.0,0.0,3416.2896,13.57466,0.0,0.5,9.049774,0.0780823,1.0986123,4.524887,0.03904115,0.6931472,2012.0
2016,2017.0,,,,,,,,,,,,,0.0,35.0,56.0,-27.526041,0.0,757.6829,-20856.012,574083.44,-15802244.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,35.0,56.0,-27.526041,0.0,757.6829,-20856.012,574083.44,-15802244.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2016.0
2014,2015.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,,,,0.0,36.0,57.0,7.6009064,1.0,57.773777,439.1331,3337.8093,25370.377,7.6009064,57.773777,439.1331,25.641026,0.10483279,0.6931472,0.0,0.0,0.0,2333.3333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,36.0,57.0,7.6009064,1.0,57.773777,439.1331,3337.8093,25370.377,7.6009064,57.773777,439.1331,,,,,,,589.7436,25.641026,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,36.0,58.0,29.549446,1.0,873.16974,25801.684,762425.44,22529250.0,29.549446,873.16974,25801.684,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,36.0,58.0,29.549446,1.0,873.16974,25801.684,762425.44,22529250.0,29.549446,873.16974,25801.684,,,,,,,,,,,,,,,,,2016.0
2006,2007.0,,,,,,,,,,,,,1.0,37.0,59.0,19.008247,1.0,361.31348,6867.9355,130547.42,2481477.8,19.008247,361.31348,6867.9355,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2006.0
2007,2008.0,,,,,,,,,,,,,1.0,37.0,59.0,19.008247,1.0,361.31348,6867.9355,130547.42,2481477.8,19.008247,361.31348,6867.9355,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2006.0
2010,2011.0,0.5859375,0.27941176,0.8333333,0.8333333,1.0,,,,,,,,1.0,37.0,60.0,19.96817,1.0,398.7278,7961.8647,158983.88,3174617.0,19.96817,398.7278,7961.8647,11.812477,0.35410568,4.8598123,6.9213734,0.2074838,4.3307333,,,0.0,0.41558442,7.105943,0.2130167,4.356709,2.9531193,0.08852642,3.4965076,2010.0
2011,2012.0,0.5590551,0.234375,0.8888889,0.8,0.9142857,,,,,,,,1.0,37.0,60.0,19.96817,1.0,398.7278,7961.8647,158983.88,3174617.0,19.96817,398.7278,7961.8647,11.720192,0.35133925,4.8520303,6.552233,0.196418,4.276666,,,0.0,0.41558442,7.105943,0.2130167,4.356709,2.9531193,0.08852642,3.4965076,2010.0
2016,2017.0,,,,,,,,,,,,,0.0,38.0,61.0,23.293488,1.0,542.58655,12638.733,294400.2,6857607.0,23.293488,542.58655,12638.733,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,38.0,61.0,23.293488,1.0,542.58655,12638.733,294400.2,6857607.0,23.293488,542.58655,12638.733,,,,,,,,,,,,,,,,,2016.0
2012,2013.0,0.4017857,0.25,0.5,1.0,1.0,,,,,,,,0.0,39.0,62.0,-25.785534,0.0,664.89374,-17144.64,442083.72,-11399365.0,0.0,0.0,0.0,100.08936,1.3408517,4.727388,40.214478,0.53873503,3.8286414,,,0.0,0.22535211,126.89902,1.7000084,4.962845,28.596962,0.38310048,3.4965076,2012.0
2013,2014.0,0.11904762,,,,,,,,,,,,0.0,39.0,62.0,-25.785534,0.0,664.89374,-17144.64,442083.72,-11399365.0,0.0,0.0,0.0,37.533512,0.50281936,3.7612002,4.468275,0.05985945,1.7917595,3057.1938,54.51296,0.0,0.22535211,126.89902,1.7000084,4.962845,28.596962,0.38310048,3.4965076,2012.0
2014,2015.0,0.36363637,,,,,1.0,1.0,0.0,0.0,,,,0.0,39.0,63.0,-24.39281,0.0,595.0092,-14513.947,354035.97,-8635932.0,0.0,0.0,0.0,19.660412,0.26338157,3.1354942,7.1492405,0.09577512,2.1972246,2695.2637,38.427166,0.0,0.11904762,37.533512,0.50281936,3.7612002,4.468275,0.05985945,1.7917595,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,39.0,63.0,-24.39281,0.0,595.0092,-14513.947,354035.97,-8635932.0,0.0,0.0,0.0,,,,,,,1448.6149,16.979446,,0.11904762,37.533512,0.50281936,3.7612002,4.468275,0.05985945,1.7917595,2014.0
2012,2013.0,0.33333334,,,,,,,,,,,,0.0,40.0,64.0,23.89849,1.0,571.1379,13649.333,326198.47,7795651.0,23.89849,571.1379,13649.333,15.625,0.545653,1.9459101,5.2083335,0.18188432,1.0986123,,,0.0,0.14285715,54.6875,1.9097854,3.0910425,7.8125,0.2728265,1.3862944,2012.0
2013,2014.0,0.6666667,,,,,,,,,,,,0.0,40.0,64.0,23.89849,1.0,571.1379,13649.333,326198.47,7795651.0,23.89849,571.1379,13649.333,7.8125,0.2728265,1.3862944,5.2083335,0.18188432,1.0986123,851.5625,15.625,0.0,0.14285715,54.6875,1.9097854,3.0910425,7.8125,0.2728265,1.3862944,2012.0
2014,2015.0,0.33333334,,,,,1.0,1.0,0.0,0.0,,,,0.0,40.0,65.0,3.5294113,1.0,12.456744,43.964973,155.17047,547.66046,3.5294113,12.456744,43.964973,7.8125,0.2728265,1.3862944,2.6041667,0.09094216,0.6931472,906.25,10.416667,0.0,0.6666667,7.8125,0.2728265,1.3862944,5.2083335,0.18188432,1.0986123,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,40.0,65.0,3.5294113,1.0,12.456744,43.964973,155.17047,547.66046,3.5294113,12.456744,43.964973,,,,,,,299.47916,10.416667,,0.6666667,7.8125,0.2728265,1.3862944,5.2083335,0.18188432,1.0986123,2014.0
2010,2011.0,0.4362416,0.16483517,0.78571427,1.0,0.88095236,,,,,,,,1.0,41.0,66.0,7.139015,1.0,50.965538,363.84375,2597.486,18543.492,7.139015,50.965538,363.84375,18.808382,1.2948527,5.0106354,8.204999,0.5648686,4.189655,,,0.0,0.32352942,17.167381,1.181879,4.919981,5.554153,0.38237262,3.8066626,2010.0
2011,2012.0,0.26262626,0.028985508,1.0,,0.76,,,,,,,,1.0,41.0,66.0,7.139015,1.0,50.965538,363.84375,2597.486,18543.492,7.139015,50.965538,363.84375,12.496844,0.8603384,4.6051702,3.2819996,0.22594745,3.295837,,,0.0,0.32352942,17.167381,1.181879,4.919981,5.554153,0.38237262,3.8066626,2010.0
2016,2017.0,,,,,,,,,,,,,0.0,42.0,67.0,10.302006,1.0,106.131325,1093.3655,11263.857,116040.33,10.302006,106.131325,1093.3655,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,42.0,67.0,10.302006,1.0,106.131325,1093.3655,11263.857,116040.33,10.302006,106.131325,1093.3655,,,,,,,,,,,,,,,,,2016.0
2014,2015.0,0.0,,,,,1.0,1.0,0.0,0.0,,,,0.0,43.0,68.0,6.699291,1.0,44.880505,300.66757,2014.2595,13494.111,6.699291,44.880505,300.66757,8.928572,0.12351779,1.0986123,0.0,0.0,0.0,2147.3215,17.857143,0.0,0.0,4.464286,0.061758894,0.6931472,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,43.0,68.0,6.699291,1.0,44.880505,300.66757,2014.2595,13494.111,6.699291,44.880505,300.66757,,,,,,,1205.3572,0.0,,0.0,4.464286,0.061758894,0.6931472,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,43.0,69.0,0.43727875,1.0,0.1912127,0.083613254,0.036562297,0.015987916,0.43727875,0.1912127,0.083613254,,,,,,,,,,,,,,,,,2016.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,43.0,69.0,0.43727875,1.0,0.1912127,0.083613254,0.036562297,0.015987916,0.43727875,0.1912127,0.083613254,,,,,,,,,,,,,,,,,2016.0
2014,2015.0,0.47311828,,,,,0.0,1.0,0.0,0.0,,,,1.0,44.0,70.0,17.851585,1.0,318.6791,5688.9272,101556.37,1812942.2,17.851585,318.6791,5688.9272,7.944644,0.58967125,4.543295,3.7587562,0.27898425,3.8066626,738.2539,36.22074,0.0,0.32173914,9.824022,0.72916335,4.75359,3.1607723,0.23460038,3.637586,2014.0
2015,2016.0,,,,,,,,,,,,,1.0,44.0,70.0,17.851585,1.0,318.6791,5688.9272,101556.37,1812942.2,17.851585,318.6791,5688.9272,,,,,,,390.56894,15.803862,,0.32173914,9.824022,0.72916335,4.75359,3.1607723,0.23460038,3.637586,2014.0
2012,2013.0,,,,,,,,,,,,,0.0,45.0,71.0,20.609077,1.0,424.73407,8753.377,180399.03,3717857.8,20.609077,424.73407,8753.377,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
2013,2014.0,,,,,,,,,,,,,0.0,45.0,71.0,20.609077,1.0,424.73407,8753.377,180399.03,3717857.8,20.609077,424.73407,8753.377,0.0,0.0,0.0,0.0,0.0,0.0,159.7578,8.383791,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,45.0,72.0,13.512478,1.0,182.58705,2467.2036,33338.035,450479.44,13.512478,182.58705,2467.2036,0.0,0.0,0.0,0.0,0.0,0.0,180.71729,4.1918955,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,45.0,72.0,13.512478,1.0,182.58705,2467.2036,33338.035,450479.44,13.512478,182.58705,2467.2036,,,,,,,92.2217,0.9315324,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2012,2013.0,0.6,0.5,1.0,0.0,0.75,,,,,,,,0.0,46.0,73.0,-7.4606133,0.0,55.66075,-415.26334,3098.1191,-23113.87,0.0,0.0,0.0,5.4854636,0.19479887,2.3978953,3.2912781,0.11687932,1.9459101,,,0.0,0.42307693,14.262205,0.50647706,3.295837,6.03401,0.21427876,2.4849067,2012.0
