id,economicsupport,emotionalsupport,caresupport,economicpoverty,healthpoverty,rightspoverty,spiritualpoverty,multidimensionalpoverty,gender,age,squareofage,maritalstatus,householdregistration,totalnumberofchildren,numberofboys,proportionofboys,region,socialsecurity,totalhouseholdincome,numberofpeoplelivingtogether
11058918,10.308952,1,1,0,0,0,0,0,1,91,8281,1,1,4,1,0.25,1,0,11.512905,1
11059018,9.2103405,1,0,0,0,0,0,0,1,91,8281,1,1,2,1,0.5,1,1,11.156251,4
11059118,8.517193,1,1,0,0,0,0,0,0,92,8464,0,1,2,2,1.0,1,1,11.289782,1
11059218,6.9077554,1,1,0,0,0,0,0,0,93,8649,0,1,1,0,0.0,1,1,11.512905,2
11059318,0.0,0,0,0,0,0,0,0,1,97,9409,1,1,1,1,1.0,1,1,11.512905,1
11059618,0.0,1,1,0,0,0,0,0,0,91,8281,0,1,4,2,0.5,1,1,9.2103405,4
11059718,8.006368,0,0,0,0,0,0,0,1,83,6889,1,1,3,1,0.33333334,1,1,11.512905,1
11060118,7.090077,1,1,0,0,0,0,0,1,102,10404,0,1,6,2,0.33333334,1,1,11.512905,2
11060318,5.9914646,1,1,0,0,1,1,1,0,102,10404,0,1,2,0,0.0,1,1,10.491274,2
11060418,8.517193,1,1,0,0,0,1,0,0,104,10816,0,0,2,1,0.5,1,1,10.308952,3
11060518,6.55108,1,1,0,0,0,0,0,0,100,10000,0,1,6,3,0.5,1,1,0.0,3
11061018,8.853665,1,1,0,0,1,0,0,0,103,10609,0,0,3,2,0.6666667,1,1,11.461632,5
11061218,0.0,1,1,0,0,1,0,0,0,101,10201,0,0,4,3,0.75,1,1,9.392662,2
11061318,6.802395,1,1,0,0,0,0,0,0,101,10201,0,0,4,2,0.5,1,1,11.0021,2
11061518,0.0,1,1,0,0,1,0,0,1,100,10000,0,1,4,3,0.75,1,1,7.63868,2
11061618,0.0,1,1,0,0,0,0,0,0,100,10000,0,0,4,2,0.5,1,1,9.615806,2
11062118,8.294049,1,1,0,0,0,0,0,1,91,8281,0,0,8,5,0.625,1,1,10.819778,3
11062318,8.987197,1,1,0,0,0,0,0,0,89,7921,0,1,2,1,0.5,1,1,11.512905,7
11062418,7.824046,1,1,0,0,0,0,0,0,92,8464,0,0,3,0,0.0,1,1,9.903487,1
11062518,0.0,1,1,0,1,0,0,0,1,95,9025,0,1,5,2,0.4,0,1,11.512905,1
11062818,0.0,1,1,0,0,0,0,0,1,98,9604,0,1,6,2,0.33333334,1,1,11.512905,6
11062918,8.699514,1,1,0,0,0,0,0,0,97,9409,0,1,5,3,0.6,1,1,11.512905,3
11063018,7.6009026,1,1,0,0,0,0,0,0,94,8836,0,1,6,1,0.16666667,1,1,11.512905,3
11063118,6.9077554,1,1,0,0,1,0,0,0,79,6241,1,1,3,2,0.6666667,1,1,9.2103405,1
11063218,10.596635,1,1,0,0,0,1,0,1,81,6561,1,0,5,5,1.0,1,1,11.512905,3
11063318,0.0,1,1,0,0,0,0,0,1,84,7056,0,0,1,1,1.0,1,1,11.512905,1
11063418,9.998797,0,0,0,0,0,0,0,1,80,6400,0,0,3,2,0.6666667,1,1,10.819778,0
11063518,8.987197,1,1,0,0,0,0,0,0,95,9025,0,1,4,3,0.75,1,1,11.407565,4
11063718,7.824046,1,1,1,1,1,0,1,0,95,9025,0,0,5,2,0.4,1,1,11.512905,6
11063818,8.517193,1,1,0,0,0,0,0,0,96,9216,0,1,7,5,0.71428573,1,1,10.126631,0
11063918,0.0,1,1,0,0,0,1,0,1,89,7921,0,1,4,2,0.5,1,1,11.512905,1
11064018,6.9077554,0,0,0,0,1,0,0,1,80,6400,1,1,4,1,0.25,1,1,11.512905,4
11064118,0.0,1,1,0,0,0,1,0,0,83,6889,0,1,4,3,0.75,1,1,11.289782,6
11064218,9.2103405,1,1,0,0,0,0,0,0,81,6561,0,0,3,3,1.0,1,1,9.2103405,0
11064318,7.3132205,1,1,0,0,0,0,0,0,82,6724,0,0,5,4,0.8,1,1,11.156251,4
11064418,10.043249,1,1,0,0,0,1,0,0,81,6561,0,0,4,2,0.5,1,1,9.615806,0
11064618,9.305651,1,1,0,0,0,0,0,1,86,7396,1,1,3,1,0.33333334,1,1,11.512905,2
11064718,7.3132205,1,1,0,0,0,0,0,1,86,7396,0,1,4,3,0.75,1,1,11.512905,3
11064818,7.6009026,1,0,0,0,0,0,0,0,88,7744,0,1,4,2,0.5,1,1,9.2103405,1
11064918,10.596635,1,1,0,0,0,1,0,0,84,7056,1,0,5,5,1.0,1,1,11.512905,3
11065018,7.6009026,1,1,0,0,0,0,0,0,73,5329,1,1,1,0,0.0,1,1,11.0021,1
11065118,9.615806,1,0,0,0,0,0,0,1,70,4900,1,0,2,1,0.5,1,1,10.308952,1
11065218,0.0,1,0,0,0,0,0,0,1,72,5184,1,1,3,0,0.0,1,0,11.0021,1
11065318,0.0,1,0,0,0,0,0,0,1,72,5184,1,0,2,2,1.0,1,1,9.615806,2
11065418,9.615806,0,0,0,0,0,0,0,1,74,5476,1,0,2,0,0.0,1,1,9.903487,1
11065518,0.0,1,1,0,0,0,1,0,0,88,7744,0,0,1,1,1.0,1,1,11.289782,2
11065618,9.2103405,1,0,0,0,0,0,0,1,75,5625,1,1,3,1,0.33333334,1,1,11.512905,1
11065718,8.294049,1,1,0,0,0,0,0,1,78,6084,1,0,2,1,0.5,1,1,11.512905,5
11065818,8.922658,1,0,0,0,0,0,0,1,76,5776,1,0,5,2,0.4,1,1,9.903487,1
11065918,8.517193,1,0,0,0,0,0,0,1,76,5776,1,0,1,0,0.0,1,1,9.2103405,1
11066018,9.2103405,1,1,1,0,1,0,1,0,74,5476,0,0,2,1,0.5,1,1,8.853665,0
11066118,9.305651,1,0,0,0,0,0,0,0,70,4900,1,0,2,2,1.0,1,1,10.463103,1
11066318,0.0,1,1,0,0,1,0,0,0,68,4624,0,1,1,1,1.0,1,1,11.461632,2
11066418,5.9914646,1,0,1,0,0,0,0,0,68,4624,1,0,2,1,0.5,1,1,11.0021,5
11066518,5.9914646,1,1,0,0,0,1,0,0,76,5776,0,1,3,1,0.33333334,1,1,9.2103405,1
11066618,9.392662,1,1,0,0,0,0,0,0,75,5625,0,0,3,0,0.0,1,1,10.596635,3
11066718,10.126631,1,1,0,0,0,0,0,0,76,5776,1,0,5,0,0.0,1,1,10.596635,1
11066818,0.0,1,1,0,0,0,0,0,0,75,5625,1,1,2,2,1.0,1,1,11.512905,3
11066918,0.0,1,0,0,0,0,0,0,0,67,4489,1,1,1,0,0.0,1,1,9.21014,2
11067118,7.3132205,1,1,1,0,0,1,1,0,66,4356,1,0,1,1,1.0,1,1,9.903487,2
11067518,0.0,0,0,0,0,0,0,0,1,66,4356,1,0,1,1,1.0,1,1,10.819778,1
11067618,9.472705,1,0,0,0,1,0,0,1,65,4225,1,0,2,1,0.5,1,1,10.308952,1
11073205,11.0021,1,0,0,0,0,0,0,0,80,6400,1,1,2,1,0.5,1,1,11.512905,1
11077005,9.546813,1,1,0,0,0,0,0,1,81,6561,1,0,6,1,0.16666667,1,1,8.987197,1
12000218,0.0,1,1,0,1,0,0,0,1,92,8464,0,1,4,2,0.5,1,1,10.596635,3
12000518,0.0,1,0,0,0,0,0,0,0,102,10404,0,1,1,1,1.0,1,1,11.512905,2
12000818,8.411833,0,0,0,0,0,0,0,1,75,5625,1,1,1,1,1.0,1,1,11.512905,1
12000918,0.0,1,1,0,0,0,0,0,1,69,4761,1,1,1,0,0.0,1,1,11.0021,1
12001218,0.0,1,0,0,0,0,0,0,0,79,6241,1,1,3,0,0.0,1,1,10.491274,1
12001418,11.09741,0,0,0,0,0,0,0,0,103,10609,0,1,1,0,0.0,1,1,9.392662,1
12001518,0.0,0,0,0,0,0,0,0,1,90,8100,1,1,2,1,0.5,1,1,9.392662,1
12001718,0.0,1,0,0,0,0,0,0,1,71,5041,1,1,1,1,1.0,1,1,11.512905,1
12001918,0.0,1,1,0,0,0,0,0,1,102,10404,0,1,2,2,1.0,1,1,11.156251,3
12002018,0.0,1,1,0,0,0,0,0,1,94,8836,0,1,3,2,0.6666667,1,1,11.512905,3
12002218,0.0,1,1,0,1,0,0,0,1,78,6084,0,1,3,0,0.0,1,0,10.491274,1
12002318,0.0,1,0,0,0,0,0,0,1,65,4225,1,1,1,0,0.0,1,1,11.184422,2
12002518,0.0,1,1,0,0,0,0,0,1,90,8100,0,1,2,1,0.5,1,1,11.0021,2
12002618,8.517193,0,0,0,0,1,0,0,1,80,6400,1,1,2,1,0.5,1,1,11.3385725,1
12002718,5.9914646,0,0,0,0,0,0,0,1,70,4900,1,1,1,1,1.0,1,1,11.184422,1
12003018,0.0,1,1,0,0,0,1,0,0,88,7744,0,1,7,3,0.42857143,1,0,10.586584,0
12003118,9.2103405,1,0,0,1,0,1,1,0,76,5776,1,1,2,1,0.5,1,1,11.407565,1
12003218,7.6009026,1,1,0,0,0,0,0,0,67,4489,1,1,3,2,0.6666667,1,1,10.819778,1
12003518,0.0,0,0,0,0,0,0,0,0,82,6724,1,1,1,0,0.0,1,1,11.0021,1
12003718,0.0,0,1,0,0,0,0,0,0,103,10609,0,1,5,4,0.8,1,1,10.819778,2
12003918,6.9077554,1,1,0,0,0,0,0,1,87,7569,0,1,2,1,0.5,1,1,11.512905,4
12004018,8.294049,0,0,0,0,0,0,0,1,74,5476,1,1,2,1,0.5,1,1,11.407565,2
12004218,0.0,1,1,0,0,1,0,0,1,102,10404,0,1,6,4,0.6666667,1,1,0.0,1
12004518,9.2103405,1,0,0,0,0,0,0,1,72,5184,1,1,2,2,1.0,1,1,10.819778,3
12004718,0.0,1,1,0,0,0,0,0,0,99,9801,0,1,2,2,1.0,1,1,11.512905,5
12005408,0.0,1,1,0,0,0,0,0,0,77,5929,0,1,3,1,0.33333334,1,1,11.512905,2
12005418,8.853665,0,1,1,1,1,1,1,0,69,4761,1,1,3,1,0.33333334,1,1,11.156251,0
12005618,7.6009026,1,0,0,0,0,0,0,1,66,4356,1,1,1,0,0.0,1,0,11.512905,4
12005718,6.9077554,1,1,0,0,0,0,0,1,85,7225,1,1,5,1,0.2,1,1,11.3385725,1
12005818,6.9077554,1,0,0,0,0,0,0,1,75,5625,1,1,2,0,0.0,1,0,11.512905,4
12005918,7.901007,1,1,0,0,0,0,0,1,97,9409,1,1,4,2,0.5,1,0,11.512905,3
12006018,7.6009026,1,1,1,0,0,0,0,1,102,10404,1,1,2,1,0.5,1,1,10.308952,2
12006118,0.0,1,0,0,0,0,0,0,1,74,5476,1,1,1,1,1.0,1,1,11.512905,2
12006218,0.0,1,0,0,0,0,0,0,1,82,6724,1,1,1,1,1.0,1,1,11.407565,3
12006318,0.0,1,1,0,0,0,0,0,1,90,8100,0,1,4,2,0.5,1,1,11.184422,1
12006518,0.0,1,1,0,0,0,0,0,1,90,8100,0,1,4,0,0.0,1,0,11.512905,2
12006618,9.903487,0,0,0,0,0,0,0,1,84,7056,1,1,2,1,0.5,1,1,11.395132,0
12006718,7.6009026,1,1,1,0,0,1,1,1,71,5041,1,1,1,0,0.0,1,1,11.184422,0
12006818,0.0,1,1,0,0,0,1,0,0,96,9216,0,1,2,1,0.5,1,1,9.2103405,0
12006918,7.6009026,1,1,0,0,0,1,0,0,100,10000,0,1,2,1,0.5,1,1,9.2103405,0
12007018,5.2983174,0,1,0,0,0,1,0,0,76,5776,0,1,2,1,0.5,1,1,9.2103405,0
12007118,7.6009026,0,0,0,0,0,1,0,0,69,4761,0,1,2,1,0.5,1,1,9.2103405,0
12007318,9.1049795,1,1,0,0,1,0,0,1,106,11236,0,0,4,2,0.5,1,1,9.903487,1
12007418,0.0,1,1,0,0,1,1,1,1,90,8100,1,0,5,2,0.4,1,1,11.512905,3
12007518,0.0,1,0,0,0,1,0,0,1,71,5041,1,0,2,1,0.5,1,1,9.2103405,1
12007618,6.684612,1,1,0,0,0,1,0,0,95,9025,0,0,4,1,0.25,1,1,9.903487,1
12007718,5.9914646,1,1,0,1,1,0,1,0,85,7225,0,0,5,4,0.8,1,1,9.2103405,3
12007818,8.517193,1,0,0,0,0,1,0,0,65,4225,1,0,2,0,0.0,1,1,9.903487,1
12007918,0.0,1,1,0,0,0,0,0,0,100,10000,0,0,10,5,0.5,1,1,10.308952,1
12008018,7.6009026,1,1,0,0,0,1,0,1,95,9025,0,0,5,4,0.8,1,1,10.308952,2
12008118,9.615806,1,0,0,0,1,0,0,1,75,5625,1,0,2,1,0.5,1,1,9.2103405,1
12008218,9.2103405,1,0,0,0,0,0,0,1,68,4624,1,0,3,3,1.0,1,1,9.2103405,3
12008318,6.684612,1,1,0,0,0,0,0,0,101,10201,0,0,8,5,0.625,1,1,9.2103405,1
12008418,6.9077554,1,1,0,0,0,0,0,0,81,6561,0,0,5,4,0.8,1,1,11.395132,4
12008518,7.824046,1,0,0,0,0,0,0,0,70,4900,1,0,2,1,0.5,1,1,8.006368,3
12008618,9.2103405,1,1,0,0,0,0,0,1,85,7225,0,0,4,3,0.75,1,1,11.512905,1
12021602,0.0,1,1,0,0,0,0,0,0,86,7396,0,1,4,2,0.5,1,1,9.903487,3
12041705,0.0,0,0,0,0,0,0,0,1,78,6084,1,1,2,1,0.5,1,1,11.512905,0
12045105,8.699514,1,0,1,1,0,0,1,1,80,6400,1,1,2,1,0.5,1,1,11.0021,1
12045805,0.0,0,0,0,0,0,0,0,0,84,7056,1,1,4,3,0.75,1,1,11.407565,1
12045905,0.0,1,1,0,0,0,0,0,0,85,7225,0,1,2,1,0.5,1,1,9.2103405,3
12046005,0.0,1,0,0,0,0,0,0,1,82,6724,1,1,2,1,0.5,1,1,11.512905,1
13000108,0.0,0,0,0,0,0,0,0,0,77,5929,1,1,2,1,0.5,0,1,10.5453415,0
13000118,8.517193,1,0,0,0,0,1,0,0,104,10816,0,1,0,0,0.0,1,1,10.819778,2
13000318,9.2103405,1,1,0,0,0,0,0,1,102,10404,0,1,3,2,0.6666667,1,1,10.819778,2
13000418,0.0,0,1,0,0,0,0,0,0,101,10201,0,0,5,2,0.4,1,1,10.308952,2
13000518,0.0,1,1,0,0,0,0,0,1,107,11449,0,0,5,4,0.8,1,1,10.819778,5
13000608,0.0,1,0,0,0,0,0,0,1,76,5776,1,1,3,2,0.6666667,1,1,11.512905,4
13000818,8.699514,1,1,0,0,0,0,0,0,103,10609,0,1,2,1,0.5,1,1,11.395132,2
13000918,0.0,1,1,0,0,0,0,0,0,101,10201,0,1,1,0,0.0,1,1,11.24896,1
13001118,0.0,1,1,0,0,0,1,0,0,99,9801,0,1,5,3,0.6,1,1,11.0021,2
13001218,0.0,1,0,0,1,0,1,1,1,100,10000,1,1,3,2,0.6666667,1,1,11.512905,2
13001318,9.615806,1,1,0,0,0,0,0,0,100,10000,0,1,2,0,0.0,1,1,8.699514,1
13001418,10.308952,1,1,0,0,0,0,0,0,101,10201,0,1,4,3,0.75,1,1,9.903487,5
13002218,0.0,1,1,0,0,0,0,0,1,109,11881,0,1,4,3,0.75,1,1,11.512905,1
13002318,0.0,1,1,0,0,0,0,0,0,102,10404,0,0,5,2,0.4,1,1,10.596635,2
13002418,0.0,1,1,0,0,0,1,0,1,100,10000,0,0,4,3,0.75,1,1,11.512905,2
13002518,7.6009026,1,1,0,0,1,1,1,0,101,10201,0,0,6,3,0.5,1,1,0.0,1
13002618,0.0,1,1,0,0,0,0,0,0,101,10201,0,0,5,1,0.2,1,1,11.0021,2
13002718,8.433811,1,1,0,0,0,0,0,0,91,8281,0,1,7,6,0.85714287,1,1,11.512905,2
13002818,8.853665,1,0,0,0,0,0,0,1,92,8464,1,1,3,1,0.33333334,1,1,11.512905,1
13002918,8.935904,1,0,0,0,0,0,0,1,91,8281,1,1,3,2,0.6666667,1,1,11.512905,1
13003018,8.294049,1,0,0,0,0,0,0,0,80,6400,1,1,2,1,0.5,1,1,11.512905,1
13003218,8.517193,1,0,0,1,0,0,0,1,81,6561,1,1,3,1,0.33333334,1,1,11.156251,1
13003318,7.6009026,1,0,0,0,0,0,0,0,69,4761,1,1,3,1,0.33333334,1,1,11.289782,1
13003418,0.0,0,0,0,0,0,0,0,1,69,4761,1,1,1,1,1.0,1,1,11.512905,1
13003618,7.3132205,1,1,0,0,0,1,0,1,91,8281,0,0,4,2,0.5,1,1,11.512905,2
13003718,8.294049,0,1,0,0,0,0,0,1,80,6400,1,0,4,2,0.5,1,1,11.289782,1
13003818,0.0,0,0,0,0,0,0,0,1,71,5041,1,0,4,1,0.25,1,1,10.819778,2
13003918,6.214608,1,1,0,0,0,0,0,1,95,9025,0,0,7,5,0.71428573,1,1,10.308952,5
13004018,0.0,1,1,0,0,0,0,0,1,86,7396,0,0,5,2,0.4,1,1,11.289782,7
13004118,8.006368,0,0,0,0,0,0,0,1,76,5776,1,0,3,0,0.0,1,1,9.2103405,1
13004218,0.0,0,0,0,0,0,0,0,1,66,4356,1,0,3,2,0.6666667,1,1,10.819778,5
13004318,9.680344,0,0,0,0,0,1,0,0,97,9409,0,0,4,3,0.75,1,1,10.819778,0
13004418,9.740969,1,0,0,0,0,0,0,0,86,7396,0,0,6,3,0.5,1,1,11.512905,0
13004518,8.433811,1,1,0,0,0,0,0,0,76,5776,0,0,4,2,0.5,1,1,11.0021,4
13004618,8.853665,1,1,0,0,0,0,0,0,95,9025,0,0,6,3,0.5,1,1,11.512905,6
13004818,9.2103405,1,1,0,0,0,0,0,0,75,5625,0,0,3,2,0.6666667,1,1,10.819778,2
13004918,0.0,0,0,0,0,0,1,0,0,69,4761,0,0,1,0,0.0,1,1,0.0,0
13005118,5.2983174,1,0,0,0,0,0,0,0,73,5329,1,0,3,2,0.6666667,1,1,10.596635,1
13005218,7.824046,1,1,0,0,0,0,0,0,82,6724,1,0,4,3,0.75,1,1,0.0,1
13005418,0.0,0,0,0,0,0,0,0,1,71,5041,1,0,3,1,0.33333334,1,1,10.308952,1
13005618,7.6009026,1,1,0,0,0,0,0,1,88,7744,0,0,8,6,0.75,1,1,10.819778,1
13005918,8.294049,1,1,0,0,0,0,0,0,79,6241,0,0,5,4,0.8,1,1,0.0,0
13006018,6.214608,1,0,0,0,1,0,0,0,66,4356,1,0,3,1,0.33333334,1,1,10.819778,1
13006218,7.6009026,1,1,0,0,0,1,0,0,94,8836,0,0,9,0,0.0,1,1,0.0,1
13006318,8.987197,1,1,0,0,0,1,0,0,79,6241,0,0,4,1,0.25,1,1,8.987197,0
13006418,0.0,0,0,0,0,0,0,0,1,72,5184,1,0,2,2,1.0,1,1,11.0021,1
13006518,6.9077554,1,1,0,0,0,0,0,1,80,6400,0,0,4,2,0.5,1,1,9.903487,0
13007018,0.0,1,0,0,0,0,0,0,1,67,4489,1,0,3,1,0.33333334,1,1,11.395132,6
13007418,7.0030656,1,1,0,0,0,0,0,0,68,4624,1,0,2,1,0.5,1,1,11.395132,5
13008118,8.294049,1,1,0,0,0,1,0,1,95,9025,0,1,1,1,1.0,1,1,11.0021,2
13008218,7.6009026,0,1,0,0,0,0,0,1,89,7921,0,1,1,1,1.0,1,1,8.987197,0
13008418,7.6009026,1,1,0,0,0,0,0,1,67,4489,1,1,1,0,0.0,1,1,10.819778,2
13008518,0.0,0,0,0,0,0,1,0,1,98,9604,1,1,4,2,0.5,1,1,11.512905,1
13008718,0.0,0,0,0,0,0,0,0,1,67,4489,1,1,1,0,0.0,1,1,11.264464,3
13009018,9.2103405,1,0,0,0,0,0,0,1,74,5476,1,1,4,0,0.0,1,1,11.156251,1
13009118,0.0,1,1,0,0,0,0,0,0,93,8649,0,1,8,3,0.375,1,0,10.463103,0
13009218,0.0,1,1,0,0,0,0,0,0,82,6724,0,1,4,2,0.5,1,1,11.512905,5
13009318,9.903487,1,0,0,0,0,0,0,0,70,4900,1,1,3,0,0.0,1,1,11.289782,1
13009418,8.853665,1,1,0,0,0,0,0,0,91,8281,0,1,3,1,0.33333334,1,1,11.156251,2
13009518,0.0,1,0,0,0,0,0,0,0,82,6724,1,1,4,2,0.5,0,1,11.0021,1
13009618,0.0,1,0,0,0,0,0,0,0,73,5329,1,1,2,1,0.5,1,1,11.0021,1
13009718,10.165852,1,1,0,0,1,1,1,1,90,8100,0,1,4,3,0.75,1,1,11.512905,2
13009818,9.998797,1,0,0,0,0,0,0,1,82,6724,1,1,2,1,0.5,0,1,10.819778,1
13009918,10.203592,1,0,0,1,0,1,1,1,73,5329,1,1,2,1,0.5,1,1,11.156251,1
13010018,7.6009026,1,0,0,0,0,1,0,1,92,8464,1,1,4,0,0.0,0,1,9.903487,1
13010118,7.3132205,0,1,0,0,0,0,0,1,82,6724,1,1,2,2,1.0,1,1,10.819778,1
13010218,0.0,0,0,0,0,0,0,0,1,74,5476,1,1,2,1,0.5,1,1,11.512905,1
13011018,10.308952,1,1,0,0,0,0,0,1,96,9216,1,1,3,0,0.0,1,1,10.819778,2
13011218,7.3132205,0,0,0,0,0,0,0,1,78,6084,1,1,2,0,0.0,1,1,11.0021,1
13011318,8.853665,0,0,0,1,0,0,0,1,68,4624,1,1,4,1,0.25,1,1,8.517193,1
13011618,0.0,1,1,0,0,0,0,0,0,101,10201,0,0,3,2,0.6666667,1,1,10.308952,1
13011718,0.0,1,1,0,0,0,1,0,1,90,8100,0,1,4,2,0.5,1,1,11.512905,4
13011818,0.0,1,0,0,0,1,1,1,1,79,6241,1,1,2,1,0.5,1,1,11.512905,2
13049502,7.6009026,1,1,0,0,0,0,0,0,92,8464,0,0,7,4,0.5714286,1,1,9.903487,1
13049802,7.6009026,1,1,0,1,1,1,1,0,87,7569,1,0,7,5,0.71428573,1,1,10.778956,1
14000418,9.546813,1,1,1,0,1,0,1,1,101,10201,1,1,4,2,0.5,0,1,11.395132,4
14000618,0.0,0,0,0,0,0,0,0,1,74,5476,1,1,2,0,0.0,1,1,11.512905,1
14000718,7.6009026,1,1,0,1,0,0,0,1,80,6400,1,1,2,1,0.5,0,1,11.184422,1
14000818,0.0,0,0,0,0,0,0,0,1,93,8649,0,1,6,2,0.33333334,1,1,10.422281,1
14000918,0.0,1,1,0,0,0,0,0,1,93,8649,0,1,0,0,0.0,0,1,10.491274,1
14001018,0.0,0,0,0,1,1,1,1,1,83,6889,1,1,2,2,1.0,1,1,11.512905,1
14001118,7.6009026,0,0,0,0,0,0,0,1,70,4900,1,1,2,1,0.5,0,1,11.0021,1
14001218,10.308952,1,0,0,0,0,1,0,0,73,5329,1,1,3,1,0.33333334,0,1,9.392662,2
14001318,9.903487,0,0,0,0,0,0,0,0,89,7921,0,1,5,1,0.2,0,1,10.308952,1
14001418,0.0,1,0,0,0,0,0,0,0,83,6889,1,1,2,1,0.5,0,1,11.156251,1
14001618,0.0,0,0,0,0,0,0,0,1,82,6724,1,1,3,2,0.6666667,1,1,11.512905,2
14001718,7.6009026,1,1,0,0,0,1,0,1,73,5329,0,1,3,1,0.33333334,0,1,10.819778,0
14001818,0.0,0,0,0,0,0,0,0,0,96,9216,1,1,0,0,0.0,1,1,11.512905,4
14001918,0.0,1,1,0,0,0,1,0,0,80,6400,0,1,4,1,0.25,0,1,11.184422,0
14002118,8.517193,1,1,0,1,0,1,1,0,65,4225,1,1,2,1,0.5,0,1,11.289782,1
14002818,0.0,1,0,0,0,0,0,0,1,102,10404,0,0,5,3,0.6,0,1,10.518673,1
14002918,6.9077554,1,1,1,1,0,0,1,1,85,7225,0,0,5,3,0.6,0,1,8.070906,1
14003018,0.0,1,0,0,0,0,0,0,1,76,5776,1,0,2,1,0.5,0,1,8.294049,1
14003118,6.9077554,1,1,0,1,0,1,1,1,67,4489,0,0,3,2,0.6666667,0,1,8.294049,0
14003318,7.696213,0,0,0,0,0,0,0,1,65,4225,1,0,3,3,1.0,0,1,8.987197,1
14003618,6.684612,1,1,0,0,0,1,0,1,88,7744,0,0,6,4,0.6666667,0,0,10.085809,0
14003718,0.0,1,0,0,0,0,0,0,1,75,5625,1,0,5,2,0.4,0,1,9.903487,5
14003818,0.0,1,0,0,0,0,0,0,1,67,4489,1,0,3,3,1.0,0,1,8.699514,0
14004018,8.612503,1,1,0,0,0,0,0,1,96,9216,0,0,5,3,0.6,0,1,6.9077554,1
14005118,7.901007,1,1,0,0,1,0,0,0,104,10816,0,0,7,5,0.71428573,0,1,9.2103405,2
14005318,0.0,0,0,1,0,0,0,0,1,72,5184,1,0,3,2,0.6666667,0,1,11.156251,1
14005518,6.9077554,1,0,0,0,0,0,0,1,91,8281,1,0,4,3,0.75,0,1,9.903487,1
14005918,8.779557,1,1,0,0,0,0,0,1,90,8100,1,0,6,3,0.5,0,0,9.2103405,1
14006118,6.272877,1,1,0,0,0,1,0,1,93,8649,0,0,5,3,0.6,0,1,10.819778,2
14006218,0.0,1,1,0,1,0,0,0,1,82,6724,1,0,3,2,0.6666667,0,1,10.491274,1
14006318,0.0,1,0,0,0,0,0,0,1,72,5184,1,0,3,1,0.33333334,0,1,11.09741,1
14006418,8.006368,1,0,0,0,0,0,0,1,71,5041,1,0,4,1,0.25,0,1,8.36637,2
14006518,0.0,1,1,0,0,0,1,0,1,84,7056,0,0,3,1,0.33333334,0,1,8.517193,2
14006718,0.0,1,1,0,0,0,1,0,0,108,11664,0,0,7,4,0.5714286,0,1,9.903487,1
14006818,10.621327,1,1,0,1,0,1,1,0,101,10201,0,0,10,6,0.6,0,1,11.395132,2
14007018,7.6009026,0,0,0,0,0,0,0,1,67,4489,1,0,2,2,1.0,0,1,8.779557,1
14007318,6.9077554,1,1,1,0,0,1,1,1,96,9216,0,0,6,4,0.6666667,0,1,7.495542,0
14007418,0.0,1,0,0,0,0,0,0,1,67,4489,1,0,2,0,0.0,0,1,10.308952,4
14007518,7.3132205,1,0,0,0,0,0,0,1,77,5929,1,0,4,2,0.5,0,1,9.903487,2
14007618,9.2591305,1,1,0,0,0,0,0,1,85,7225,0,0,4,0,0.0,0,1,11.512905,2
14007718,7.495542,1,0,1,0,0,0,0,1,95,9025,1,0,4,3,0.75,0,1,9.903487,7
14007918,8.006368,1,1,1,0,0,1,1,1,77,5929,1,0,4,1,0.25,0,1,9.903487,5
14008218,8.699514,1,0,0,0,0,0,0,1,66,4356,1,1,3,1,0.33333334,0,1,11.512905,1
14008418,0.0,1,0,0,0,0,0,0,1,85,7225,1,0,5,3,0.6,0,1,11.512905,1
14009918,9.717158,1,1,0,0,0,1,0,0,102,10404,0,0,7,5,0.71428573,0,1,9.392662,1
14010018,8.699514,1,0,0,0,0,0,0,1,72,5184,1,0,3,2,0.6666667,0,1,10.085809,1
14010118,8.294049,1,0,0,0,0,0,0,1,81,6561,1,0,4,2,0.5,0,1,7.6009026,1
14010318,8.36637,1,1,0,0,0,0,0,0,92,8464,0,0,4,1,0.25,0,1,10.913269,4
14010618,6.55108,1,0,0,0,0,0,0,0,72,5184,1,0,4,3,0.75,0,1,11.156251,4
14010918,9.305651,0,1,0,0,0,1,0,0,74,5476,0,0,4,2,0.5,0,1,9.903487,0
14015002,0.0,0,0,0,1,1,1,1,1,82,6724,1,1,3,3,1.0,0,1,11.407565,1
14018002,6.802395,1,1,0,0,0,0,0,0,86,7396,0,0,7,5,0.71428573,0,1,10.819778,7
14052905,7.090077,1,0,0,0,0,0,0,1,79,6241,1,0,3,1,0.33333334,0,1,10.819778,1
21000218,0.0,0,0,1,0,0,1,1,0,77,5929,1,0,3,1,0.33333334,1,1,8.294049,2
21000318,7.6009026,1,0,0,0,1,0,0,0,68,4624,1,0,3,1,0.33333334,1,1,9.903487,5
21000418,7.824046,1,1,0,0,0,1,0,0,86,7396,1,0,7,4,0.5714286,1,1,9.903487,2
21000518,0.0,1,0,0,0,0,0,0,0,76,5776,1,0,4,1,0.25,1,1,0.0,1
21000618,8.294049,1,1,0,0,0,0,0,0,91,8281,0,0,7,4,0.5714286,1,1,10.308952,2
