"","geoid","geoname","distname","district","State_FIPS","state.y","year.x","general2p","general2palt","minorityprimarymargin","incumbentrunning","incumbentwins","womanwins","party","Dem_2pyShare","Total.x","uniquedist_noyear","uniquedist","pctWhite","pctBlack","RDDBlack","pctLatino","RDDLatino","pctAsian","RDDAsian","uncontestedgen","Upper.x","mmd2keep"
"369","62000US47073","State House District 73 (2018), Tennessee","73","73",47,"TN",2018,0.311337707384345,0.311337707384345,0.120150187734668,0,0,0,"Democratic",0.372513502832301,48735,"TN 0 73","2018 TN 0 73",0.749871755411922,0.210115933107623,1,0.018877603365138,0,0.00913101467118088,0,NA,0,NA
"370","62000US42074","State House District 74 (2018), Pennsylvania","74","74",42,"PA",2018,0.614676616915423,0.614676616915423,0.0688468158347676,0,0,0,"Democratic",0.629355211797022,46740,"PA 0 74","2018 PA 0 74",0.70132648694908,0.193624304664099,1,0.0606546854942234,0,0.0265297389816003,0,NA,0,NA
"371","62000US37075","State House District 75 (2018), North Carolina","75","75",37,"NC",2020,0.396863772962469,0.396863772962469,-0.277652966829655,1,0,1,"Democratic",0.507717181394931,63305,"NC 0 75","2020 NC 0 75",0.740462838638338,0.174156859647737,1,0.0507068951899534,0,0.0195877102914462,0,NA,0,NA
"372","62000US39075","State House District 75 (2018), Ohio","75","75",39,"OH",2018,0.523979871693973,0.523979871693973,-0.0909223159732325,0,0,1,"Democratic",0.457323154228641,93450,"OH 0 75","2018 OH 0 75",0.911985018726592,0.0469769930444088,1,0.0132691278758694,0,0.00968432316746923,0,NA,0,NA
"373","62000US26077","State House District 77 (2018), Michigan","77","77",26,"MI",2018,0.380342938926045,0.380342938926045,0.327609427609428,1,0,1,"Democratic",0.419797315535053,67005,"MI 0 77","2018 MI 0 77",0.787851652861727,0.0590254458622491,1,0.0967838221028281,0,0.0255951048429222,0,NA,0,NA
"374","62000US40077","State House District 77 (2018), Oklahoma","77",NA,40,"OK",2018,0.584392750879091,0.584392750879091,-0.0690760711162926,0,0,0,"Democratic",0.457476498828222,22795,"OK 0 77","2018 OK 0 77",0.620092125466111,0.110331212985304,1,0.108795788550121,0,0.0138188199166484,0,NA,0,NA
"375","62000US26079","State House District 79 (2018), Michigan","79","79",26,"MI",2018,0.443204635419655,0.443204635419655,-0.140193031244888,0,0,0,"Democratic",0.459379729625734,63395,"MI 0 79","2018 MI 0 79",0.758261692562505,0.183058600836028,1,0.0261850303651708,0,0.0127612587743513,0,NA,0,NA
"376","62000US37079","State House District 79 (2018), North Carolina","79","79",37,"NC",2018,0.394140583833913,0.394140583833913,0.392160972542444,0,0,0,"Democratic",0.405207813639329,57330,"NC 0 79","2018 NC 0 79",0.721611721611722,0.237048665620094,1,0.0300017442874586,0,0.00139542996685854,0,NA,0,NA
"377","62000US01008","State House District 8 (2018), Alabama","8",NA,1,"AL",2018,0.383197869955157,0.383197869955157,0.747948417350528,1,0,0,"Democratic",NA,33115,"AL 0 8","2018 AL 0 8",0.726860939151442,0.200362373546731,1,0.0440887815189491,0,0.00437868035633399,0,NA,0,NA
"378","62000US04008","State House District 8 (2018), Arizona","8","8",4,"AZ",2018,0.418424623735505,NA,-0.00692180081231053,1,0,1,"Democratic",0.424125440043537,161390,"AZ 0 8","2018 AZ 0 8",0.540151186566702,0.0470908978251441,NA,0.314858417497986,NA,0.0181857611995787,NA,NA,0,1
"379","62000US10008","State House District 8 (2018), Delaware","8","8",10,"DE",2020,0.56971841590122,0.56971841590122,NA,0,0,1,"Democratic",0.57536231884058,16770,"DE 0 8","2020 DE 0 8",0.658020274299344,0.225998807394156,NA,0.0849731663685152,NA,0.0223613595706619,NA,NA,0,NA
"380","62000US39008","State House District 8 (2018), Ohio","8","8",39,"OH",2018,NA,1,-0.183950511212303,1,1,0,"Democratic",0.457323154228641,89345,"OH 0 8","2018 OH 0 8",0.397951760031339,0.556606413341541,1,0.0147182270972075,0,0.0119760479041916,0,1,0,NA
"381","62000US12080","State House District 80 (2018), Florida","80","80",12,"FL",2020,0.640831250146018,0.640831250146018,-0.27786118489433,0,0,1,"Republican",0.379268817462212,110755,"FL 0 80","2020 FL 0 80",0.68452891517313,0.0639248792379577,1,0.22445939235249,0,0.0116021850029344,0,NA,0,NA
"382","62000US18080","State House District 80 (2018), Indiana","80","80",18,"IN",2018,NA,1,-0.312693498452012,1,1,0,"Democratic",0.769851632047478,41765,"IN 0 80","2018 IN 0 80",0.438165928408955,0.400215491440201,1,0.0954148210223872,0,0.0276547348258111,0,1,0,NA
"383","62000US48080","State House District 80 (2018), Texas","80","80",48,"TX",2020,NA,1,-0.331285423787479,1,1,0,"Democratic",0.668124280782509,95050,"TX 0 80","2020 TX 0 80",0.126354550236718,0.00789058390320884,0,0.855707522356654,1,0.00531299316149395,0,1,0,NA
"384","62000US13081","State House District 81 (2018), Georgia","81","81",13,"GA",2018,0.64088898968137,0.64088898968137,-0.486460656259955,1,1,0,"Democratic",0.658798857754774,28660,"GA 0 81","2018 GA 0 81",0.619330076762038,0.134508025122121,0,0.107466852756455,0,0.117585484996511,0,NA,0,NA
"385","62000US21081","State House District 81 (2018), Kentucky","81","81",21,"KY",2020,0.430891614186278,0.430891614186278,-0.0276029055690072,1,0,0,"Democratic",0.414647668681045,40280,"KY 0 81","2020 KY 0 81",0.899950347567031,0.0613207547169811,1,0.0145233366434955,0,0.00419563058589871,0,NA,0,NA
"386","62000US37082","State House District 82 (2018), North Carolina","82","82",37,"NC",2020,0.470040028738582,0.470040028738582,0.667594525632104,1,0,1,"Democratic",0.424151210659112,64010,"NC 0 82","2020 NC 0 82",0.736994219653179,0.172082487111389,1,0.0494453991563818,0,0.0287455085142946,0,NA,0,NA
"387","62000US47082","State House District 82 (2018), Tennessee","82","82",47,"TN",2018,0.427523803891419,0.427523803891419,0.679180887372014,0,0,1,"Democratic",0.404531555466439,44050,"TN 0 82","2018 TN 0 82",0.624290578887628,0.339160045402951,1,0.0228149829738933,0,0.00136208853575482,0,NA,0,NA
"388","62000US13083","State House District 83 (2018), Georgia","83","83",13,"GA",2018,NA,1,-0.292556260819388,1,0,1,"Democratic",0.911206184793215,42440,"GA 0 83","2018 GA 0 83",0.352262016965127,0.595664467483506,1,0.0209707822808671,0,0.0131950989632422,0,1,0,NA
"389","62000US17083","State House District 83 (2018), Illinois","83","83",17,"IL",2020,0.71728546474895,0.71728546474895,NA,1,1,1,"Democratic",0.734758804379994,58950,"IL 0 83","2020 IL 0 83",0.425614927905004,0.126208651399491,NA,0.418235793044953,NA,0.0161153519932146,NA,NA,0,NA
"390","62000US12084","State House District 84 (2018), Florida","84","84",12,"FL",2020,0.529662372076023,0.529662372076023,-0.536343522084733,1,0,1,"Republican",0.491655438306274,125615,"FL 0 84","2020 FL 0 84",0.67953667953668,0.168570632488158,0,0.124945269275166,1,0.016359511204872,0,NA,0,NA
"391","62000US12084","State House District 84 (2018), Florida","84","84",12,"FL",2018,0.485697766417138,0.485697766417138,-0.0233215547703181,0,0,0,"Republican",0.491655438306274,125615,"FL 0 84","2018 FL 0 84",0.67953667953668,0.168570632488158,0,0.124945269275166,0,0.016359511204872,1,NA,0,NA
"392","62000US29084","State House District 84 (2018), Missouri","84","84",29,"MO",2018,NA,1,0.122032360502041,0,0,0,"Democratic",0.893114709484284,26405,"MO 0 84","2018 MO 0 84",0.370763113046771,0.579056996780913,1,0.0172315849270971,0,0.0147699299375118,0,1,0,NA
"393","62000US20085","State House District 85 (2018), Kansas","85","85",20,"KS",2020,0.599287495546847,0.599287495546847,0.48778320746335,1,0,0,"Republican",0.398897565457051,20050,"KS 0 85","2020 KS 0 85",0.813466334164589,0.0905236907730673,1,0.0406483790523691,0,0.0389027431421446,0,NA,0,NA
"394","62000US13086","State House District 86 (2018), Georgia","86","86",13,"GA",2020,NA,1,0.0975783475783476,1,0,1,"Democratic",0.822355533790402,38780,"GA 0 86","2020 GA 0 86",0.332774626095926,0.586513666838577,0,0.0286230015471893,1,0.0317173800928314,0,1,0,NA
"395","62000US13086","State House District 86 (2018), Georgia","86","86",13,"GA",2018,NA,1,-0.431291539428777,1,1,1,"Democratic",0.822355533790402,38780,"GA 0 86","2018 GA 0 86",0.332774626095926,0.586513666838577,1,0.0286230015471893,0,0.0317173800928314,0,1,0,NA
"396","62000US47086","State House District 86 (2018), Tennessee","86","86",47,"TN",2018,NA,1,0.598485995457986,1,1,1,"Democratic",0.843548132976209,48755,"TN 0 86","2018 TN 0 86",0.324171879807199,0.631935186134755,1,0.016921341400882,0,0.0105630191775203,0,1,0,NA
"397","62000US12087","State House District 87 (2018), Florida","87","87",12,"FL",2018,NA,1,-0.254161043634728,1,1,0,"Democratic",0.670221209446162,85780,"FL 0 87","2018 FL 0 87",0.38878526463045,0.158894847283749,0,0.419736535322919,1,0.0190603870366053,0,1,0,NA
"398","62000US29088","State House District 88 (2018), Missouri","88","88",29,"MO",2018,0.360279228391772,0.360279228391772,-0.185424354243542,1,0,0,"Republican",0.623585657370518,26885,"MO 0 88","2018 MO 0 88",0.803793937139669,0.0981960200855496,0,0.0189696856983448,0,0.0686256276734238,1,NA,0,NA
"399","62000US37088","State House District 88 (2018), North Carolina","88","88",37,"NC",2018,0.24365550303396,0.24365550303396,0.242467718794835,1,0,0,"Republican",0.604157438944298,61165,"NC 0 88","2018 NC 0 88",0.474290852611788,0.390991580152048,1,0.071119104062781,0,0.0380773318074062,0,NA,0,NA
"400","62000US40088","State House District 88 (2018), Oklahoma","88",NA,40,"OK",2020,0.713649190553988,0.713649190553988,0.0425824175824176,1,0,0,"Democratic",0.68855836762847,26680,"OK 0 88","2020 OK 0 88",0.670727136431784,0.119377811094453,1,0.0925787106446777,0,0.0374812593703148,0,NA,0,NA
"401","62000US13089","State House District 89 (2018), Georgia","89","89",13,"GA",2020,NA,1,NA,1,1,1,"Democratic",0.933874834508176,45255,"GA 0 89","2020 GA 0 89",0.353552093691305,0.586454535410452,NA,0.0208816705336427,NA,0.0135675615954038,NA,1,0,NA
"402","62000US30089","State House District 89 (2018), Montana","89","89",30,"MT",2018,0.6242,0.6242,-0.224848075624578,0,0,1,"Democratic",0.586401039411,7450,"MT 0 89","2018 MT 0 89",0.89261744966443,0.00536912751677852,0,0.036241610738255,0,0.025503355704698,0,NA,0,NA
"403","62000US47089","State House District 89 (2018), Tennessee","89","89",47,"TN",2018,0.360366930221847,0.360366930221847,-0.663639665819106,0,0,1,"Democratic",0.322210604929052,51250,"TN 0 89","2018 TN 0 89",0.88809756097561,0.0665365853658537,1,0.02,0,0.0131707317073171,0,NA,0,NA
"404","62000US48089","State House District 89 (2018), Texas","89","89",48,"TX",2020,0.394386016114406,0.394386016114406,0.0905125408942202,1,0,0,"Democratic",0.379320595627382,125355,"TX 0 89","2020 TX 0 89",0.673646842965977,0.100873519205457,1,0.109489051094891,0,0.0991982768936221,0,NA,0,NA
"405","62000US12009","State House District 9 (2018), Florida","9","9",12,"FL",2020,0.578447267832051,0.578447267832051,-0.553544393230831,0,0,1,"Democratic",0.552486011191047,126120,"FL 0 9","2020 FL 0 9",0.730891214716143,0.171701554075484,1,0.0575245797653029,0,0.024849349825563,0,NA,0,NA
"406","62000US18009","State House District 9 (2018), Indiana","9","9",18,"IN",2018,0.60221782542677,0.60221782542677,-0.167062378588388,0,0,1,"Democratic",0.533469919910598,51265,"IN 0 9","2018 IN 0 9",0.767970350141422,0.165610065346728,1,0.0370623232224715,0,0.00544230956793134,0,NA,0,NA
"407","62000US20009","State House District 9 (2018), Kansas","9","9",20,"KS",2020,0.748449570231748,0.748449570231748,-0.590921985815603,1,1,0,"Republican",0.286698396793587,16375,"KS 0 9","2020 KS 0 9",0.916030534351145,0.019236641221374,0,0.0323664122137405,1,0.00458015267175573,0,NA,0,NA
"408","62000US41009","State House District 9 (2018), Oregon","9","9",41,"OR",2020,0.423949936359779,0.423949936359779,0.375264830508475,0,0,0,"Democratic",0.436393674769884,50325,"OR 0 9","2020 OR 0 9",0.893293591654247,0.00556383507203179,0,0.039344262295082,0,0.0105315449577745,1,NA,0,NA
"409","62000US26090","State House District 90 (2018), Michigan","90","90",26,"MI",2018,0.656919973100202,0.656919973100202,-0.68311468472281,0,0,0,"Republican",0.349661831013527,66510,"MI 0 90","2018 MI 0 90",0.795745000751767,0.0213501729063299,0,0.124342204179823,1,0.0457074124191851,0,NA,0,NA
"410","62000US17093","State House District 93 (2018), Illinois","93","93",17,"IL",2020,0.341066408372511,0.341066408372511,-0.3078125,1,0,0,"Democratic",0.390419102348162,80365,"IL 0 93","2020 IL 0 93",0.878678529210477,0.0709886144465874,0,0.0326634729048715,1,0.00608473838113607,0,NA,0,NA
"411","62000US48093","State House District 93 (2018), Texas","93","93",48,"TX",2018,0.461333147253284,0.461333147253284,-0.0145039644169407,1,0,1,"Democratic",0.424178622973088,126530,"TX 0 93","2018 TX 0 93",0.587568165652414,0.149292657867699,0,0.179641191812218,0,0.0540583260886746,1,NA,0,NA
"412","62000US26094","State House District 94 (2018), Michigan","94","94",26,"MI",2020,0.401070027797875,0.401070027797875,0.0963046970985729,1,0,0,"Democratic",0.393739421078568,69130,"MI 0 94","2020 MI 0 94",0.877332561840012,0.0551858816722118,1,0.042166931867496,0,0.0141038622884421,0,NA,0,NA
"413","62000US30094","State House District 94 (2018), Montana","94","94",30,"MT",2018,0.571037717412546,0.571037717412546,-0.584397163120567,1,1,1,"Democratic",0.516299745977985,7540,"MT 0 94","2018 MT 0 94",0.878647214854111,0.000530503978779841,0,0.0225464190981432,0,0.00729442970822281,0,NA,0,NA
"414","62000US01096","State House District 96 (2018), Alabama","96",NA,1,"AL",2018,0.268137621540763,0.268137621540763,0.541095890410959,0,0,0,"Democratic",NA,39510,"AL 0 96","2018 AL 0 96",0.810427739812706,0.132498101746393,1,0.0197418375094913,0,0.0140470766894457,0,NA,0,NA
"415","62000US13097","State House District 97 (2018), Georgia","97","97",13,"GA",2018,0.441363373772386,0.441363373772386,0.423993426458505,0,0,1,"Democratic",0.431567164179104,39730,"GA 0 97","2018 GA 0 97",0.565190032720866,0.160458092121822,0,0.0712308079536874,0,0.185502139441228,1,NA,0,NA
"416","62000US47097","State House District 97 (2018), Tennessee","97","97",47,"TN",2020,0.491953864217142,0.491953864217142,NA,0,0,1,"Democratic",0.462385587679791,48880,"TN 0 97","2020 TN 0 97",0.639013911620295,0.289689034369885,NA,0.0394844517184943,NA,0.0114566284779051,NA,NA,0,NA
"417","62000US18098","State House District 98 (2018), Indiana","98","98",18,"IN",2018,NA,1,0.732844932844933,1,1,1,"Democratic",0.810877689122311,43585,"IN 0 98","2018 IN 0 98",0.375358494895033,0.550189285304577,1,0.0457726281977745,0,0.00204198692210623,0,1,0,NA
"418","62000US29098","State House District 98 (2018), Missouri","98","98",29,"MO",2020,0.598284931264642,0.598284931264642,0.308227114716107,1,1,0,"Republican",0.390066513333748,27350,"MO 0 98","2020 MO 0 98",0.935100548446069,0.00731261425959781,1,0.0106032906764168,0,0.0382084095063985,0,NA,0,NA
"419","62000US40098","State House District 98 (2018), Oklahoma","98",NA,40,"OK",2018,0.368400407939123,0.368400407939123,0.30952380952381,0,0,1,"Democratic",0.251880398691331,28270,"OK 0 98","2018 OK 0 98",0.773257870534135,0.0309515387336399,0,0.0525291828793774,0,0.0247258577997878,0,NA,0,NA
"420","62000US13099","State House District 99 (2018), Georgia","99","99",13,"GA",2020,NA,1,NA,0,0,0,"Democratic",0.77071063996859,21185,"GA 0 99","2020 GA 0 99",0.263393910785933,0.342931319329714,NA,0.208874203445834,NA,0.161198961529384,NA,1,0,NA
"421","62000US26099","State House District 99 (2018), Michigan","99","99",26,"MI",2020,0.374231370505472,0.374231370505472,0.0441640378548895,1,0,0,"Democratic",0.436596664607783,71555,"MI 0 99","2020 MI 0 99",0.902103277199357,0.0217315351827266,0,0.0283697854797009,0,0.00761651876179163,1,NA,0,NA
"422","62000US45011","State House District HD-011 (2018), South Carolina","11","11",45,"SC",2018,0.65551959726717,0.65551959726717,-0.561121495327103,1,1,0,"Republican",0.355191399420713,27275,"SC 0 11","2018 SC 0 11",0.737488542621448,0.239046746104491,1,0.00861594867094409,0,0.00256645279560037,0,NA,0,NA
"423","62000US45019","State House District HD-019 (2018), South Carolina","19","19",45,"SC",2018,0.387799564270152,0.387799564270152,-0.0376569037656904,1,0,1,"Democratic",0.431067402109347,27150,"SC 0 19","2018 SC 0 19",0.775322283609576,0.150276243093923,0,0.052670349907919,0,0.00865561694290976,1,NA,0,NA
"424","62000US45041","State House District HD-041 (2018), South Carolina","41","41",45,"SC",2020,0.648728135803106,0.648728135803106,0.420648967551622,1,1,1,"Democratic",0.719131553067554,29400,"SC 0 41","2020 SC 0 41",0.41530612244898,0.537755102040816,1,0.0227891156462585,0,0.00476190476190476,0,NA,0,NA
"425","62000US45041","State House District HD-041 (2018), South Carolina","41","41",45,"SC",2018,NA,1,0.133546034639927,1,0,1,"Democratic",0.719131553067554,29400,"SC 0 41","2018 SC 0 41",0.41530612244898,0.537755102040816,1,0.0227891156462585,0,0.00476190476190476,0,1,0,NA
"426","62000US45055","State House District HD-055 (2018), South Carolina","55","55",45,"SC",2018,NA,1,-0.305807400147023,1,1,0,"Democratic",0.486386578517097,25310,"SC 0 55","2018 SC 0 55",0.510272619517977,0.442117740023706,1,0.00790201501382853,0,0.000948241801659423,0,1,0,NA
"427","62000US45057","State House District HD-057 (2018), South Carolina","57","57",45,"SC",2020,NA,1,-0.210568669527897,1,1,0,"Democratic",0.488885801611559,26325,"SC 0 57","2020 SC 0 57",0.437037037037037,0.54377967711301,1,0.00664767331433998,0,0.00607787274453941,0,1,0,NA
"428","62000US45064","State House District HD-064 (2018), South Carolina","64","64",45,"SC",2020,0.543529547154612,0.543529547154612,0.281292984869326,0,0,1,"Democratic",0.617703141928494,27815,"SC 0 64","2020 SC 0 64",0.453532266762538,0.521121696926119,1,0.0147402480675894,0,0.00122236203487327,0,NA,0,NA
"429","62000US45064","State House District HD-064 (2018), South Carolina","64","64",45,"SC",2018,NA,1,-0.231891610213653,1,1,0,"Democratic",0.617703141928494,27815,"SC 0 64","2018 SC 0 64",0.453532266762538,0.521121696926119,1,0.0147402480675894,0,0.00122236203487327,0,1,0,NA
"430","62000US45080","State House District HD-080 (2018), South Carolina","80","80",45,"SC",2020,0.605107230874102,0.605107230874102,0.511205073995772,1,0,0,"Democratic",0.688957940097582,30715,"SC 0 80","2020 SC 0 80",0.500569754191763,0.432362038092137,1,0.0389060719518151,0,0.00911606706820772,0,NA,0,NA
"431","62000US45100","State House District HD-100 (2018), South Carolina","100","100",45,"SC",2020,NA,1,-0.00549752611324905,1,1,1,"Republican",0.400854700854701,35595,"SC 0 100","2020 SC 0 100",0.771456665261975,0.171231914594746,0,0.0240202275600506,1,0.00842815002107038,0,1,0,NA
"432","62000US45116","State House District HD-116 (2018), South Carolina","116","116",45,"SC",2018,0.439010750015535,0.439010750015535,-0.258202567760342,1,0,0,"Republican",0.542790132333556,32425,"SC 0 116","2018 SC 0 116",0.606013878180416,0.363454124903624,1,0.0137239784117194,0,0.00678488820354665,0,NA,0,NA
"433","62000US45122","State House District HD-122 (2018), South Carolina","122","122",45,"SC",2018,NA,1,0.0509209100758397,1,0,0,"Democratic",0.562849593356439,26770,"SC 0 122","2018 SC 0 122",0.415203586103848,0.558460963765409,1,0.0209189391109451,0,0.00149420993649608,0,1,0,NA
"434","61000US36001","State Senate District 1 (2018), New York","1","1",36,"NY",2020,0.483030194959582,0.483030194959582,-0.0752884771656103,0,0,1,"Democratic",0.458727709999259,233825,"NY 1 1","2020 NY 1 1",0.827777183791297,0.0560889554153747,1,0.0913717523789159,0,0.0145407890516412,0,NA,1,NA
"435","61000US42001","State Senate District 1 (2018), Pennsylvania","1","1",42,"PA",2020,NA,1,0.138947301344549,0,0,0,"Democratic",0.810926699441836,214065,"PA 1 1","2020 PA 1 1",0.691659075514446,0.128138649475627,0,0.0763553126386845,0,0.0854413379113821,1,1,1,NA
"436","61000US32010","State Senate District 10 (2018), Nevada","10",NA,32,"NV",2018,NA,1,0.208042328042328,1,1,1,"Democratic",0.668299043067045,75565,"NV 1 10","2018 NV 1 10",0.458280950175346,0.139681069278105,0,0.282604380334811,1,0.0749024019056442,0,1,1,NA
"437","61000US04011","State Senate District 11 (2018), Arizona","11","11",4,"AZ",2020,0.45597199001357,0.45597199001357,0.148903483504244,1,0,1,"Democratic",0.426891788181121,171780,"AZ 1 11","2020 AZ 1 11",0.716148562114332,0.0330655489579695,0,0.191232972406567,1,0.0236348818255909,0,NA,1,NA
"438","61000US16011","State Senate District 11 (2018), Idaho","11","11",16,"ID",2018,0.222066018107181,0.222066018107181,0.303634232121923,1,0,0,"Democratic",0.191205229926803,33180,"ID 1 11","2018 ID 1 11",0.845991561181435,0.000753465943339361,0,0.119801084990958,1,0.0102471368294153,0,NA,1,NA
"439","61000US26011","State Senate District 11 (2018), Michigan","11",NA,26,"MI",2018,0.786288196548441,0.786288196548441,-0.305398477703641,0,0,0,"Democratic",0.743836591184965,210185,"MI 1 11","2018 MI 1 11",0.563099174536718,0.36122939315365,1,0.0171277683945096,0,0.0312343887527654,0,NA,1,NA
"440","61000US32011","State Senate District 11 (2018), Nevada","11","11",32,"NV",2020,0.414459404951693,0.414459404951693,-0.577142857142857,1,0,0,"Republican",0.602604796453043,92870,"NV 1 11","2020 NV 1 11",0.471088618498977,0.121190912027565,0,0.192634865941639,1,0.177829223645957,0,NA,1,NA
"441","61000US36011","State Senate District 11 (2018), New York","11","11",36,"NY",2018,0.688065587720303,0.688065587720303,0.0452486807661944,1,0,0,"Democratic",0.631129966280604,222300,"NY 1 11","2018 NY 1 11",0.465429599640126,0.0385964912280702,0,0.142330184435448,0,0.339968511021143,1,NA,1,NA
"442","61000US39011","State Senate District 11 (2018), Ohio","11",NA,39,"OH",2018,0.694209444042779,0.694209444042779,-0.118384480117987,0,0,1,"Democratic",0.644114396281212,260165,"OH 1 11","2018 OH 1 11",0.690235043145696,0.217112217246747,1,0.0606345972748064,0,0.008629139200123,0,NA,1,NA
"443","61000US48011","State Senate District 11 (2018), Texas","11","11",48,"TX",2020,0.390586914646647,0.390586914646647,-0.0601301096406786,1,0,1,"Democratic",0.382875830867817,602215,"TX 1 11","2020 TX 1 11",0.591599345748611,0.119384273058625,0,0.221092134868776,1,0.0495171990069992,0,NA,1,NA
"444","61000US41012","State Senate District 12 (2018), Oregon","12","12",41,"OR",2020,0.416418102339933,0.416418102339933,0.033580523296488,1,0,1,"Democratic",0.441278813323967,99925,"OR 1 12","2020 OR 1 12",0.87575681761321,0.00630472854640981,0,0.0725043782837128,0,0.013710282712034,1,NA,1,NA
"445","61000US48012","State Senate District 12 (2018), Texas","12","12",48,"TX",2020,0.377084089688307,0.377084089688307,0.149504569167746,1,0,0,"Democratic",0.375092097515364,656820,"TX 1 12","2020 TX 1 12",0.689024390243902,0.0929326147194056,0,0.144012058098109,0,0.052990164733108,0,NA,1,NA
"446","61000US10013","State Senate District 13 (2018), Delaware","13","13",10,"DE",2020,0.758356282736649,0.758356282736649,0.0474747474747474,1,0,1,"Democratic",0.736583414299594,29695,"DE 1 13","2020 DE 1 13",0.467755514396363,0.392658696750295,1,0.0877252062636808,0,0.0358646236740192,0,NA,1,NA
"447","61000US13013","State Senate District 13 (2018), Georgia","13","13",13,"GA",2020,0.30546220305491,0.30546220305491,-0.170332039672273,1,0,1,"Democratic",0.318999801910799,125515,"GA 1 13","2020 GA 1 13",0.634585507708242,0.320678803330279,1,0.0266502011711748,0,0.00888340039039159,0,NA,1,NA
"448","61000US28013","State Senate District 13 (2018), Mississippi","13",NA,28,"MS",2019,0.651170943766653,0.651170943766653,0.328973185088293,0,0,1,"Democratic",NA,41470,"MS 1 13","2019 MS 1 13",0.253195080781288,0.695924764890282,1,0.0420786110441283,0,0.00458162527128044,0,NA,1,NA
"449","61000US37013","State Senate District 13 (2018), North Carolina","13","13",37,"NC",2018,0.374967347840939,0.374967347840939,-0.384040016829508,1,0,0,"Democratic",0.44490041671288,138535,"NC 1 13","2018 NC 1 13",0.399501930919984,0.268740751434655,0,0.0229183960731945,0,0.00512505864943877,0,NA,1,NA
"450","61000US42013","State Senate District 13 (2018), Pennsylvania","13","13",42,"PA",2020,0.443716592744228,0.443716592744228,0.0811044750281312,1,0,1,"Democratic",0.467211410700243,194870,"PA 1 13","2020 PA 1 13",0.803176476625443,0.0470826704982809,0,0.119258993174937,1,0.0200133422281521,0,NA,1,NA
"451","61000US48013","State Senate District 13 (2018), Texas","13","13",48,"TX",2020,0.195280091327138,0.195280091327138,-0.300594155450467,1,0,1,"Republican",0.856143717170748,480240,"TX 1 13","2020 TX 1 13",0.157910628019324,0.534107946026987,1,0.224023404964185,0,0.0733279193736465,0,NA,1,NA
"452","61000US04014","State Senate District 14 (2018), Arizona","14","14",4,"AZ",2018,0.394571000893093,0.394571000893093,0.373167539267016,0,0,0,"Democratic",0.359662999889629,158750,"AZ 1 14","2018 AZ 1 14",0.645732283464567,0.0344566929133858,0,0.273826771653543,1,0.0184251968503937,0,NA,1,NA
"453","61000US41015","State Senate District 15 (2018), Oregon","15",NA,41,"OR",2018,0.406064817495705,0.406064817495705,0.0394495412844036,1,0,0,"Republican",0.6077814503604,93005,"OR 1 15","2018 OR 1 15",0.726735121767647,0.0163969679049513,0,0.144830923068652,1,0.0696199129079082,0,NA,1,NA
"454","61000US42015","State Senate District 15 (2018), Pennsylvania","15","15",42,"PA",2020,0.48371336687211,0.48371336687211,-0.445619184204382,1,0,0,"Democratic",0.475277480468915,193465,"PA 1 15","2020 PA 1 15",0.769363967642726,0.141731062466079,1,0.0515855581112863,0,0.0224588426847233,0,NA,1,NA
"455","61000US48015","State Senate District 15 (2018), Texas","15","15",48,"TX",2018,0.66955463957223,0.66955463957223,-0.570083941103619,1,1,0,"Democratic",0.659815200502496,537125,"TX 1 15","2018 TX 1 15",0.357486618571096,0.279143588550151,1,0.296495229229695,0,0.0536374214568303,0,NA,1,NA
"456","61000US04016","State Senate District 16 (2018), Arizona","16","16",4,"AZ",2018,0.614411894773328,0.614411894773328,-0.516553961615135,1,1,0,"Republican",0.326008725836757,187370,"AZ 1 16","2018 AZ 1 16",0.815231894113252,0.0178790628168864,0,0.130330362384587,1,0.0154507124939958,0,NA,1,NA
"457","61000US18016","State Senate District 16 (2018), Indiana","16","16",18,"IN",2020,0.421380562233234,0.421380562233234,0.0427367988493939,1,0,1,"Democratic",0.40686341530108,97340,"IN 1 16","2020 IN 1 16",0.833932607355661,0.076022190260941,0,0.0457674131908773,1,0.0223443599753442,0,NA,1,NA
"458","61000US30016","State Senate District 16 (2018), Montana","16","16",30,"MT",2020,NA,1,0.0458666666666667,0,0,0,"Democratic",0.549802110817942,13720,"MT 1 16","2020 MT 1 16",0.340743440233236,0.00291545189504373,0,0.0258746355685131,0,0.0021865889212828,0,1,1,NA
"459","61000US44016","State Senate District 16 (2018), Rhode Island","16","16",44,"RI",2020,NA,1,0.106327800829876,1,0,0,"Democratic",0.846032855644879,14550,"RI 1 16","2020 RI 1 16",0.347079037800687,0.148453608247423,0,0.46426116838488,1,0.00721649484536083,0,1,1,NA
"460","61000US55016","State Senate District 16 (2018), Wisconsin","16","16",55,"WI",2020,0.734960007743275,0.734960007743275,-0.538128778215296,0,0,1,"Democratic",0.736128691983122,134480,"WI 1 16","2020 WI 1 16",0.853844437834622,0.0590050565139798,1,0.0353955978584176,0,0.0352840571088638,0,NA,1,NA
"461","61000US09017","State Senate District 17 (2018), Connecticut","17","17",9,"CT",2020,0.521628604767461,0.521628604767461,NA,0,0,0,"Democratic",0.568420609352957,72500,"CT 1 17","2020 CT 1 17",0.692413793103448,0.155655172413793,NA,0.112965517241379,NA,0.0260689655172414,NA,NA,1,NA
