year,deaths_drugod,crude_drugod,ageadjust_drugod,statefips,pop,unemp_rate,welf_fs_4p_benefit,ssi_total,pov_rate,state_min_wage,expansion,exp_st,neighbor_st
2003.0,194.0,40.8,42.1,30.0,919630.0,4.300000190734863,1043.0,552.0,15.1,5.15,0.0,0.0,
1998.0,29.0,,6.3,30.0,879533.0,5.599999904632568,892.0,494.0,16.6,5.15,0.0,0.0,
2004.0,189.0,39.1,40.7,30.0,930009.0,4.0,923.0,564.0,14.1,5.15,0.0,0.0,
1993.0,18.0,,4.2,30.0,839876.0,6.0,797.0,434.0,14.9,4.25,0.0,0.0,
1994.0,29.0,,6.8,30.0,854923.0,5.5,822.0,446.0,11.5,4.25,0.0,0.0,
2008.0,247.0,47.9,50.2,30.0,976415.0,4.5,1110.0,637.0,12.9,6.55,0.0,0.0,
2006.0,184.0,36.9,38.5,30.0,952692.0,3.200000047683716,1038.0,603.0,13.5,5.15,0.0,0.0,
2015.0,300.0,56.8,57.3,30.0,,,,,,,0.0,0.0,
2014.0,260.0,49.4,49.8,30.0,1023579.0,4.699999809265137,1247.0,,,7.9,0.0,0.0,
1987.0,14.0,,3.5,30.0,805063.0,7.300000190734863,644.0,340.0,18.0,3.35,0.0,0.0,
1982.0,14.0,,3.8,30.0,803986.0,8.199999809265137,542.0,284.0,17.0,2.75,0.0,0.0,
1983.0,14.0,,3.5,30.0,814031.0,8.5,611.0,304.0,15.4,3.35,0.0,0.0,
2007.0,224.0,44.0,43.4,30.0,964706.0,3.4000000953674316,1082.0,623.0,13.0,6.15,0.0,0.0,
2001.0,166.0,35.5,36.3,30.0,906961.0,4.5,959.0,531.0,13.3,5.15,0.0,0.0,
1990.0,17.0,,4.2,30.0,799065.0,6.0,721.0,386.0,16.3,3.8,0.0,0.0,
2005.0,199.0,40.6,41.7,30.0,940102.0,3.5999999046325684,981.0,579.0,13.8,5.15,0.0,0.0,
2013.0,268.0,51.0,53.0,30.0,1015165.0,5.599999904632568,1283.0,,14.5,7.8,0.0,0.0,
1986.0,14.0,,3.8,30.0,813739.0,7.599999904632568,640.0,336.0,16.5,3.35,0.0,0.0,
1988.0,13.0,,3.2,30.0,800202.0,6.5,673.0,354.0,14.6,3.35,0.0,0.0,
1996.0,20.0,,4.5,30.0,876656.0,5.5,870.0,470.0,17.0,4.75,0.0,0.0,
2011.0,276.0,52.4,54.1,30.0,997600.0,6.5,1274.0,674.0,16.5,7.35,0.0,0.0,
1984.0,8.0,,2.2,30.0,820905.0,7.800000190734863,615.0,314.0,13.8,2.75,0.0,0.0,
2010.0,234.0,44.6,45.9,30.0,990527.0,6.699999809265137,1274.0,674.0,14.0,7.25,0.0,0.0,
2012.0,259.0,49.3,50.3,30.0,1005494.0,6.0,1274.0,,13.4,7.65,0.0,0.0,
1999.0,115.0,24.9,24.8,30.0,882779.0,5.300000190734863,911.0,500.0,15.8,5.15,0.0,0.0,
2000.0,131.0,28.2,28.5,30.0,903773.0,4.800000190734863,944.0,513.0,14.1,5.15,0.0,0.0,
1997.0,25.0,,5.4,30.0,878706.0,5.300000190734863,884.0,484.0,15.6,5.15,0.0,0.0,
1989.0,15.0,,3.8,30.0,799636.0,6.0,686.0,368.0,15.6,3.35,0.0,0.0,
2009.0,260.0,49.9,50.3,30.0,983982.0,6.0,1190.0,674.0,13.5,6.9,0.0,0.0,
2002.0,170.0,36.1,36.6,30.0,911667.0,4.5,993.0,545.0,13.5,5.15,0.0,0.0,
1980.0,7.0,,2.0,30.0,786690.0,6.300000190734863,490.0,238.0,13.2,2.5,0.0,0.0,
1991.0,17.0,,4.3,30.0,807837.0,6.300000190734863,754.0,407.0,15.4,4.25,0.0,0.0,
1992.0,17.0,,4.1,30.0,822436.0,6.400000095367432,793.0,422.0,13.8,4.25,0.0,0.0,
1979.0,7.0,,1.8,30.0,,,,,,,0.0,0.0,
1995.0,28.0,,6.2,30.0,868522.0,5.400000095367432,818.0,458.0,15.3,4.25,0.0,0.0,
1985.0,13.0,,3.2,30.0,822320.0,7.800000190734863,630.0,325.0,16.0,3.05,0.0,0.0,
1981.0,22.0,,6.4,30.0,795328.0,6.800000190734863,525.0,265.0,13.1,2.5,0.0,0.0,
1996.0,18.0,,2.1,31.0,1647657.0,2.799999952316284,817.0,482.0,10.2,4.25,0.0,0.0,
1987.0,25.0,,3.2,31.0,1566547.0,4.400000095367432,639.0,391.0,11.9,3.35,0.0,0.0,
2000.0,159.0,18.6,18.6,31.0,1713820.0,2.799999952316284,853.0,520.0,8.6,5.15,0.0,0.0,
1999.0,148.0,17.4,17.4,31.0,1666028.0,2.799999952316284,846.0,527.0,11.0,5.15,0.0,0.0,
2014.0,278.0,29.2,30.1,31.0,1881503.0,3.299999952316284,1067.0,,,7.25,0.0,0.0,
2012.0,268.0,28.2,28.4,31.0,1855350.0,4.0,1103.0,,12.2,7.25,0.0,0.0,
2008.0,218.0,23.8,24.0,31.0,1796378.0,3.299999952316284,977.0,644.0,10.6,6.55,0.0,0.0,
2015.0,269.0,28.2,28.5,31.0,,,,,,,0.0,0.0,
1997.0,35.0,,4.1,31.0,1656042.0,2.4000000953674316,820.0,492.0,9.8,5.15,0.0,0.0,
2002.0,194.0,22.4,22.5,31.0,1728292.0,3.700000047683716,887.0,553.0,10.6,5.15,0.0,0.0,
1984.0,20.0,,2.9,31.0,1588639.0,4.400000095367432,611.0,382.0,13.3,1.6,0.0,0.0,
1982.0,15.0,,1.9,31.0,1581780.0,5.699999809265137,587.0,369.0,13.6,3.35,0.0,0.0,
2016.0,277.0,29.0,29.2,31.0,,,,,,,0.0,0.0,
2013.0,247.0,26.0,26.3,31.0,1868516.0,3.9000000953674316,1103.0,,11.0,7.25,0.0,0.0,
1993.0,21.0,,2.7,31.0,1612149.0,2.799999952316284,773.0,462.0,10.3,4.25,0.0,0.0,
1980.0,16.0,,2.6,31.0,1569825.0,3.9000000953674316,518.0,313.0,13.0,3.1,0.0,0.0,
2010.0,237.0,25.3,25.6,31.0,1829838.0,4.699999809265137,1103.0,679.0,10.2,7.25,0.0,0.0,
2006.0,201.0,22.4,22.3,31.0,1772693.0,3.0,941.0,603.0,10.2,5.15,0.0,0.0,
1992.0,20.0,,2.6,31.0,1602406.0,2.9000000953674316,769.0,452.0,10.6,4.25,0.0,0.0,
2005.0,188.0,21.1,21.6,31.0,1761497.0,3.9000000953674316,934.0,588.0,9.5,5.15,0.0,0.0,
1981.0,16.0,,2.5,31.0,1578515.0,4.099999904632568,573.0,358.0,14.0,3.35,0.0,0.0,
2001.0,174.0,20.2,20.2,31.0,1719836.0,3.0999999046325684,869.0,538.0,9.4,5.15,0.0,0.0,
2009.0,197.0,21.2,21.3,31.0,1812683.0,4.699999809265137,1023.0,679.0,9.9,7.25,0.0,0.0,
1990.0,25.0,,3.3,31.0,1578417.0,2.299999952316284,722.0,424.0,10.3,3.35,0.0,0.0,
2003.0,152.0,17.4,17.6,31.0,1738643.0,4.0,900.0,563.0,9.8,5.15,0.0,0.0,
2007.0,189.0,20.8,21.5,31.0,1783440.0,3.0,953.0,632.0,9.9,5.85,0.0,0.0,
1998.0,37.0,,4.4,31.0,1660772.0,2.5,828.0,502.0,12.3,5.15,0.0,0.0,
1979.0,10.0,,1.5,31.0,,,,,,,0.0,0.0,
1994.0,22.0,,2.6,31.0,1621551.0,2.5999999046325684,788.0,474.0,8.8,4.25,0.0,0.0,
2004.0,149.0,16.9,17.1,31.0,1749370.0,3.9000000953674316,906.0,576.0,9.4,5.15,0.0,0.0,
1985.0,17.0,,2.2,31.0,1584664.0,5.099999904632568,627.0,386.0,14.8,1.6,0.0,0.0,
1983.0,11.0,,1.6,31.0,1584293.0,5.699999809265137,607.0,378.0,15.2,1.6,0.0,0.0,
1995.0,24.0,,2.8,31.0,1635142.0,2.5999999046325684,800.0,477.0,9.6,4.25,0.0,0.0,
2011.0,244.0,25.8,26.1,31.0,1841749.0,4.5,1103.0,679.0,10.2,7.25,0.0,0.0,
1991.0,26.0,,3.5,31.0,1590805.0,2.5999999046325684,747.0,431.0,9.5,4.25,0.0,0.0,
1986.0,18.0,,2.3,31.0,1574333.0,4.900000095367432,636.0,398.0,13.6,1.6,0.0,0.0,
1988.0,21.0,,3.0,31.0,1571477.0,3.5,664.0,397.0,10.3,3.35,0.0,0.0,
1989.0,20.0,,2.6,31.0,1574864.0,2.799999952316284,687.0,406.0,12.8,3.35,0.0,0.0,
1997.0,158.0,,16.7,32.0,1675581.0,4.5,801.0,520.0,11.0,5.15,0.0,0.0,1.0
2009.0,772.0,53.0,53.3,32.0,2684665.0,11.699999809265137,1036.0,710.0,13.0,7.55,0.0,0.0,1.0
2004.0,599.0,46.8,47.4,32.0,2346222.0,4.400000095367432,878.0,600.0,10.9,5.15,0.0,0.0,1.0
1996.0,129.0,,14.2,32.0,1596476.0,5.199999809265137,798.0,506.0,8.1,4.75,0.0,0.0,1.0
2006.0,666.0,48.3,48.7,32.0,2522658.0,4.199999809265137,913.0,639.0,9.5,6.15,0.0,0.0,1.0
2007.0,695.0,49.0,49.3,32.0,2601072.0,4.699999809265137,925.0,659.0,9.7,6.15,0.0,0.0,1.0
2010.0,831.0,56.8,56.5,32.0,2703230.0,13.800000190734863,1116.0,710.0,16.4,7.55,0.0,0.0,1.0
2002.0,519.0,43.8,44.3,32.0,2173791.0,5.699999809265137,859.0,581.0,8.9,5.15,0.0,0.0,1.0
2016.0,925.0,58.9,58.6,32.0,,,,,,,0.0,0.0,1.0
1982.0,46.0,,9.1,32.0,881537.0,9.899999618530273,495.0,331.0,7.8,2.75,0.0,0.0,1.0
1989.0,57.0,,9.1,32.0,1137382.0,4.800000190734863,656.0,404.0,10.8,3.35,0.0,0.0,1.0
1984.0,35.0,,6.6,32.0,924922.0,7.699999809265137,508.0,350.0,10.5,2.75,0.0,0.0,1.0
2014.0,793.0,52.3,51.7,32.0,2839099.0,7.800000190734863,1080.0,,,8.25,0.0,0.0,1.0
1980.0,48.0,,11.1,32.0,800493.0,6.5,478.0,285.0,8.3,2.75,0.0,0.0,1.0
2012.0,861.0,58.1,57.5,32.0,2754354.0,11.5,1116.0,,15.8,8.25,0.0,0.0,1.0
1992.0,71.0,,9.5,32.0,1330694.0,6.900000095367432,769.0,458.0,14.7,4.25,0.0,0.0,1.0
1988.0,45.0,,7.6,32.0,1075022.0,5.300000190734863,639.0,390.0,8.6,3.35,0.0,0.0,1.0
1979.0,30.0,,7.3,32.0,,,,,,,0.0,0.0,1.0
1995.0,140.0,,16.1,32.0,1525777.0,5.599999904632568,781.0,494.0,11.1,4.25,0.0,0.0,1.0
1983.0,37.0,,7.9,32.0,901977.0,9.699999809265137,506.0,340.0,9.7,2.75,0.0,0.0,1.0
2011.0,825.0,56.1,55.8,32.0,2717951.0,13.199999809265137,1116.0,710.0,15.5,8.25,0.0,0.0,1.0
1986.0,48.0,,8.8,32.0,980613.0,6.599999904632568,580.0,372.0,8.1,2.75,0.0,0.0,1.0
1998.0,191.0,,19.3,32.0,1743772.0,4.400000095367432,809.0,530.0,10.6,5.15,0.0,0.0,1.0
2001.0,454.0,39.8,40.3,32.0,2098399.0,5.300000190734863,841.0,567.0,7.1,5.15,0.0,0.0,1.0
2003.0,532.0,43.4,44.1,32.0,2248850.0,5.199999809265137,872.0,588.0,10.9,5.15,0.0,0.0,1.0
1981.0,28.0,,6.1,32.0,847655.0,7.5,513.0,311.0,10.5,2.75,0.0,0.0,1.0
1991.0,62.0,,8.6,32.0,1285046.0,6.300000190734863,716.0,443.0,11.4,4.25,0.0,0.0,1.0
1999.0,435.0,41.2,41.5,32.0,1809253.0,4.300000190734863,827.0,536.0,11.3,5.15,0.0,0.0,1.0
1990.0,68.0,,10.2,32.0,1201675.0,5.099999904632568,691.0,422.0,9.8,3.8,0.0,0.0,1.0
2015.0,854.0,55.4,54.5,32.0,,,,,,,0.0,0.0,1.0
1993.0,92.0,,11.9,32.0,1380197.0,6.800000190734863,753.0,470.0,9.8,4.25,0.0,0.0,1.0
1994.0,108.0,,13.3,32.0,1456388.0,6.099999904632568,769.0,482.0,11.1,4.25,0.0,0.0,1.0
2008.0,772.0,53.5,53.6,32.0,2653630.0,7.099999904632568,990.0,673.0,10.8,6.85,0.0,0.0,1.0
2000.0,490.0,45.1,45.7,32.0,2018741.0,4.5,833.0,549.0,8.8,5.15,0.0,0.0,1.0
1985.0,44.0,,8.0,32.0,951030.0,7.5,528.0,361.0,14.4,2.75,0.0,0.0,1.0
2013.0,835.0,55.9,55.1,32.0,2790136.0,9.800000190734863,1116.0,,17.4,8.25,0.0,0.0,1.0
2005.0,640.0,48.2,48.8,32.0,2432143.0,4.5,906.0,615.0,10.6,5.15,0.0,0.0,1.0
1987.0,54.0,,9.2,32.0,1023376.0,6.099999904632568,584.0,376.0,10.4,3.35,0.0,0.0,1.0
1995.0,41.0,,6.5,33.0,1145604.0,4.0,925.0,485.0,5.3,4.25,0.0,0.0,1.0
1991.0,32.0,,4.9,33.0,1107055.0,7.300000190734863,845.0,434.0,7.3,4.25,0.0,0.0,1.0
2002.0,162.0,23.3,23.6,33.0,1269089.0,4.5,1045.0,572.0,5.8,5.15,0.0,0.0,1.0
2001.0,160.0,23.3,23.4,33.0,1255517.0,3.4000000953674316,1011.0,558.0,6.5,5.15,0.0,0.0,1.0
2010.0,264.0,36.3,36.9,33.0,1316614.0,6.199999809265137,1368.0,715.0,6.6,7.25,0.0,0.0,1.0
2013.0,295.0,40.9,41.0,33.0,1323459.0,5.300000190734863,1373.0,,9.0,7.25,0.0,0.0,1.0
1997.0,48.0,,7.3,33.0,1173239.0,3.0999999046325684,944.0,511.0,9.1,5.15,0.0,0.0,1.0
1982.0,12.0,,2.6,33.0,947719.0,7.0,553.0,308.0,10.3,3.35,0.0,0.0,1.0
2007.0,246.0,34.0,34.1,33.0,1312540.0,3.5,1166.0,650.0,5.8,6.5,0.0,0.0,1.0
2011.0,299.0,41.1,40.6,33.0,1318075.0,5.5,1368.0,701.0,7.6,7.25,0.0,0.0,1.0
2005.0,214.0,30.0,30.2,33.0,1298492.0,3.5999999046325684,1137.0,606.0,5.6,5.15,0.0,0.0,1.0
1985.0,16.0,,3.1,33.0,996753.0,3.799999952316284,633.0,352.0,6.0,3.35,0.0,0.0,1.0
2014.0,456.0,63.3,67.9,33.0,1326813.0,4.300000190734863,1337.0,,,7.25,0.0,0.0,1.0
1986.0,7.0,,1.3,33.0,1025053.0,2.5,651.0,363.0,3.7,3.35,0.0,0.0,1.0
2012.0,288.0,39.7,41.4,33.0,1321617.0,5.5,1369.0,,8.1,7.25,0.0,0.0,1.0
2006.0,216.0,30.0,30.8,33.0,1308389.0,3.5,1148.0,630.0,5.4,5.15,0.0,0.0,1.0
1999.0,123.0,18.5,18.4,33.0,1201134.0,2.799999952316284,971.0,527.0,7.6,5.15,0.0,0.0,1.0
2003.0,209.0,29.8,29.7,33.0,1279840.0,4.5,1097.0,579.0,5.8,5.15,0.0,0.0,1.0
1990.0,21.0,,4.1,33.0,1109252.0,5.599999904632568,812.0,413.0,6.3,3.75,0.0,0.0,1.0
2016.0,556.0,77.2,86.0,33.0,,,,,,,0.0,0.0,1.0
2000.0,126.0,18.7,18.4,33.0,1239882.0,2.700000047683716,995.0,540.0,4.5,5.15,0.0,0.0,1.0
1981.0,14.0,,2.9,33.0,936621.0,5.199999809265137,567.0,289.0,7.6,3.35,0.0,0.0,1.0
1998.0,50.0,,7.5,33.0,1185823.0,2.9000000953674316,952.0,521.0,9.8,5.15,0.0,0.0,1.0
2009.0,247.0,34.0,34.6,33.0,1316102.0,6.199999809265137,1283.0,714.0,7.8,7.25,0.0,0.0,1.0
1988.0,20.0,,3.2,33.0,1082577.0,2.5,749.0,381.0,6.7,3.55,0.0,0.0,1.0
1989.0,29.0,,4.9,33.0,1104522.0,3.5,769.0,395.0,7.7,3.65,0.0,0.0,1.0
1984.0,13.0,,2.9,33.0,976864.0,4.300000190734863,590.0,341.0,7.1,3.35,0.0,0.0,1.0
1980.0,12.0,,3.0,33.0,920610.0,4.599999904632568,533.0,284.0,7.0,3.1,0.0,0.0,1.0
1979.0,17.0,,4.1,33.0,,,,,,,0.0,0.0,1.0
2008.0,220.0,30.3,31.0,33.0,1315906.0,3.9000000953674316,1196.0,698.0,7.0,6.55,0.0,0.0,1.0
2015.0,522.0,72.6,80.4,33.0,,,,,,,0.0,0.0,1.0
1987.0,23.0,,4.1,33.0,1054289.0,2.299999952316284,661.0,367.0,4.8,3.45,0.0,0.0,1.0
1996.0,44.0,,6.7,33.0,1160768.0,3.700000047683716,942.0,497.0,6.4,4.75,0.0,0.0,1.0
1994.0,19.0,,3.1,33.0,1133054.0,4.699999809265137,913.0,473.0,7.7,4.25,0.0,0.0,1.0
1992.0,35.0,,6.0,33.0,1112766.0,7.599999904632568,867.0,449.0,8.7,4.25,0.0,0.0,1.0
2004.0,188.0,26.6,26.9,33.0,1290121.0,3.9000000953674316,1106.0,591.0,5.4,5.15,0.0,0.0,1.0
1983.0,13.0,,2.8,33.0,958134.0,5.599999904632568,573.0,331.0,8.1,3.35,0.0,0.0,1.0
1993.0,28.0,,4.6,33.0,1122191.0,6.300000190734863,871.0,461.0,9.9,4.25,0.0,0.0,1.0
2005.0,1018.0,21.7,22.0,34.0,8651974.0,4.5,987.0,610.0,6.8,6.15,0.0,0.0,
1982.0,96.0,,2.5,34.0,7430968.0,8.699999809265137,583.0,311.0,12.2,3.35,0.0,0.0,
1995.0,515.0,,11.7,34.0,7965523.0,6.5,837.0,489.0,7.8,5.05,0.0,0.0,
2000.0,870.0,19.2,19.1,34.0,8430621.0,3.700000047683716,890.0,544.0,7.3,5.15,0.0,0.0,
2009.0,608.0,12.8,12.8,34.0,8755602.0,9.0,1076.0,705.0,9.3,7.25,0.0,0.0,
1985.0,93.0,,2.3,34.0,7565528.0,5.599999904632568,643.0,356.0,8.3,3.35,0.0,0.0,
1986.0,99.0,,2.3,34.0,7622159.0,5.0,667.0,367.0,8.9,3.35,0.0,0.0,
1994.0,538.0,,12.3,34.0,7918796.0,6.800000190734863,825.0,477.0,9.2,5.05,0.0,0.0,
1989.0,85.0,,2.0,34.0,7726089.0,4.099999904632568,724.0,399.0,8.2,3.35,0.0,0.0,
1988.0,190.0,,4.4,34.0,7712333.0,3.799999952316284,711.0,385.0,6.2,3.35,0.0,0.0,
2011.0,1333.0,27.8,27.9,34.0,8836639.0,9.300000190734863,1156.0,705.0,11.4,7.25,0.0,0.0,
1987.0,143.0,,3.4,34.0,7670742.0,4.099999904632568,671.0,371.0,8.3,3.35,0.0,0.0,
2010.0,1228.0,25.7,25.9,34.0,8802707.0,9.600000381469727,1156.0,705.0,10.7,7.25,0.0,0.0,
1992.0,142.0,,3.2,34.0,7827770.0,8.5,806.0,453.0,10.3,5.05,0.0,0.0,
1984.0,114.0,,2.8,34.0,7515473.0,6.199999809265137,607.0,344.0,10.1,3.35,0.0,0.0,
2012.0,1500.0,31.3,31.8,34.0,8867749.0,9.300000190734863,1156.0,,9.3,7.25,0.0,0.0,
1991.0,147.0,,3.3,34.0,7784269.0,6.800000190734863,784.0,438.0,9.7,4.25,0.0,0.0,
2001.0,959.0,20.9,20.9,34.0,8492671.0,4.300000190734863,906.0,562.0,8.1,5.15,0.0,0.0,
1983.0,131.0,,3.4,34.0,7467785.0,8.0,603.0,333.0,11.1,3.35,0.0,0.0,
2015.0,1788.0,37.2,38.1,34.0,,,,,,,0.0,0.0,
2016.0,2267.0,47.2,48.6,34.0,,,,,,,0.0,0.0,
2008.0,1048.0,22.2,22.3,34.0,8711090.0,5.5,1030.0,668.0,9.2,7.15,0.0,0.0,
2013.0,1610.0,33.5,33.8,34.0,8899339.0,8.199999809265137,1156.0,,11.1,7.25,0.0,0.0,
2003.0,996.0,21.4,21.5,34.0,8601402.0,5.900000095367432,953.0,583.0,8.6,5.15,0.0,0.0,
2014.0,1611.0,33.5,34.0,34.0,8938175.0,6.599999904632568,1120.0,,,8.25,0.0,0.0,
2004.0,866.0,18.5,18.7,34.0,8634561.0,4.900000095367432,959.0,595.0,8.0,5.15,0.0,0.0,
1999.0,826.0,18.3,18.3,34.0,8143412.0,4.5,883.0,531.0,7.8,5.15,0.0,0.0,
1998.0,406.0,,9.0,34.0,8095542.0,4.599999904632568,865.0,525.0,8.6,5.05,0.0,0.0,
1979.0,84.0,,2.2,34.0,,,,,,,0.0,0.0,
2002.0,1045.0,22.6,22.7,34.0,8552643.0,5.800000190734863,940.0,576.0,7.9,5.15,0.0,0.0,
1996.0,474.0,,10.7,34.0,8009624.0,6.199999809265137,854.0,501.0,9.2,5.05,0.0,0.0,
2006.0,1080.0,23.0,23.3,34.0,8661679.0,4.599999904632568,994.0,634.0,8.8,7.15,0.0,0.0,
2007.0,1016.0,21.6,22.0,34.0,8677885.0,4.300000190734863,1006.0,654.0,8.7,7.15,0.0,0.0,
1980.0,64.0,,1.7,34.0,7364823.0,7.300000190734863,548.0,261.0,9.0,3.1,0.0,0.0,
1990.0,132.0,,3.1,34.0,7747750.0,5.099999904632568,759.0,417.0,9.2,3.8,0.0,0.0,
1981.0,130.0,,3.4,34.0,7407472.0,7.5,583.0,290.0,10.0,3.35,0.0,0.0,
1997.0,536.0,,11.9,34.0,8054178.0,5.300000190734863,857.0,515.0,9.3,5.05,0.0,0.0,
1993.0,308.0,,7.1,34.0,7874891.0,7.599999904632568,810.0,465.0,10.9,5.05,0.0,0.0,
1996.0,173.0,,19.7,35.0,1706151.0,7.5,841.0,470.0,25.5,4.25,0.0,0.0,1.0
1983.0,34.0,,5.0,35.0,1394361.0,9.5,510.0,304.0,24.5,3.35,0.0,0.0,1.0
1993.0,147.0,,17.3,35.0,1614937.0,7.300000190734863,740.0,434.0,17.4,4.25,0.0,0.0,1.0
1994.0,139.0,,16.3,35.0,1653329.0,6.599999904632568,785.0,446.0,21.1,4.25,0.0,0.0,1.0
2016.0,753.0,71.9,74.2,35.0,,,,,,,0.0,0.0,1.0
2008.0,711.0,68.4,70.5,35.0,2010662.0,4.5,1081.0,637.0,19.3,6.5,0.0,0.0,1.0
2006.0,570.0,56.4,57.3,35.0,1962137.0,4.099999904632568,975.0,603.0,16.9,5.15,0.0,0.0,1.0
1984.0,45.0,,6.4,35.0,1416717.0,8.0,536.0,314.0,19.5,3.35,0.0,0.0,1.0
1987.0,56.0,,7.3,35.0,1478520.0,9.0,565.0,340.0,19.4,3.35,0.0,0.0,1.0
1981.0,32.0,,5.3,35.0,1332748.0,7.400000095367432,480.0,265.0,18.6,3.35,0.0,0.0,1.0
2004.0,474.0,48.8,49.6,35.0,1903808.0,5.800000190734863,940.0,564.0,16.5,5.15,0.0,0.0,1.0
1992.0,116.0,,14.3,35.0,1580750.0,7.5,737.0,422.0,21.6,3.35,0.0,0.0,1.0
1986.0,41.0,,5.5,35.0,1462729.0,9.199999809265137,561.0,336.0,21.3,3.35,0.0,0.0,1.0
1995.0,166.0,,19.0,35.0,1682417.0,6.800000190734863,816.0,458.0,25.3,4.25,0.0,0.0,1.0
1980.0,36.0,,5.8,35.0,1302894.0,7.599999904632568,445.0,238.0,20.6,2.9,0.0,0.0,1.0
2011.0,748.0,69.8,72.2,35.0,2077919.0,7.599999904632568,1127.0,674.0,22.2,7.5,0.0,0.0,1.0
2001.0,453.0,48.9,49.0,35.0,1831690.0,4.900000095367432,928.0,531.0,18.0,4.25,0.0,0.0,1.0
2002.0,481.0,51.2,51.8,35.0,1855309.0,5.5,962.0,545.0,17.9,4.25,0.0,0.0,1.0
2000.0,407.0,44.2,44.4,35.0,1821204.0,5.0,912.0,513.0,17.5,4.25,0.0,0.0,1.0
2007.0,648.0,63.0,64.0,35.0,1990070.0,3.5,987.0,623.0,14.0,5.15,0.0,0.0,1.0
2014.0,758.0,71.8,73.5,35.0,2085572.0,6.5,1091.0,,,7.5,0.0,0.0,1.0
2010.0,673.0,63.2,65.1,35.0,2064982.0,8.0,1207.0,674.0,18.6,7.5,0.0,0.0,1.0
2015.0,766.0,72.9,75.4,35.0,,,,,,,0.0,0.0,1.0
1999.0,419.0,45.9,46.0,35.0,1739844.0,5.599999904632568,870.0,500.0,20.9,4.25,0.0,0.0,1.0
1991.0,101.0,,12.4,35.0,1547115.0,7.199999809265137,704.0,407.0,22.4,3.35,0.0,0.0,1.0
1982.0,45.0,,6.3,35.0,1363823.0,9.0,490.0,284.0,22.4,3.35,0.0,0.0,1.0
2003.0,514.0,53.9,54.8,35.0,1877574.0,5.900000095367432,934.0,552.0,18.1,5.15,0.0,0.0,1.0
2005.0,519.0,52.4,53.5,35.0,1932274.0,5.199999809265137,967.0,579.0,17.9,5.15,0.0,0.0,1.0
1979.0,40.0,,6.8,35.0,,,,,,,0.0,0.0,1.0
2012.0,733.0,68.7,70.6,35.0,2083540.0,7.099999904632568,1127.0,,20.4,7.5,0.0,0.0,1.0
1988.0,64.0,,8.4,35.0,1490337.0,7.599999904632568,592.0,354.0,23.0,3.35,0.0,0.0,1.0
1990.0,95.0,,12.3,35.0,1515069.0,6.800000190734863,640.0,386.0,20.9,3.35,0.0,0.0,1.0
1998.0,232.0,,25.7,35.0,1733535.0,6.199999809265137,852.0,494.0,20.4,4.25,0.0,0.0,1.0
1985.0,39.0,,6.1,35.0,1438361.0,8.699999809265137,552.0,325.0,18.5,3.35,0.0,0.0,1.0
2013.0,677.0,63.8,65.2,35.0,2085287.0,6.900000095367432,1127.0,,21.7,7.5,0.0,0.0,1.0
1997.0,182.0,,20.3,35.0,1722939.0,6.599999904632568,844.0,484.0,21.2,4.25,0.0,0.0,1.0
1989.0,95.0,,12.5,35.0,1503901.0,6.699999809265137,605.0,368.0,19.5,3.35,0.0,0.0,1.0
2009.0,621.0,59.0,60.1,35.0,2036802.0,6.900000095367432,1127.0,674.0,19.3,7.5,0.0,0.0,1.0
1983.0,205.0,,2.2,36.0,17686905.0,8.699999809265137,674.0,365.0,16.0,3.35,0.0,1.0,2.0
2006.0,2319.0,22.5,22.7,36.0,19104631.0,4.599999904632568,1244.0,690.0,14.0,6.75,1.0,1.0,2.0
1980.0,375.0,,4.2,36.0,17558072.0,7.5,592.0,301.0,13.8,3.1,0.0,1.0,2.0
1998.0,882.0,,8.9,36.0,18159175.0,5.699999809265137,1004.0,580.0,16.7,4.25,0.0,1.0,2.0
2011.0,2769.0,26.2,26.3,36.0,19502728.0,8.199999809265137,1514.0,761.0,16.0,7.25,1.0,1.0,2.0
1981.0,312.0,,3.5,36.0,17567734.0,7.599999904632568,687.0,328.0,14.4,3.35,0.0,1.0,2.0
2007.0,2373.0,23.0,23.1,36.0,19132335.0,4.599999904632568,1263.0,710.0,14.5,7.15,1.0,1.0,2.0
1982.0,182.0,,2.1,36.0,17589738.0,8.5,654.0,347.0,14.8,3.35,0.0,1.0,2.0
2013.0,3054.0,28.8,28.7,36.0,19651127.0,7.699999809265137,1522.0,,14.5,7.25,1.0,1.0,2.0
1994.0,1059.0,,10.9,36.0,18156652.0,6.900000095367432,965.0,532.0,17.0,4.25,0.0,1.0,2.0
1985.0,207.0,,2.2,36.0,17791672.0,6.599999904632568,729.0,386.0,15.8,3.35,0.0,1.0,2.0
2015.0,3474.0,32.7,32.9,36.0,,,,,,,1.0,1.0,2.0
2012.0,2987.0,28.3,28.2,36.0,19576125.0,8.5,1502.0,,17.2,7.25,1.0,1.0,2.0
1999.0,1631.0,16.3,16.3,36.0,18196601.0,5.199999809265137,1023.0,587.0,14.2,4.25,0.0,1.0,2.0
2016.0,4246.0,40.0,40.4,36.0,,,,,,,1.0,1.0,2.0
1979.0,345.0,,3.9,36.0,,,,,,,0.0,1.0,2.0
2009.0,2330.0,22.4,22.4,36.0,19307066.0,8.300000190734863,1369.0,761.0,15.8,7.25,1.0,1.0,2.0
