province,countyid,community,gender,born_year,level_edu,year_edu,han,party,year_party,urban,inter_income,out_income,elder_brother,elder_sister,young_brother,young_sister,total_income,edu_father,party_father,urban_father,dum_job_father,attr_job_father,edu_mother,party_mother,dum_job_mother,year_nojob_mother,attr_job_mother,sib_brother,sib_sister,sib,non_father,job_father,non_mother,job_mother,period
北京市,110111,449.0,男,1971,专科,16.0,汉,群众,,城市,40000,0,0,1,0,0,70000,初中,群众,0.0,全业务农,,初中,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
北京市,110111,449.0,女,1963,小学,6.0,汉,群众,,城市,0,0,2,2,1,0,20000,小学,党员,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0
北京市,110111,449.0,男,1949,初中,9.0,汉,群众,,城市,23000,0,0,0,1,0,50000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,全业务农,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
北京市,110111,449.0,女,1985,本科,16.0,汉,党员,2006.0,城市,30000,不适用,0,0,0,0,30000,高中或职高,党员,直辖市城区户口,全职就业,私企,本科,党员,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
北京市,110111,449.0,女,1974,专科,16.0,汉,群众,,城市,50000,不适用,0,0,1,1,100000,初中,群众,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,1.0,1.0,2.0,0.0,1.0,0.0,,1.0
北京市,110111,449.0,女,1957,初中,7.0,汉,群众,,城市,36000,不适用,0,0,1,4,70000,没有上过学,党员,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
北京市,110111,449.0,女,1963,专科,16.0,汉,党员,2001.0,城市,40000,10000,0,1,0,0,80000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,0.0,1.0,1.0,0.0,1.0,0.0,,1.0
北京市,110111,449.0,女,1971,本科,15.0,其他,群众,,城市,36000,不适用,0,0,1,0,80000,没有上过学,党员,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
天津市,120105,205.0,男,1952,初中,8.0,汉,党员,1972.0,城市,20000,不适用,1,1,2,1,30000,没有上过学,党员,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,3.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,205.0,男,1962,高中或职高,13.0,汉,群众,,城市,10000,不适用,2,2,0,0,20000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,205.0,男,1960,高中或职高,12.0,汉,群众,,城市,40000,不知道,3,2,0,0,40000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,3.0,2.0,5.0,0.0,1.0,0.0,,0.0
天津市,120105,205.0,女,1970,专科,14.0,汉,群众,,城市,50000,不适用,3,0,1,0,140000,初中,党员,0.0,全业务农,,初中,党员,全业务农,,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
天津市,120105,205.0,女,1956,高中或职高,12.0,汉,群众,,城市,10000,0,2,2,0,0,30000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,私企,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,205.0,男,1973,专科,15.0,汉,群众,,城市,30000,不知道,1,1,0,1,50000,没有上过学,群众,直辖市城区户口,全职就业,私企,没有上过学,群众,全职就业,,事业,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,205.0,女,1958,没有上过学,,汉,群众,,城市,10000,0,0,0,2,1,20000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,205.0,女,1972,研究生,18.0,汉,群众,,2,30000,不适用,1,1,1,0,30000,本科,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,2.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,205.0,女,1968,高中或职高,13.0,汉,群众,,城市,15000,0,0,0,1,1,20000,初中,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,205.0,男,1972,高中或职高,13.0,汉,群众,,城市,50000,不适用,0,0,0,0,60000,没有上过学,群众,直辖市城区户口,已去世,,没有上过学,群众,全职就业,,事业,0.0,0.0,0.0,1.0,,0.0,1.0,1.0
天津市,120105,420.0,男,1962,初中,9.0,汉,群众,,城市,10000,0,3,1,0,0,10000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,420.0,男,1963,高中或职高,10.0,其他,群众,,城市,14000,0,2,2,0,0,28000,没有上过学,党员,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,2.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,420.0,女,1945,高中或职高,13.0,汉,群众,,城市,25000,0,0,2,2,1,40000,小学,群众,直辖市城区户口,在自家开办的生意中帮忙,私企,没有上过学,群众,在自家开办的生意中帮忙,,私企,2.0,3.0,5.0,0.0,,0.0,,0.0
天津市,120105,420.0,男,1956,高中或职高,12.0,汉,群众,,城市,15000,0,0,0,1,1,20000,小学,党员,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,420.0,女,1950,高中或职高,12.0,汉,党员,1990.0,城市,12000,0,2,0,0,0,30000,初中,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,0.0,2.0,0.0,1.0,0.0,,0.0
天津市,120105,420.0,女,1973,高中或职高,12.0,汉,群众,,城市,0,0,0,0,0,0,20000,小学,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,420.0,男,1962,高中或职高,10.0,汉,群众,,4,50000,不知道,2,0,2,0,拒绝回答,初中,党员,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,420.0,男,1971,高中或职高,15.0,汉,群众,,城市,20000,0,0,2,0,0,30000,高中或职高,群众,直辖市城区户口,全职就业,事业,高中或职高,群众,全职就业,,事业,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,420.0,女,1961,高中或职高,13.0,汉,党员,2006.0,城市,40000,0,3,2,0,0,50000,小学,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,3.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,420.0,男,1960,高中或职高,11.0,汉,群众,,城市,20000,0,0,0,0,0,25000,小学,群众,直辖市城区户口,已去世,,小学,群众,全职就业,,事业,0.0,0.0,0.0,1.0,,0.0,1.0,0.0
天津市,120105,5.0,男,1981,高中或职高,11.0,汉,群众,,6,20000,0,0,1,1,0,20000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
天津市,120105,5.0,女,1989,本科,13.0,汉,群众,,城市,0,0,0,0,0,0,12000,本科,党员,直辖市城区户口,全职就业,事业,高中或职高,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,5.0,男,1988,高中或职高,13.0,汉,群众,,城市,0,0,0,0,0,0,30000,高中或职高,群众,直辖市城区户口,全职就业,事业,高中或职高,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,5.0,男,1984,专科,13.0,汉,群众,,城市,25000,0,0,0,0,0,30000,初中,群众,直辖市城区户口,全职就业,事业,高中或职高,群众,临时性就业(无合同、非稳定的工作),,私企,0.0,0.0,0.0,0.0,1.0,0.0,,1.0
天津市,120105,5.0,女,1983,高中或职高,11.0,汉,群众,,4,12000,0,1,0,0,0,30000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,5.0,男,1983,专科,13.0,汉,群众,,城市,45000,0,0,0,0,0,50000,初中,群众,直辖市城区户口,全职就业,事业,高中或职高,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,5.0,男,1957,高中或职高,11.0,汉,群众,,城市,0,0,0,1,1,2,15000,初中,群众,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,1.0,3.0,4.0,0.0,1.0,0.0,,0.0
天津市,120105,5.0,男,1981,专科,15.0,汉,群众,,城市,30000,0,0,0,0,0,45000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,5.0,女,1950,初中,8.0,汉,群众,,城市,12000,0,2,1,1,1,25000,小学,群众,直辖市城区户口,全职就业,私企,没有上过学,群众,从未工作过,,,3.0,2.0,5.0,0.0,1.0,0.0,,0.0
天津市,120105,5.0,男,1953,没有上过学,,汉,党员,1973.0,城市,12000,0,1,1,0,0,25000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
天津市,120105,104.0,女,1985,本科,16.0,汉,党员,2007.0,城市,22000,0,0,0,0,0,50000,初中,群众,直辖市城区户口,全职就业,事业,高中或职高,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,104.0,女,1963,初中,9.0,汉,群众,,城市,0,0,0,2,1,0,15000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,104.0,男,1956,初中,8.0,汉,群众,,城市,60000,0,1,0,1,1,60000,没有上过学,群众,直辖市城区户口,全职就业,私企,没有上过学,群众,从未工作过,,,2.0,1.0,3.0,0.0,1.0,0.0,,0.0
天津市,120105,104.0,女,1979,本科,16.0,汉,群众,,3,45000,0,0,1,1,0,80000,初中,党员,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,104.0,男,1978,高中或职高,11.0,汉,群众,,城市,0,0,1,0,0,0,15000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,104.0,男,1959,高中或职高,12.0,汉,群众,,城市,20000,0,0,0,0,0,20000,小学,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,104.0,女,1978,本科,15.0,汉,群众,,城市,20000,0,0,0,0,0,60000,初中,党员,0.0,全业务农,,初中,群众,全业务农,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
天津市,120105,104.0,女,1947,初中,8.0,汉,群众,,城市,10000,0,2,2,0,0,24000,本科,群众,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,2.0,2.0,4.0,0.0,1.0,0.0,,0.0
天津市,120105,104.0,女,1977,专科,15.0,汉,群众,,城市,20000,0,0,1,0,0,40000,高中或职高,党员,直辖市城区户口,全职就业,事业,高中或职高,群众,全职就业,,事业,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,104.0,女,1962,高中或职高,11.0,汉,群众,,城市,5000,0,2,1,0,0,5000,小学,党员,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,1.0,3.0,0.0,1.0,0.0,,0.0
天津市,120105,235.0,男,1946,高中或职高,11.0,汉,群众,,城市,16800,不适用,0,0,2,1,50000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,1.0,3.0,0.0,1.0,0.0,,0.0
天津市,120105,235.0,男,1926,专科,14.0,汉,党员,1956.0,城市,14000,不适用,0,0,1,0,15500,小学,群众,直辖市城区户口,半职就业,私企,没有上过学,群众,从未工作过,,,1.0,0.0,1.0,0.0,1.0,0.0,,0.0
天津市,120105,235.0,女,1978,专科,16.0,汉,群众,,6,24000,不适用,0,0,1,1,24000,初中,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
天津市,120105,235.0,女,1976,高中或职高,12.0,汉,群众,,城市,14000,不适用,0,0,1,2,36000,初中,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
天津市,120105,235.0,女,1955,高中或职高,12.0,汉,群众,,城市,14000,不适用,3,1,0,1,30000,初中,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,3.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,235.0,女,1983,专科,14.0,汉,群众,,6,24000,不适用,0,0,1,0,24000,初中,群众,0.0,全业务农,,初中,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
天津市,120105,235.0,女,1955,初中,9.0,汉,群众,,城市,15000,不适用,0,0,1,1,42000,小学,党员,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,235.0,女,1958,高中或职高,12.0,汉,群众,,城市,13000,不适用,0,0,1,0,22000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,1.0,0.0,1.0,0.0,1.0,0.0,,0.0
天津市,120105,235.0,男,1928,小学,2.0,汉,群众,,城市,16000,不适用,0,0,3,1,30000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
天津市,120105,235.0,男,1946,专科,13.0,汉,党员,1967.0,城市,15600,不适用,0,0,3,1,27000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,3.0,1.0,4.0,0.0,1.0,0.0,,0.0
天津市,120105,211.0,男,1962,初中,8.0,汉,群众,,城市,15000,0,1,0,0,0,30000,小学,群众,直辖市城区户口,已去世,,初中,群众,全职就业,,事业,1.0,0.0,1.0,1.0,,0.0,1.0,0.0
天津市,120105,211.0,女,1953,专科,12.0,汉,群众,,城市,13000,0,1,1,1,0,15000,初中,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,1.0,3.0,0.0,1.0,0.0,,0.0
天津市,120105,211.0,女,1981,本科,16.0,汉,群众,,城市,15000,0,0,0,0,0,80000,初中,群众,直辖市城区户口,全职就业,私企,初中,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,211.0,女,1971,高中或职高,10.0,汉,群众,,城市,0,0,0,1,1,1,15000,初中,群众,直辖市城区户口,全业务农,,没有上过学,群众,全职就业,,事业,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0
天津市,120105,211.0,男,1981,高中或职高,11.0,汉,群众,,城市,13000,0,1,1,0,0,26000,小学,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,私企,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,211.0,男,1981,专科,16.0,汉,群众,,城市,20000,0,0,0,0,0,50000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,211.0,男,1952,初中,8.0,汉,群众,,城市,15000,0,0,1,2,1,45000,初中,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0
天津市,120105,211.0,男,1954,高中或职高,10.0,汉,群众,,城市,9600,0,0,1,0,2,9600,小学,群众,直辖市城区户口,已去世,,小学,群众,全职就业,,事业,0.0,3.0,3.0,1.0,,0.0,1.0,0.0
天津市,120105,211.0,男,1988,专科,14.0,汉,群众,,城市,不适用,不适用,0,0,0,0,36000,高中或职高,群众,直辖市城区户口,全职就业,事业,高中或职高,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120105,211.0,女,1958,高中或职高,10.0,汉,群众,,城市,12000,0,2,0,1,0,12000,初中,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
天津市,120110,332.0,女,1967,小学,6.0,汉,群众,,6,不适用,1600,0,0,1,0,拒绝回答,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
天津市,120110,332.0,女,1963,初中,9.0,汉,群众,,城市,12000,不适用,1,1,0,0,25000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,1.0,1.0,2.0,0.0,1.0,0.0,,1.0
天津市,120110,332.0,女,1954,初中,8.0,汉,党员,1992.0,城市,12000,不适用,2,1,1,0,30000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,3.0,1.0,4.0,0.0,1.0,0.0,,0.0
天津市,120110,332.0,女,1951,初中,9.0,汉,群众,,城市,12000,不适用,0,1,2,2,30000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,3.0,5.0,0.0,1.0,0.0,,0.0
天津市,120110,332.0,男,1926,没有上过学,,汉,党员,1949.0,城市,30000,不适用,0,0,2,1,50000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,从未工作过,,,2.0,1.0,3.0,0.0,0.0,0.0,,0.0
天津市,120110,332.0,男,1973,初中,9.0,汉,群众,,6,20000,不适用,2,0,0,0,25000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,从未工作过,,,2.0,0.0,2.0,0.0,0.0,0.0,,1.0
天津市,120110,332.0,男,1968,初中,9.0,汉,群众,,2,40000,不适用,1,2,0,0,40000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,从未工作过,,,1.0,2.0,3.0,0.0,0.0,0.0,,1.0
天津市,120110,332.0,男,1982,初中,9.0,汉,群众,,城市,15000,不适用,0,0,0,0,40000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120110,332.0,女,1974,高中或职高,12.0,汉,群众,,城市,14000,不适用,0,0,0,0,45000,初中,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120110,332.0,男,1982,本科,20.0,汉,群众,,城市,不适用,不适用,0,0,0,0,30000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120110,558.0,女,1927,没有上过学,,汉,群众,,城市,16800,不适用,1,0,0,3,18000,没有上过学,群众,直辖市城区户口,全职就业,私企,没有上过学,群众,全职就业,,私企,1.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0
天津市,120110,558.0,女,1986,本科,16.0,汉,群众,,城市,不适用,不适用,0,0,0,0,40000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120110,558.0,男,1980,高中或职高,15.0,汉,群众,,城市,12000,不适用,0,0,1,0,15000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,1.0,0.0,1.0,0.0,1.0,0.0,,1.0
天津市,120110,558.0,男,1972,本科,16.0,汉,党员,1995.0,城市,50000,不适用,1,0,0,0,70000,专科,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
天津市,120110,558.0,男,1949,小学,3.0,汉,群众,,城市,10000,不适用,1,0,1,0,20000,没有上过学,群众,直辖市城区户口,已去世,,没有上过学,群众,全职就业,,事业,2.0,0.0,2.0,1.0,,0.0,1.0,0.0
天津市,120110,558.0,男,1973,高中或职高,13.0,汉,群众,,6,50000,不适用,1,0,0,0,80000,小学,群众,0.0,全职就业,私企,小学,群众,全职就业,,私企,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
天津市,120110,558.0,男,1973,本科,19.0,汉,群众,,城市,50000,不适用,2,0,0,0,100000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
天津市,120110,558.0,女,1950,高中或职高,10.0,汉,党员,1997.0,城市,20000,0,0,0,1,1,32000,没有上过学,群众,直辖市城区户口,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
天津市,120110,558.0,女,1955,高中或职高,11.0,汉,群众,,城市,12000,不适用,0,0,0,2,50000,,群众,直辖市城区户口,全职就业,事业,,群众,从未工作过,,,0.0,2.0,2.0,0.0,1.0,0.0,,0.0
天津市,120110,558.0,男,1974,初中,8.0,汉,群众,,6,20000,不适用,1,1,0,0,20000,初中,群众,0.0,全职就业,私企,小学,群众,全业务农,,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
天津市,120110,51.0,男,1979,专科,15.0,汉,群众,,城市,20000,0,0,0,0,0,20000,高中或职高,群众,直辖市城区户口,全职就业,事业,初中,群众,从未工作过,,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0
天津市,120110,51.0,男,1954,初中,9.0,汉,群众,,城市,0,0,1,1,0,0,30000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,1.0,1.0,2.0,0.0,1.0,0.0,,0.0
天津市,120110,51.0,男,1966,高中或职高,12.0,汉,群众,,城市,80000,0,5,0,0,1,80000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,5.0,1.0,6.0,0.0,1.0,0.0,,1.0
天津市,120110,51.0,男,1984,专科,17.0,汉,群众,,城市,0,0,0,0,0,0,10000,高中或职高,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120110,51.0,女,1956,初中,9.0,汉,群众,,城市,9700,0,0,0,1,0,17000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
天津市,120110,51.0,女,1972,初中,9.0,汉,群众,,城市,8400,不适用,1,5,0,0,25000,没有上过学,群众,直辖市城区户口,全业务农,,没有上过学,群众,全业务农,,,1.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0
天津市,120110,51.0,女,1989,专科,13.0,汉,群众,,城市,不适用,不适用,0,0,0,0,20000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
天津市,120110,51.0,女,1982,高中或职高,12.0,汉,群众,,城市,18000,0,0,0,0,1,35000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
