state,year,office,dist,type,dem_share,dem_win,dem_share_next,dem_win_next,state_type2,gov_dem,st_dem
AL,1910,S,2.0,S,1.0,1.0,,1.0,D,1.0,1.0
AL,1910,SEC STATE,,G,0.8496367,1.0,0.84822893,1.0,D,1.0,1.0
AL,1910,TREASURER,,G,0.84379005,1.0,0.8464554,1.0,D,1.0,1.0
AL,1912,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1912,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1912,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1912,H,4.0,G,0.91782284,1.0,,1.0,D,1.0,1.0
AL,1912,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1912,H,6.0,G,0.8199593,1.0,0.79677147,1.0,D,1.0,1.0
AL,1912,H,7.0,G,0.7827898,1.0,0.5626461,1.0,D,1.0,1.0
AL,1912,H,8.0,G,0.9026274,1.0,,1.0,D,1.0,1.0
AL,1912,H,9.0,G,0.88732195,1.0,0.8369673,1.0,D,1.0,1.0
AL,1912,H,98.0,G,0.9012543,1.0,0.8304036,1.0,D,1.0,1.0
AL,1912,PUB SRV C,0.0,G,0.8968535,1.0,0.7998169,1.0,D,1.0,1.0
AL,1912,S,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1914,AGR & IND,,G,0.8482981,1.0,,1.0,D,1.0,1.0
AL,1914,ATTY GENL,,G,0.8493254,1.0,0.8164574,1.0,D,1.0,1.0
AL,1914,AUDITOR,,G,0.84595084,1.0,0.810825,1.0,D,1.0,1.0
AL,1914,EDUCATION,,G,0.85197645,1.0,0.8082591,1.0,D,1.0,1.0
AL,1914,G,,G,0.8389026,1.0,0.8022215,1.0,D,1.0,1.0
AL,1914,H,1.0,G,1.0,1.0,,,D,1.0,1.0
AL,1914,H,2.0,G,1.0,1.0,,,D,1.0,1.0
AL,1914,H,3.0,G,1.0,1.0,,,D,1.0,1.0
AL,1914,H,3.0,S,1.0,1.0,,1.0,D,1.0,1.0
AL,1914,H,4.0,G,1.0,1.0,,,D,1.0,1.0
AL,1914,H,5.0,G,1.0,1.0,,,D,1.0,1.0
AL,1914,H,6.0,G,0.79677147,1.0,,,D,1.0,1.0
AL,1914,H,7.0,G,0.5626461,1.0,,,D,1.0,1.0
AL,1914,H,8.0,G,1.0,1.0,,,D,1.0,1.0
AL,1914,H,8.0,S,1.0,1.0,,1.0,D,1.0,1.0
AL,1914,H,9.0,G,0.8369673,1.0,,,D,1.0,1.0
AL,1914,H,98.0,G,0.8304036,1.0,,,D,1.0,1.0
AL,1914,LT GOV,,G,0.8342093,1.0,0.8106639,1.0,D,1.0,1.0
AL,1914,S,3.0,G,0.8372695,1.0,0.68575054,1.0,D,1.0,1.0
AL,1914,S,3.0,S,1.0,1.0,0.8372695,1.0,D,1.0,1.0
AL,1914,SEC STATE,,G,0.84822893,1.0,0.8095431,1.0,D,1.0,1.0
AL,1914,TREASURER,,G,0.8464554,1.0,0.80966306,1.0,D,1.0,1.0
AL,1916,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1916,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1916,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1916,H,4.0,G,0.6755481,1.0,0.6614979,1.0,D,1.0,1.0
AL,1916,H,5.0,G,0.81373894,1.0,,1.0,D,1.0,1.0
AL,1916,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1916,H,7.0,G,0.6010483,1.0,0.5622518,1.0,D,1.0,1.0
AL,1916,H,8.0,G,0.86748576,1.0,,1.0,D,1.0,1.0
AL,1916,H,9.0,G,0.87681043,1.0,0.85776156,1.0,D,1.0,1.0
AL,1916,H,10.0,G,0.5428744,1.0,,1.0,D,1.0,1.0
AL,1916,PUB SRV C,0.0,G,0.7998169,1.0,,,D,1.0,1.0
AL,1918,AGR & IND,,G,1.0,1.0,0.78415555,1.0,D,1.0,1.0
AL,1918,ATTY GENL,,G,0.8164574,1.0,0.78054464,1.0,D,1.0,1.0
AL,1918,AUDITOR,,G,0.810825,1.0,0.78492635,1.0,D,1.0,1.0
AL,1918,EDUCATION,,G,0.8082591,1.0,0.78431344,1.0,D,1.0,1.0
AL,1918,G,,G,0.8022215,1.0,0.7846733,1.0,D,1.0,1.0
AL,1918,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1918,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1918,H,3.0,G,1.0,1.0,0.82527083,1.0,D,1.0,1.0
AL,1918,H,4.0,G,0.6614979,1.0,0.5956867,1.0,D,1.0,1.0
AL,1918,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1918,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1918,H,7.0,G,0.5622518,1.0,0.5137014,1.0,D,1.0,1.0
AL,1918,H,8.0,G,1.0,1.0,0.76876146,1.0,D,1.0,1.0
AL,1918,H,9.0,G,0.85776156,1.0,0.85743564,1.0,D,1.0,1.0
AL,1918,H,10.0,G,1.0,1.0,0.52958703,1.0,D,1.0,1.0
AL,1918,LT GOV,,G,0.8106639,1.0,0.7831594,1.0,D,1.0,1.0
AL,1918,S,2.0,G,1.0,1.0,0.72256887,1.0,D,1.0,1.0
AL,1918,SEC STATE,,G,0.8095431,1.0,0.7835881,1.0,D,1.0,1.0
AL,1918,TREASURER,,G,0.80966306,1.0,0.78342235,1.0,D,1.0,1.0
AL,1919,H,7.0,S,0.5137014,1.0,0.5079158,1.0,D,1.0,1.0
AL,1920,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1920,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1920,H,3.0,G,0.82527083,1.0,0.9025474,1.0,D,1.0,1.0
AL,1920,H,4.0,G,0.5956867,1.0,0.6580812,1.0,D,1.0,1.0
AL,1920,H,5.0,G,0.7349444,1.0,0.8039382,1.0,D,1.0,1.0
AL,1920,H,5.0,S,1.0,1.0,0.7349444,1.0,D,1.0,1.0
AL,1920,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1920,H,7.0,G,0.5079158,1.0,0.6255929,1.0,D,1.0,1.0
AL,1920,H,8.0,G,0.76876146,1.0,,1.0,D,1.0,1.0
AL,1920,H,9.0,G,0.85743564,1.0,0.94719195,1.0,D,1.0,1.0
AL,1920,H,10.0,G,0.52958703,1.0,0.631689,1.0,D,1.0,1.0
AL,1920,PUB SRV C,2.0,G,0.7197478,1.0,,,D,1.0,1.0
AL,1920,S,2.0,S,0.72256887,1.0,0.7517978,1.0,D,1.0,1.0
AL,1920,S,3.0,G,0.68575054,1.0,0.8087975,1.0,D,1.0,1.0
AL,1921,H,4.0,S,0.6580812,1.0,0.8149661,1.0,D,1.0,1.0
AL,1922,AGR & IND,,G,0.78415555,1.0,0.804046,1.0,D,1.0,1.0
AL,1922,ATTY GENL,,G,0.78054464,1.0,0.816606,1.0,D,1.0,1.0
AL,1922,AUDITOR,,G,0.78492635,1.0,0.80545956,1.0,D,1.0,1.0
AL,1922,EDUCATION,,G,0.78431344,1.0,0.8118473,1.0,D,1.0,1.0
AL,1922,G,,G,0.7846733,1.0,0.8136402,1.0,D,1.0,1.0
AL,1922,H,1.0,G,1.0,1.0,0.860957,1.0,D,1.0,1.0
AL,1922,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1922,H,3.0,G,0.9025474,1.0,0.87737757,1.0,D,1.0,1.0
AL,1922,H,4.0,G,0.8149661,1.0,0.75610125,1.0,D,1.0,1.0
AL,1922,H,5.0,G,0.8039382,1.0,0.7828893,1.0,D,1.0,1.0
AL,1922,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1922,H,7.0,G,0.6255929,1.0,0.571449,1.0,D,1.0,1.0
AL,1922,H,8.0,G,1.0,1.0,0.814555,1.0,D,1.0,1.0
AL,1922,H,9.0,G,0.94719195,1.0,,1.0,D,1.0,1.0
AL,1922,H,10.0,G,0.631689,1.0,0.5965445,1.0,D,1.0,1.0
AL,1922,LT GOV,,G,0.7831594,1.0,0.8064599,1.0,D,1.0,1.0
AL,1922,PUB SRV C,0.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1922,SEC STATE,,G,0.7835881,1.0,0.8025658,1.0,D,1.0,1.0
AL,1922,TREASURER,,G,0.78342235,1.0,0.80464244,1.0,D,1.0,1.0
AL,1923,H,2.0,S,1.0,1.0,,1.0,D,1.0,1.0
AL,1924,H,1.0,G,0.860957,1.0,0.8402025,1.0,D,1.0,1.0
AL,1924,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1924,H,3.0,G,0.87737757,1.0,0.9457547,1.0,D,1.0,1.0
AL,1924,H,4.0,G,0.75610125,1.0,0.68089247,1.0,D,1.0,1.0
AL,1924,H,5.0,G,0.7828893,1.0,0.88396275,1.0,D,1.0,1.0
AL,1924,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1924,H,7.0,G,0.571449,1.0,0.6466514,1.0,D,1.0,1.0
AL,1924,H,8.0,G,0.814555,1.0,0.90127,1.0,D,1.0,1.0
AL,1924,H,9.0,G,1.0,1.0,0.9440832,1.0,D,1.0,1.0
AL,1924,H,10.0,G,0.5965445,1.0,,1.0,D,1.0,1.0
AL,1924,PUB SRV C,0.0,G,,1.0,,1.0,D,1.0,1.0
AL,1924,S,2.0,G,0.7517978,1.0,,,D,1.0,1.0
AL,1926,AGR & IND,,G,0.804046,1.0,,1.0,D,1.0,1.0
AL,1926,ATTY GENL,,G,0.816606,1.0,,1.0,D,1.0,1.0
AL,1926,AUDITOR,,G,0.80545956,1.0,,1.0,D,1.0,1.0
AL,1926,EDUCATION,,G,0.8118473,1.0,,1.0,D,1.0,1.0
AL,1926,G,,G,0.8136402,1.0,,1.0,D,1.0,1.0
AL,1926,H,1.0,G,0.8402025,1.0,,1.0,D,1.0,1.0
AL,1926,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1926,H,3.0,G,0.9457547,1.0,,1.0,D,1.0,1.0
AL,1926,H,4.0,G,0.68089247,1.0,0.63078094,1.0,D,1.0,1.0
AL,1926,H,5.0,G,0.88396275,1.0,,1.0,D,1.0,1.0
AL,1926,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1926,H,7.0,G,0.6466514,1.0,0.51710314,1.0,D,1.0,1.0
AL,1926,H,8.0,G,0.90127,1.0,,1.0,D,1.0,1.0
AL,1926,H,9.0,G,0.9440832,1.0,,1.0,D,1.0,1.0
AL,1926,H,10.0,G,1.0,1.0,0.5821504,1.0,D,1.0,1.0
AL,1926,LT GOV,,G,0.8064599,1.0,,1.0,D,1.0,1.0
AL,1926,PUB SRV C,0.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1926,S,3.0,G,0.8087975,1.0,0.8624706,1.0,D,1.0,1.0
AL,1926,SEC STATE,,G,0.8025658,1.0,,1.0,D,1.0,1.0
AL,1926,TREASURER,,G,0.80464244,1.0,,1.0,D,1.0,1.0
AL,1928,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1928,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1928,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1928,H,4.0,G,0.63078094,1.0,0.6519241,1.0,D,1.0,1.0
AL,1928,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1928,H,5.0,S,1.0,1.0,,1.0,D,1.0,1.0
AL,1928,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1928,H,7.0,G,0.51710314,1.0,0.6108279,1.0,D,1.0,1.0
AL,1928,H,8.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1928,H,9.0,G,1.0,1.0,0.8098168,1.0,D,1.0,1.0
AL,1928,H,10.0,G,0.5821504,1.0,0.6424075,1.0,D,1.0,1.0
AL,1928,PUB SRV C,0.0,G,1.0,1.0,0.86332333,1.0,D,1.0,1.0
AL,1930,AGR & IND,,G,1.0,1.0,0.8623691,1.0,D,1.0,1.0
AL,1930,ATTY GENL,,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1930,AUDITOR,,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1930,EDUCATION,,G,1.0,1.0,0.86255354,1.0,D,1.0,1.0
AL,1930,G,,G,1.0,1.0,0.8727856,1.0,D,1.0,1.0
AL,1930,H,1.0,G,1.0,1.0,,,D,1.0,1.0
AL,1930,H,2.0,G,1.0,1.0,,,D,1.0,1.0
AL,1930,H,3.0,G,1.0,1.0,,,D,1.0,1.0
AL,1930,H,4.0,G,0.6519241,1.0,,,D,1.0,1.0
AL,1930,H,5.0,G,1.0,1.0,,,D,1.0,1.0
AL,1930,H,6.0,G,1.0,1.0,,,D,1.0,1.0
AL,1930,H,7.0,G,0.6108279,1.0,,,D,1.0,1.0
AL,1930,H,8.0,G,1.0,1.0,,,D,1.0,1.0
AL,1930,H,9.0,G,0.8098168,1.0,,,D,1.0,1.0
AL,1930,H,10.0,G,0.6424075,1.0,,,D,1.0,1.0
AL,1930,LT GOV,,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1930,PUB SRV C,1.0,G,1.0,1.0,0.86388105,1.0,D,1.0,1.0
AL,1930,PUB SRV C,2.0,G,1.0,1.0,0.8631052,1.0,D,1.0,1.0
AL,1930,SEC STATE,,G,1.0,1.0,0.8644091,1.0,D,1.0,1.0
AL,1930,TREASURER,,G,1.0,1.0,0.8613058,1.0,D,1.0,1.0
AL,1932,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1932,H,2.0,G,0.96193135,1.0,,1.0,D,1.0,1.0
AL,1932,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1932,H,4.0,G,0.8392056,1.0,0.87593675,1.0,D,1.0,1.0
AL,1932,H,5.0,G,0.8015719,1.0,0.751654,1.0,D,1.0,1.0
AL,1932,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1932,H,7.0,G,0.7347093,1.0,,1.0,D,1.0,1.0
AL,1932,H,8.0,G,1.0,1.0,,,D,1.0,1.0
AL,1932,H,9.0,G,0.8949773,1.0,0.95870763,1.0,D,1.0,1.0
AL,1932,PUB SRV C,0.0,G,0.86332333,1.0,0.8869783,1.0,D,1.0,1.0
AL,1932,S,3.0,G,0.8624706,1.0,,1.0,D,1.0,1.0
AL,1933,H,8.0,S,1.0,1.0,,1.0,D,1.0,1.0
AL,1934,AGR & IND,,G,0.8623691,1.0,0.8692482,1.0,D,1.0,1.0
AL,1934,ATTY GENL,,G,1.0,1.0,0.866627,1.0,D,1.0,1.0
AL,1934,AUDITOR,,G,1.0,1.0,0.8605692,1.0,D,1.0,1.0
AL,1934,EDUCATION,,G,0.86255354,1.0,0.8682788,1.0,D,1.0,1.0
AL,1934,G,,G,0.8727856,1.0,0.8761333,1.0,D,1.0,1.0
AL,1934,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1934,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1934,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1934,H,4.0,G,0.87593675,1.0,0.8641244,1.0,D,1.0,1.0
AL,1934,H,5.0,G,0.751654,1.0,,1.0,D,1.0,1.0
AL,1934,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1934,H,7.0,G,1.0,1.0,0.7296222,1.0,D,1.0,1.0
AL,1934,H,8.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1934,H,9.0,G,0.95870763,1.0,0.91973627,1.0,D,1.0,1.0
AL,1934,LT GOV,,G,1.0,1.0,0.8665941,1.0,D,1.0,1.0
AL,1934,PUB SRV C,1.0,G,0.86388105,1.0,0.86770535,1.0,D,1.0,1.0
AL,1934,PUB SRV C,2.0,G,0.8631052,1.0,0.8668518,1.0,D,1.0,1.0
AL,1934,SEC STATE,,G,0.8644091,1.0,0.86771375,1.0,D,1.0,1.0
AL,1934,TREASURER,,G,0.8613058,1.0,0.867943,1.0,D,1.0,1.0
AL,1935,H,1.0,S,1.0,1.0,,1.0,D,1.0,1.0
AL,1936,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1936,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1936,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1936,H,4.0,G,0.8641244,1.0,0.88191414,1.0,D,1.0,1.0
AL,1936,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1936,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1936,H,7.0,G,0.7296222,1.0,0.7129829,1.0,D,1.0,1.0
AL,1936,H,8.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1936,H,9.0,G,0.91973627,1.0,0.93498707,1.0,D,1.0,1.0
AL,1936,PUB SRV C,0.0,G,0.8869783,1.0,,,D,1.0,1.0
AL,1936,S,2.0,G,0.87671316,1.0,,1.0,D,1.0,1.0
AL,1938,AGR & IND,,G,0.8692482,1.0,0.8891331,1.0,D,1.0,1.0
AL,1938,ATTY GENL,,G,0.866627,1.0,0.88950425,1.0,D,1.0,1.0
AL,1938,AUDITOR,,G,0.8605692,1.0,,1.0,D,1.0,1.0
AL,1938,EDUCATION,,G,0.8682788,1.0,,1.0,D,1.0,1.0
AL,1938,G,,G,0.8761333,1.0,0.8942304,1.0,D,1.0,1.0
AL,1938,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1938,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1938,H,2.0,S,1.0,1.0,,1.0,D,1.0,1.0
AL,1938,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1938,H,4.0,G,0.88191414,1.0,0.8788607,1.0,D,1.0,1.0
AL,1938,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1938,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1938,H,7.0,G,0.7129829,1.0,,1.0,D,1.0,1.0
AL,1938,H,8.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1938,H,9.0,G,0.93498707,1.0,,1.0,D,1.0,1.0
AL,1938,LT GOV,,G,0.8665941,1.0,0.88983697,1.0,D,1.0,1.0
AL,1938,PUB SRV C,1.0,G,0.86770535,1.0,,1.0,D,1.0,1.0
AL,1938,PUB SRV C,2.0,G,0.8668518,1.0,,1.0,D,1.0,1.0
AL,1938,S,3.0,G,0.8637831,1.0,0.82835144,1.0,D,1.0,1.0
AL,1938,S,3.0,S,1.0,1.0,0.8637831,1.0,D,1.0,1.0
AL,1938,SEC STATE,,G,0.86771375,1.0,,1.0,D,1.0,1.0
AL,1938,TREASURER,,G,0.867943,1.0,,1.0,D,1.0,1.0
AL,1940,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1940,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1940,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1940,H,4.0,G,0.8788607,1.0,,1.0,D,1.0,1.0
AL,1940,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1940,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1940,H,7.0,G,0.7089904,1.0,,1.0,D,1.0,1.0
AL,1940,H,7.0,S,1.0,1.0,0.7089904,1.0,D,1.0,1.0
AL,1940,H,8.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1940,H,9.0,G,1.0,1.0,0.9588235,1.0,D,1.0,1.0
AL,1941,H,7.0,S,1.0,1.0,,1.0,D,1.0,1.0
AL,1942,AGR & IND,,G,0.8891331,1.0,0.87979454,1.0,D,1.0,1.0
AL,1942,ATTY GENL,,G,0.88950425,1.0,0.87965995,1.0,D,1.0,1.0
AL,1942,AUDITOR,,G,1.0,1.0,0.87994677,1.0,D,1.0,1.0
AL,1942,EDUCATION,,G,1.0,1.0,0.87724054,1.0,D,1.0,1.0
AL,1942,G,,G,0.8942304,1.0,0.88667196,1.0,D,1.0,1.0
AL,1942,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1942,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1942,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1942,H,4.0,G,1.0,1.0,0.84510785,1.0,D,1.0,1.0
AL,1942,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1942,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1942,H,7.0,G,1.0,1.0,0.65923405,1.0,D,1.0,1.0
AL,1942,H,8.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1942,H,9.0,G,0.9588235,1.0,0.8169054,1.0,D,1.0,1.0
AL,1942,LT GOV,,G,0.88983697,1.0,0.88176394,1.0,D,1.0,1.0
AL,1942,PUB SRV C,1.0,G,1.0,1.0,0.89296746,1.0,D,1.0,1.0
AL,1942,PUB SRV C,2.0,G,1.0,1.0,0.8799026,1.0,D,1.0,1.0
AL,1942,S,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1942,SEC STATE,,G,1.0,1.0,0.8787822,1.0,D,1.0,1.0
AL,1942,TREASURER,,G,1.0,1.0,0.88023096,1.0,D,1.0,1.0
AL,1944,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1944,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1944,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1944,H,3.0,S,1.0,1.0,,1.0,D,1.0,1.0
AL,1944,H,4.0,G,0.84510785,1.0,0.88074136,1.0,D,1.0,1.0
AL,1944,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1944,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1944,H,7.0,G,0.65923405,1.0,0.7273856,1.0,D,1.0,1.0
AL,1944,H,8.0,G,1.0,1.0,0.923835,1.0,D,1.0,1.0
AL,1944,H,9.0,G,0.8169054,1.0,0.9409177,1.0,D,1.0,1.0
AL,1944,PUB SRV C,0.0,G,0.82565254,1.0,,1.0,D,1.0,1.0
AL,1944,S,3.0,G,0.82835144,1.0,,1.0,D,1.0,1.0
AL,1946,AGR & IND,,G,0.87979454,1.0,0.8990676,1.0,D,1.0,1.0
AL,1946,ATTY GENL,,G,0.87965995,1.0,,1.0,D,1.0,1.0
AL,1946,AUDITOR,,G,0.87994677,1.0,0.9021856,1.0,D,1.0,1.0
AL,1946,EDUCATION,,G,0.87724054,1.0,,1.0,D,1.0,1.0
AL,1946,G,,G,0.88667196,1.0,0.9110328,1.0,D,1.0,1.0
AL,1946,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1946,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1946,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1946,H,4.0,G,0.88074136,1.0,0.849823,1.0,D,1.0,1.0
AL,1946,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1946,H,6.0,G,1.0,1.0,0.8234878,1.0,D,1.0,1.0
AL,1946,H,7.0,G,0.7273856,1.0,,1.0,D,1.0,1.0
AL,1946,H,8.0,G,0.923835,1.0,,1.0,D,1.0,1.0
AL,1946,H,9.0,G,0.9409177,1.0,0.87093616,1.0,D,1.0,1.0
AL,1946,LT GOV,,G,0.88176394,1.0,0.9056162,1.0,D,1.0,1.0
AL,1946,PUB SRV C,1.0,G,0.89296746,1.0,,1.0,D,1.0,1.0
AL,1946,PUB SRV C,2.0,G,0.8799026,1.0,,1.0,D,1.0,1.0
AL,1946,S,2.0,S,1.0,1.0,0.83999544,1.0,D,1.0,1.0
AL,1946,SEC STATE,,G,0.8787822,1.0,0.9013204,1.0,D,1.0,1.0
AL,1946,TREASURER,,G,0.88023096,1.0,,1.0,D,1.0,1.0
AL,1947,H,8.0,S,1.0,1.0,0.8836347,1.0,D,1.0,1.0
AL,1948,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1948,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1948,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1948,H,4.0,G,0.849823,1.0,0.9371311,1.0,D,1.0,1.0
AL,1948,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1948,H,6.0,G,0.8234878,1.0,,1.0,D,1.0,1.0
AL,1948,H,7.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1948,H,8.0,G,0.8836347,1.0,,1.0,D,1.0,1.0
AL,1948,H,9.0,G,0.87093616,1.0,,1.0,D,1.0,1.0
AL,1948,PUB SRV C,0.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1948,S,2.0,G,0.83999544,1.0,0.8247461,1.0,D,1.0,1.0
AL,1950,AGR & IND,,G,0.8990676,1.0,0.83524483,1.0,D,1.0,1.0
AL,1950,ATTY GENL,,G,1.0,1.0,0.8557599,1.0,D,1.0,1.0
AL,1950,AUDITOR,,G,0.9021856,1.0,0.84506166,1.0,D,1.0,1.0
AL,1950,EDUCATION,,G,1.0,1.0,0.8455845,1.0,D,1.0,1.0
AL,1950,G,,G,0.9110328,1.0,0.7337408,1.0,D,1.0,1.0
AL,1950,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1950,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1950,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1950,H,4.0,G,0.9371311,1.0,,1.0,D,1.0,1.0
AL,1950,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1950,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1950,H,7.0,G,1.0,1.0,0.72547704,1.0,D,1.0,1.0
AL,1950,H,8.0,G,1.0,1.0,0.87342685,1.0,D,1.0,1.0
AL,1950,H,9.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1950,LT GOV,,G,0.9056162,1.0,0.825101,1.0,D,1.0,1.0
AL,1950,PUB SRV C,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1950,PUB SRV C,2.0,G,1.0,1.0,0.8520461,1.0,D,1.0,1.0
AL,1950,S,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1950,SEC STATE,,G,0.9013204,1.0,0.8481713,1.0,D,1.0,1.0
AL,1950,TREASURER,,G,1.0,1.0,0.8443951,1.0,D,1.0,1.0
AL,1952,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1952,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1952,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1952,H,4.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1952,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1952,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1952,H,7.0,G,0.72547704,1.0,0.7891452,1.0,D,1.0,1.0
AL,1952,H,8.0,G,0.87342685,1.0,0.91623837,1.0,D,1.0,1.0
AL,1952,H,9.0,G,1.0,1.0,,1.0,D,1.0,1.0
AL,1952,PUB SRV C,0.0,G,1.0,1.0,,,D,1.0,1.0
AL,1954,AGR & IND,,G,0.83524483,1.0,0.8911312,1.0,D,1.0,1.0
AL,1954,ATTY GENL,,G,0.8557599,1.0,0.89480793,1.0,D,1.0,1.0
AL,1954,AUDITOR,,G,0.84506166,1.0,0.89377826,1.0,D,1.0,1.0
AL,1954,EDUCATION,,G,0.8455845,1.0,,1.0,D,1.0,1.0
AL,1954,G,,G,0.7337408,1.0,0.8873719,1.0,D,1.0,1.0
